date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-03-09T01:00:00Z,41.6524241,-0.9280126,281.8670654296875,0.0,0.0
2024-03-09T02:00:00Z,41.6524241,-0.9280126,281.6762390136719,0.0,0.0
2024-03-09T03:00:00Z,41.6524241,-0.9280126,280.9878234863281,0.0,0.0
2024-03-09T04:00:00Z,41.6524241,-0.9280126,280.8733215332031,0.0,0.0
2024-03-09T05:00:00Z,41.6524241,-0.9280126,281.4820556640625,0.0,0.0
2024-03-09T06:00:00Z,41.6524241,-0.9280126,281.83074951171875,0.0,0.0
2024-03-09T07:00:00Z,41.6524241,-0.9280126,281.3976135253906,0.0,0.0
2024-03-09T08:00:00Z,41.6524241,-0.9280126,282.1596374511719,0.0,109.9000015258789
2024-03-09T09:00:00Z,41.6524241,-0.9280126,283.11962890625,0.0,126.0
2024-03-09T10:00:00Z,41.6524241,-0.9280126,284.0704345703125,0.0,207.8000030517578
2024-03-09T11:00:00Z,41.6524241,-0.9280126,285.9043273925781,0.07000000029802322,625.15576171875
2024-03-09T12:00:00Z,41.6524241,-0.9280126,286.94830322265625,0.0,686.427001953125
2024-03-09T13:00:00Z,41.6524241,-0.9280126,287.8757019042969,0.0,693.3653564453125
2024-03-09T14:00:00Z,41.6524241,-0.9280126,286.93780517578125,0.550000011920929,67.93299102783203
2024-03-09T15:00:00Z,41.6524241,-0.9280126,285.8819274902344,0.9299999475479126,22.12096405029297
2024-03-09T16:00:00Z,41.6524241,-0.9280126,285.3559265136719,0.05000007152557373,59.29999923706055
2024-03-09T17:00:00Z,41.6524241,-0.9280126,284.02587890625,0.8100000619888306,17.399999618530273
2024-03-09T18:00:00Z,41.6524241,-0.9280126,282.9808654785156,0.4700000286102295,0.0
2024-03-09T19:00:00Z,41.6524241,-0.9280126,282.617431640625,0.0,0.0
2024-03-09T20:00:00Z,41.6524241,-0.9280126,281.7335510253906,0.0,0.0
2024-03-09T21:00:00Z,41.6524241,-0.9280126,281.1625671386719,0.0,0.0
2024-03-09T22:00:00Z,41.6524241,-0.9280126,280.5711975097656,0.0,0.0
2024-03-09T23:00:00Z,41.6524241,-0.9280126,280.08343505859375,0.0,0.0
2024-03-10T00:00:00Z,41.6524241,-0.9280126,279.1260681152344,0.019999980926513672,0.0
2024-03-10T01:00:00Z,41.6524241,-0.9280126,278.39581298828125,0.0,0.0
2024-03-10T02:00:00Z,41.6524241,-0.9280126,279.2248840332031,0.0,0.0
2024-03-10T03:00:00Z,41.6524241,-0.9280126,279.6496887207031,0.0,0.0
2024-03-10T04:00:00Z,41.6524241,-0.9280126,280.01324462890625,0.0,0.0
2024-03-10T05:00:00Z,41.6524241,-0.9280126,279.71319580078125,0.0,0.0
2024-03-10T06:00:00Z,41.6524241,-0.9280126,279.5165710449219,0.0,0.0
2024-03-10T07:00:00Z,41.6524241,-0.9280126,279.6604919433594,0.0,25.5
2024-03-10T08:00:00Z,41.6524241,-0.9280126,282.2020568847656,0.0,209.60000610351562
2024-03-10T09:00:00Z,41.6524241,-0.9280126,283.7849426269531,0.0,452.1000061035156
2024-03-10T10:00:00Z,41.6524241,-0.9280126,284.0616760253906,0.0,280.0
2024-03-10T11:00:00Z,41.6524241,-0.9280126,284.41387939453125,0.0,250.20401000976562
2024-03-10T12:00:00Z,41.6524241,-0.9280126,286.1186828613281,0.0,560.7393798828125
2024-03-10T13:00:00Z,41.6524241,-0.9280126,287.30950927734375,0.0,690.7974853515625
2024-03-10T14:00:00Z,41.6524241,-0.9280126,287.81024169921875,0.0,609.4886474609375
2024-03-10T15:00:00Z,41.6524241,-0.9280126,287.6790771484375,0.0,471.6000061035156
2024-03-10T16:00:00Z,41.6524241,-0.9280126,286.6103210449219,0.8999998569488525,168.60000610351562
2024-03-10T17:00:00Z,41.6524241,-0.9280126,284.27294921875,0.7999999523162842,14.899999618530273
2024-03-10T18:00:00Z,41.6524241,-0.9280126,283.27667236328125,0.0,0.0
2024-03-10T19:00:00Z,41.6524241,-0.9280126,282.9826354980469,0.0,0.0
2024-03-10T20:00:00Z,41.6524241,-0.9280126,282.043701171875,3.9000000953674316,0.0
2024-03-10T21:00:00Z,41.6524241,-0.9280126,282.621826171875,0.0,0.0
2024-03-10T22:00:00Z,41.6524241,-0.9280126,282.16900634765625,0.0,0.0
2024-03-10T23:00:00Z,41.6524241,-0.9280126,281.7230529785156,0.0,0.0
2024-03-11T00:00:00Z,41.6524241,-0.9280126,281.2568664550781,0.0,0.0
