date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-03-04T01:00:00Z,41.6524241,-0.9280126,277.65130615234375,0.0,0.0
2024-03-04T02:00:00Z,41.6524241,-0.9280126,277.36944580078125,0.0,0.0
2024-03-04T03:00:00Z,41.6524241,-0.9280126,276.84149169921875,-4.043864798575214E-9,0.0
2024-03-04T04:00:00Z,41.6524241,-0.9280126,276.4512023925781,4.043864798575214E-9,0.0
2024-03-04T05:00:00Z,41.6524241,-0.9280126,276.2493896484375,0.0,0.0
2024-03-04T06:00:00Z,41.6524241,-0.9280126,276.0973815917969,0.0,0.0
2024-03-04T07:00:00Z,41.6524241,-0.9280126,276.1612548828125,0.0,7.869999885559082
2024-03-04T08:00:00Z,41.6524241,-0.9280126,278.3628845214844,0.0,203.10000610351562
2024-03-04T09:00:00Z,41.6524241,-0.9280126,279.77349853515625,0.0,102.80000305175781
2024-03-04T10:00:00Z,41.6524241,-0.9280126,282.5972595214844,0.0,466.70001220703125
2024-03-04T11:00:00Z,41.6524241,-0.9280126,285.4231262207031,0.0,620.78515625
2024-03-04T12:00:00Z,41.6524241,-0.9280126,287.742431640625,0.0,688.8834228515625
2024-03-04T13:00:00Z,41.6524241,-0.9280126,289.0263671875,0.0,654.3353271484375
2024-03-04T14:00:00Z,41.6524241,-0.9280126,289.3086242675781,0.0,429.21868896484375
2024-03-04T15:00:00Z,41.6524241,-0.9280126,286.34393310546875,1.0,92.99991607666016
2024-03-04T16:00:00Z,41.6524241,-0.9280126,286.9883117675781,0.309999942779541,82.80000305175781
2024-03-04T17:00:00Z,41.6524241,-0.9280126,286.3006286621094,0.0,79.4000015258789
2024-03-04T18:00:00Z,41.6524241,-0.9280126,285.44256591796875,0.0,0.0
2024-03-04T19:00:00Z,41.6524241,-0.9280126,284.96051025390625,0.0,0.0
2024-03-04T20:00:00Z,41.6524241,-0.9280126,283.71112060546875,0.0,0.0
2024-03-04T21:00:00Z,41.6524241,-0.9280126,282.728759765625,0.0,0.0
2024-03-04T22:00:00Z,41.6524241,-0.9280126,281.833740234375,0.0,0.0
2024-03-04T23:00:00Z,41.6524241,-0.9280126,281.1518859863281,0.0,0.0
2024-03-05T00:00:00Z,41.6524241,-0.9280126,280.7818603515625,0.0,0.0
2024-03-05T01:00:00Z,41.6524241,-0.9280126,280.1556396484375,0.0,0.0
2024-03-05T02:00:00Z,41.6524241,-0.9280126,279.25311279296875,0.0,0.0
2024-03-05T03:00:00Z,41.6524241,-0.9280126,278.6658630371094,0.0,0.0
2024-03-05T04:00:00Z,41.6524241,-0.9280126,278.3345031738281,0.0,0.0
2024-03-05T05:00:00Z,41.6524241,-0.9280126,278.0014343261719,0.0,0.0
2024-03-05T06:00:00Z,41.6524241,-0.9280126,277.5982360839844,0.0,0.0
2024-03-05T07:00:00Z,41.6524241,-0.9280126,277.2361755371094,0.0,23.829999923706055
2024-03-05T08:00:00Z,41.6524241,-0.9280126,278.87042236328125,0.0,262.70001220703125
2024-03-05T09:00:00Z,41.6524241,-0.9280126,280.50213623046875,0.0,385.6000061035156
2024-03-05T10:00:00Z,41.6524241,-0.9280126,282.3847351074219,0.0,581.6551513671875
2024-03-05T11:00:00Z,41.6524241,-0.9280126,283.26837158203125,0.0,650.9661254882812
2024-03-05T12:00:00Z,41.6524241,-0.9280126,284.24749755859375,0.0,722.448486328125
2024-03-05T13:00:00Z,41.6524241,-0.9280126,284.927490234375,0.0,698.3770751953125
2024-03-05T14:00:00Z,41.6524241,-0.9280126,285.450927734375,0.0,649.3804931640625
2024-03-05T15:00:00Z,41.6524241,-0.9280126,285.65130615234375,0.0,488.0397033691406
2024-03-05T16:00:00Z,41.6524241,-0.9280126,285.447509765625,0.0,262.6000061035156
2024-03-05T17:00:00Z,41.6524241,-0.9280126,284.62774658203125,0.0,135.8000030517578
2024-03-05T18:00:00Z,41.6524241,-0.9280126,282.4283752441406,0.0,0.0
2024-03-05T19:00:00Z,41.6524241,-0.9280126,281.1851806640625,0.0,0.0
2024-03-05T20:00:00Z,41.6524241,-0.9280126,280.41168212890625,0.0,0.0
2024-03-05T21:00:00Z,41.6524241,-0.9280126,279.68438720703125,0.0,0.0
2024-03-05T22:00:00Z,41.6524241,-0.9280126,278.99945068359375,0.0,0.0
2024-03-05T23:00:00Z,41.6524241,-0.9280126,278.38848876953125,0.0,0.0
2024-03-06T00:00:00Z,41.6524241,-0.9280126,277.8735656738281,0.0,0.0
