date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-03-25T01:00:00Z,41.6524241,-0.9280126,281.04931640625,0.0,0.0
2024-03-25T02:00:00Z,41.6524241,-0.9280126,281.0534362792969,0.0,0.0
2024-03-25T03:00:00Z,41.6524241,-0.9280126,280.9412536621094,0.0,0.0
2024-03-25T04:00:00Z,41.6524241,-0.9280126,281.4515686035156,0.0,0.0
2024-03-25T05:00:00Z,41.6524241,-0.9280126,281.9068603515625,0.0,0.0
2024-03-25T06:00:00Z,41.6524241,-0.9280126,282.3709411621094,0.0,0.0
2024-03-25T07:00:00Z,41.6524241,-0.9280126,282.5889892578125,0.15000000596046448,0.0
2024-03-25T08:00:00Z,41.6524241,-0.9280126,282.80194091796875,0.6100000143051147,2.700000047683716
2024-03-25T09:00:00Z,41.6524241,-0.9280126,283.08050537109375,1.6700000762939453,27.899999618530273
2024-03-25T10:00:00Z,41.6524241,-0.9280126,283.4454345703125,1.3899998664855957,47.2252082824707
2024-03-25T11:00:00Z,41.6524241,-0.9280126,283.8117370605469,0.5000002384185791,49.07258224487305
2024-03-25T12:00:00Z,41.6524241,-0.9280126,284.39813232421875,0.23999977111816406,66.7347183227539
2024-03-25T13:00:00Z,41.6524241,-0.9280126,285.2313232421875,0.4099998474121094,139.32962036132812
2024-03-25T14:00:00Z,41.6524241,-0.9280126,285.5067443847656,0.13000011444091797,128.6308135986328
2024-03-25T15:00:00Z,41.6524241,-0.9280126,285.9481201171875,0.05000019073486328,229.5741424560547
2024-03-25T16:00:00Z,41.6524241,-0.9280126,285.2393798828125,0.019999980926513672,217.60000610351562
2024-03-25T17:00:00Z,41.6524241,-0.9280126,284.911376953125,0.009999752044677734,179.60000610351562
2024-03-25T18:00:00Z,41.6524241,-0.9280126,284.0821838378906,0.0,0.0
2024-03-25T19:00:00Z,41.6524241,-0.9280126,283.7726135253906,0.559999942779541,0.0
2024-03-25T20:00:00Z,41.6524241,-0.9280126,283.42919921875,1.0200004577636719,0.0
2024-03-25T21:00:00Z,41.6524241,-0.9280126,283.11224365234375,5.8899993896484375,0.0
2024-03-25T22:00:00Z,41.6524241,-0.9280126,283.304443359375,0.4500007629394531,0.0
2024-03-25T23:00:00Z,41.6524241,-0.9280126,283.461181640625,0.0,0.0
2024-03-26T00:00:00Z,41.6524241,-0.9280126,283.58062744140625,0.0,0.0
2024-03-26T01:00:00Z,41.6524241,-0.9280126,283.6771240234375,0.0,0.0
2024-03-26T02:00:00Z,41.6524241,-0.9280126,283.6199951171875,0.0,0.0
2024-03-26T03:00:00Z,41.6524241,-0.9280126,283.6110534667969,0.009999275207519531,0.0
2024-03-26T04:00:00Z,41.6524241,-0.9280126,281.69219970703125,0.1700000762939453,0.0
2024-03-26T05:00:00Z,41.6524241,-0.9280126,279.5126953125,0.0,0.0
2024-03-26T06:00:00Z,41.6524241,-0.9280126,278.5439453125,0.0,0.0
2024-03-26T07:00:00Z,41.6524241,-0.9280126,278.11456298828125,0.0,7.5
2024-03-26T08:00:00Z,41.6524241,-0.9280126,278.6239929199219,0.0,126.30000305175781
2024-03-26T09:00:00Z,41.6524241,-0.9280126,280.1163635253906,0.0,407.79998779296875
2024-03-26T10:00:00Z,41.6524241,-0.9280126,281.98974609375,0.0,688.1182250976562
2024-03-26T11:00:00Z,41.6524241,-0.9280126,283.843994140625,0.0,738.8397827148438
2024-03-26T12:00:00Z,41.6524241,-0.9280126,284.50006103515625,0.07000064849853516,839.1146240234375
2024-03-26T13:00:00Z,41.6524241,-0.9280126,284.7405700683594,0.01999950408935547,822.7637939453125
2024-03-26T14:00:00Z,41.6524241,-0.9280126,285.0322570800781,0.0,711.287109375
2024-03-26T15:00:00Z,41.6524241,-0.9280126,284.7821960449219,0.010000228881835938,558.9344482421875
2024-03-26T16:00:00Z,41.6524241,-0.9280126,284.0507507324219,0.1400003433227539,233.0
2024-03-26T17:00:00Z,41.6524241,-0.9280126,283.97369384765625,0.0,49.0
2024-03-26T18:00:00Z,41.6524241,-0.9280126,281.52081298828125,0.06999969482421875,2.799999952316284
2024-03-26T19:00:00Z,41.6524241,-0.9280126,279.8976135253906,0.0,0.0
2024-03-26T20:00:00Z,41.6524241,-0.9280126,280.09637451171875,0.0,0.0
2024-03-26T21:00:00Z,41.6524241,-0.9280126,280.43463134765625,0.0,0.0
2024-03-26T22:00:00Z,41.6524241,-0.9280126,279.7464904785156,0.0,0.0
2024-03-26T23:00:00Z,41.6524241,-0.9280126,279.3768005371094,0.0,0.0
2024-03-27T00:00:00Z,41.6524241,-0.9280126,279.56781005859375,0.0,0.0
