date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-04-13T01:00:00Z,41.6524241,-0.9280126,285.33905029296875,0.0,0.0
2024-04-13T02:00:00Z,41.6524241,-0.9280126,284.55987548828125,0.0,0.0
2024-04-13T03:00:00Z,41.6524241,-0.9280126,283.8710632324219,0.0,0.0
2024-04-13T04:00:00Z,41.6524241,-0.9280126,283.4718017578125,0.0,0.0
2024-04-13T05:00:00Z,41.6524241,-0.9280126,283.1760559082031,0.0,0.0
2024-04-13T06:00:00Z,41.6524241,-0.9280126,282.9125061035156,0.0,2.109999895095825
2024-04-13T07:00:00Z,41.6524241,-0.9280126,285.6513671875,0.0,212.1999969482422
2024-04-13T08:00:00Z,41.6524241,-0.9280126,288.4041748046875,0.0,464.20001220703125
2024-04-13T09:00:00Z,41.6524241,-0.9280126,290.6455078125,0.0,578.5999755859375
2024-04-13T10:00:00Z,41.6524241,-0.9280126,293.2331848144531,0.0,764.49658203125
2024-04-13T11:00:00Z,41.6524241,-0.9280126,295.1883850097656,0.0,876.3363037109375
2024-04-13T12:00:00Z,41.6524241,-0.9280126,296.6371765136719,0.0,900.9140625
2024-04-13T13:00:00Z,41.6524241,-0.9280126,297.7090148925781,0.0,878.5299072265625
2024-04-13T14:00:00Z,41.6524241,-0.9280126,298.3416748046875,0.0,769.3401489257812
2024-04-13T15:00:00Z,41.6524241,-0.9280126,298.6161804199219,0.0,686.4698486328125
2024-04-13T16:00:00Z,41.6524241,-0.9280126,298.6175537109375,0.0,474.30517578125
2024-04-13T17:00:00Z,41.6524241,-0.9280126,297.8193664550781,0.0,222.9935302734375
2024-04-13T18:00:00Z,41.6524241,-0.9280126,295.32080078125,0.0,98.0999984741211
2024-04-13T19:00:00Z,41.6524241,-0.9280126,292.56268310546875,0.0,0.0
2024-04-13T20:00:00Z,41.6524241,-0.9280126,291.02099609375,0.0,0.0
2024-04-13T21:00:00Z,41.6524241,-0.9280126,289.7932434082031,0.0,0.0
2024-04-13T22:00:00Z,41.6524241,-0.9280126,288.901611328125,0.0,0.0
2024-04-13T23:00:00Z,41.6524241,-0.9280126,288.0924987792969,0.0,0.0
2024-04-14T00:00:00Z,41.6524241,-0.9280126,287.3099365234375,0.0,0.0
2024-04-14T01:00:00Z,41.6524241,-0.9280126,286.5216369628906,0.0,0.0
2024-04-14T02:00:00Z,41.6524241,-0.9280126,285.9586181640625,0.0,0.0
2024-04-14T03:00:00Z,41.6524241,-0.9280126,285.4934387207031,0.0,0.0
2024-04-14T04:00:00Z,41.6524241,-0.9280126,285.0925598144531,0.0,0.0
2024-04-14T05:00:00Z,41.6524241,-0.9280126,285.0880126953125,0.0,0.0
2024-04-14T06:00:00Z,41.6524241,-0.9280126,285.5660705566406,0.0,8.5600004196167
2024-04-14T07:00:00Z,41.6524241,-0.9280126,287.87786865234375,0.0,228.3000030517578
2024-04-14T08:00:00Z,41.6524241,-0.9280126,290.281494140625,0.0,476.0
2024-04-14T09:00:00Z,41.6524241,-0.9280126,292.1019287109375,0.0,587.8970947265625
2024-04-14T10:00:00Z,41.6524241,-0.9280126,293.67913818359375,0.0,768.1204833984375
2024-04-14T11:00:00Z,41.6524241,-0.9280126,295.0198059082031,0.0,863.6516723632812
2024-04-14T12:00:00Z,41.6524241,-0.9280126,296.18023681640625,0.0,803.6931762695312
2024-04-14T13:00:00Z,41.6524241,-0.9280126,297.29681396484375,0.0,871.6533203125
2024-04-14T14:00:00Z,41.6524241,-0.9280126,298.1389465332031,0.0,761.3902587890625
2024-04-14T15:00:00Z,41.6524241,-0.9280126,298.6484375,0.0,677.5853271484375
2024-04-14T16:00:00Z,41.6524241,-0.9280126,298.3731994628906,0.0,337.5772399902344
2024-04-14T17:00:00Z,41.6524241,-0.9280126,297.3258056640625,0.0,204.60000610351562
2024-04-14T18:00:00Z,41.6524241,-0.9280126,295.2633056640625,0.0,78.9000015258789
2024-04-14T19:00:00Z,41.6524241,-0.9280126,292.8668212890625,0.0,0.0
2024-04-14T20:00:00Z,41.6524241,-0.9280126,291.60906982421875,0.0,0.0
2024-04-14T21:00:00Z,41.6524241,-0.9280126,290.6795654296875,0.0,0.0
2024-04-14T22:00:00Z,41.6524241,-0.9280126,289.8216857910156,0.0,0.0
2024-04-14T23:00:00Z,41.6524241,-0.9280126,289.0818786621094,0.0,0.0
2024-04-15T00:00:00Z,41.6524241,-0.9280126,288.499755859375,0.0,0.0
