date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-04-06T01:00:00Z,41.6524241,-0.9280126,284.10919189453125,0.0,0.0
2024-04-06T02:00:00Z,41.6524241,-0.9280126,283.49725341796875,0.0,0.0
2024-04-06T03:00:00Z,41.6524241,-0.9280126,283.03155517578125,0.0,0.0
2024-04-06T04:00:00Z,41.6524241,-0.9280126,282.5818176269531,0.0,0.0
2024-04-06T05:00:00Z,41.6524241,-0.9280126,282.3133239746094,0.0,0.0
2024-04-06T06:00:00Z,41.6524241,-0.9280126,282.109375,0.0,0.0
2024-04-06T07:00:00Z,41.6524241,-0.9280126,283.2388610839844,0.0,61.5
2024-04-06T08:00:00Z,41.6524241,-0.9280126,285.8714904785156,0.0,249.3000030517578
2024-04-06T09:00:00Z,41.6524241,-0.9280126,288.03704833984375,0.0,314.70001220703125
2024-04-06T10:00:00Z,41.6524241,-0.9280126,290.86163330078125,0.0,717.9366455078125
2024-04-06T11:00:00Z,41.6524241,-0.9280126,292.8790588378906,0.0,554.3094482421875
2024-04-06T12:00:00Z,41.6524241,-0.9280126,295.05792236328125,0.0,799.8983764648438
2024-04-06T13:00:00Z,41.6524241,-0.9280126,296.1348876953125,0.0,744.2562255859375
2024-04-06T14:00:00Z,41.6524241,-0.9280126,296.5007019042969,0.0,554.52197265625
2024-04-06T15:00:00Z,41.6524241,-0.9280126,295.4885559082031,0.0,437.41046142578125
2024-04-06T16:00:00Z,41.6524241,-0.9280126,294.38604736328125,0.0,232.2617645263672
2024-04-06T17:00:00Z,41.6524241,-0.9280126,292.92718505859375,0.0,53.400001525878906
2024-04-06T18:00:00Z,41.6524241,-0.9280126,291.5013122558594,0.0,7.5
2024-04-06T19:00:00Z,41.6524241,-0.9280126,290.4920654296875,0.0,0.0
2024-04-06T20:00:00Z,41.6524241,-0.9280126,289.7594909667969,0.0,0.0
2024-04-06T21:00:00Z,41.6524241,-0.9280126,289.112548828125,0.0,0.0
2024-04-06T22:00:00Z,41.6524241,-0.9280126,288.5820617675781,0.0,0.0
2024-04-06T23:00:00Z,41.6524241,-0.9280126,288.03900146484375,0.0,0.0
2024-04-07T00:00:00Z,41.6524241,-0.9280126,287.60125732421875,0.0,0.0
2024-04-07T01:00:00Z,41.6524241,-0.9280126,287.18524169921875,0.0,0.0
2024-04-07T02:00:00Z,41.6524241,-0.9280126,286.7871398925781,0.0,0.0
2024-04-07T03:00:00Z,41.6524241,-0.9280126,286.5718688964844,0.0,0.0
2024-04-07T04:00:00Z,41.6524241,-0.9280126,286.6086730957031,0.0,0.0
2024-04-07T05:00:00Z,41.6524241,-0.9280126,286.5173034667969,0.0,0.0
2024-04-07T06:00:00Z,41.6524241,-0.9280126,286.5404968261719,0.0,0.0
2024-04-07T07:00:00Z,41.6524241,-0.9280126,286.6717529296875,0.0,28.700000762939453
2024-04-07T08:00:00Z,41.6524241,-0.9280126,286.9385070800781,0.0,62.099998474121094
2024-04-07T09:00:00Z,41.6524241,-0.9280126,288.15057373046875,0.0,179.6999969482422
2024-04-07T10:00:00Z,41.6524241,-0.9280126,289.3452453613281,-9.150341040431442E-10,368.66168212890625
2024-04-07T11:00:00Z,41.6524241,-0.9280126,290.29193115234375,0.0,371.94183349609375
2024-04-07T12:00:00Z,41.6524241,-0.9280126,291.7382507324219,0.0,538.8282470703125
2024-04-07T13:00:00Z,41.6524241,-0.9280126,292.95623779296875,0.0,460.59686279296875
2024-04-07T14:00:00Z,41.6524241,-0.9280126,293.9674377441406,0.0,426.2781677246094
2024-04-07T15:00:00Z,41.6524241,-0.9280126,293.99468994140625,0.019999999552965164,293.49627685546875
2024-04-07T16:00:00Z,41.6524241,-0.9280126,293.4261169433594,-7.450580596923828E-9,264.1652526855469
2024-04-07T17:00:00Z,41.6524241,-0.9280126,292.0506286621094,-1.1175870895385742E-8,88.19999694824219
2024-04-07T18:00:00Z,41.6524241,-0.9280126,290.85888671875,0.0,21.399999618530273
2024-04-07T19:00:00Z,41.6524241,-0.9280126,289.635986328125,0.0,0.0
2024-04-07T20:00:00Z,41.6524241,-0.9280126,288.7177429199219,0.0,0.0
2024-04-07T21:00:00Z,41.6524241,-0.9280126,287.7078857421875,0.0,0.0
2024-04-07T22:00:00Z,41.6524241,-0.9280126,287.0985107421875,0.0,0.0
2024-04-07T23:00:00Z,41.6524241,-0.9280126,286.9104919433594,0.0,0.0
2024-04-08T00:00:00Z,41.6524241,-0.9280126,286.9833068847656,0.0,0.0
