hour,0,1,2,3
0,0.10338559348424961,0.13957635897435897,0.26110153846153844,0.15601634615384613
1,0.08122760514847471,0.11978641025641025,0.1798663076923077,0.15793653846153846
2,0.08228555681472678,0.09647856410256411,0.16681130769230768,0.1750951923076923
3,0.08156049734192027,0.09138312820512821,0.13955292307692307,0.17429423076923078
4,0.07982817195979251,0.08289764102564103,0.1222956923076923,0.14173750000000002
5,0.07940714521315312,0.10283917948717948,0.139727,0.18268942307692304
6,0.09077086357647622,0.22693446153846153,0.17516146153846152,0.3426634615384615
7,0.12207252881505845,0.3181271282051282,0.2308302307692308,0.37270192307692307
8,0.1561382745054682,0.1903952307692308,0.26721053846153847,0.25936884615384526
9,0.167120588370786,0.16193994871794873,0.27436400000000005,0.26189384615384526
10,0.1782802542911634,0.17215676923076925,0.2537596923076923,0.3253184615384598
11,0.18758697586997983,0.1632282564102564,0.28696923076923075,0.44259846153845805
12,0.22605569566138736,0.1745856923076923,0.3992906923076923,0.5377023076923042
13,0.2429113662621963,0.23066646153846151,0.4717395384615385,0.5395863461538436
14,0.21451095644803156,0.27721897435897436,0.3906956153846154,0.49982576923076666
15,0.1816052887033915,0.2571867692307692,0.32672415384615383,0.4365871153846145
16,0.17937133346232162,0.2236233333333333,0.3228806153846154,0.40068230769230684
17,0.16901566617835392,0.2192628717948718,0.3280954615384616,0.4283740384615385
18,0.16552873195315881,0.25024128205128204,0.3347353846153846,0.46287884615384617
19,0.1740343390733114,0.35376317948717945,0.345495,0.49925865384615387
20,0.18960876862268167,0.3879994871794872,0.44697915384615383,0.5799615384615384
21,0.20032697402729024,0.3223306666666667,0.47592161538461536,0.5065105769230769
22,0.16825678450666592,0.2648582564102564,0.3663240769230769,0.3253615384615385
23,0.13642494614739673,0.1800108205128205,0.28936315384615385,0.18591634615384617
total_mean_consumption,3.6573149064374357,5.007490871794872,6.995894384615385,8.394959615384597
