,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_verano,Junio
PC1,0.16193661199285966,0.14869109160381622,0.06995880937683659,0.12019228928456836,0.12396915901613272,0.14610460791297078,0.15690142374093394,0.16194770787402057,0.1619237532721047,0.10912765892451856,0.15257732298106313,0.13802098384521072,0.14958482550823127,0.10345442446718328,0.15737531989354248,0.15503335417774147,0.15280533554520329,0.15168602970945877,0.14830539659304773,0.15432370196819828,0.13637107243425609,0.14360238614262463,0.15707153675267088,0.15070965793310104,0.09351514456833102,0.15459369862896222,0.15187944894495423,0.13049745155436412,0.08835581767876588,0.14170792415309022,0.13937825621233277,0.14043629326841944,0.1576891380009045,0.15596723812953162,0.12474074685833404,0.14018403746262686,0.15302638529251453,0.1412592887216871,0.15737531989354256,0.11243992760979166,0.05476236871390008,0.06923052759564623,0.09166103196677414,0.06437298020178976,0.13291917476017417,0.10139656390134774,0.10602097748265156,0.13274152349001098,0.13814827566589835,0.08971564853063042,0.11634628742254334,0.14273133456167797,0.11674225529315126,0.1486910916038163,0.15737531989354248
PC2,-0.035291348729056794,0.1666158373536786,0.10500111571534605,0.2695320178139344,-0.03644030802606073,-0.07173751684542541,-0.10852257196307145,-0.035391506827440584,-0.03532745609983364,-0.12181672683135447,0.03733858215864602,0.03632890288741177,-0.02425534759020204,-0.1864103761532697,-0.01629786310508666,-0.1457773474455878,-0.16344363674349602,-0.15510009751412795,-0.0905016413165165,-0.01678456651472265,0.22487955246472768,0.01828187950594172,-0.11314098653739729,0.1302152689912235,-0.10940423899054931,0.06337279859168857,0.08300390327740306,-0.010444136437168653,-0.17434995115701693,-0.13444975414723315,-0.1535787090740393,-0.14748049162919954,-0.09080072558791018,-0.0003997301264268541,0.2423138802755884,0.054147010851099256,-0.10641373820294421,0.1661419793051241,-0.016297863105086595,0.12386573466747831,0.12355938000561859,-0.1608127735354948,0.22754560847191976,-0.029725038293638765,-0.06085418430995553,-0.12064655303051869,-0.08294212068344749,-0.03485316159137299,0.07544429546675545,0.37685621472089903,0.06877005119694583,-0.03740050352157616,0.33019045893627325,0.1666158373536778,-0.016297863105086595
PC3,0.09501733518126619,0.036768829153920816,0.18683046900244368,0.05669166555859391,0.1679582222941726,0.10482485670547878,0.06106060565242229,0.0948932607191176,0.09519793407407037,0.05083247670678822,0.12832726624515803,0.24049799883249265,-0.0512555506767569,-0.05962180703879436,-0.1558476033997495,0.059774018289250996,0.03176238068519538,0.06598229933775943,0.18434587850339806,0.1372918550028158,-0.012990495391386712,0.13817420905496108,0.10364036482230467,0.06571656259118423,-0.15195476463183047,-0.09531171273612382,0.017151725018830728,-0.20123531854240564,-0.2223328238822066,-0.20390482807389837,-0.19349159735229524,-0.17927266339100945,-0.057353216402853034,-0.08905003087173077,-0.1667512887075772,-0.10078509395951013,-0.14855165623896177,-0.14585454106264265,-0.15584760339974943,0.005757664221417038,0.03159676691750951,0.2753268168635372,-0.1628710925593747,-0.24965198532611255,-0.053262448881522886,-0.0742963919917978,-0.013530203285465676,0.24253047363435265,0.06735848013267001,-0.11785372623161003,0.23425397156692498,0.06664335956174675,0.016077931876810163,0.03676882915392103,-0.15584760339974943
PC4,-0.04805912850072138,0.11890914531953732,-0.012416473019119198,0.0004484459426325544,-0.23471809059878804,-0.1718649768286396,-0.07409267957887841,-0.0477338112061984,-0.04810731090543194,-0.29811063527768805,0.02503737977549442,-0.013865201465873563,0.06888565365955837,-0.11818007260103248,-0.027720719742960653,-0.011447444279873474,0.016613665349667378,0.015194789766660317,-0.038883912342510374,-0.012270670546711118,-0.12638334660784534,-0.10357603543552651,-0.008397277027054364,-0.12338517539361347,-0.29301866250598413,0.05083101408712136,0.0206140516019595,0.08126826636896806,-0.1036095178806855,0.019365585337031588,0.03984603415459906,0.03944315633306411,-0.026548116945296008,0.006104865722386621,-0.11544389874037375,-0.08716930778611325,0.015493327250615587,-0.10960849140797636,-0.02772071974296072,-0.21643646148525714,0.30152285473141227,0.1205987556268378,0.14187340291145242,0.1570269999893716,0.19711996899569806,0.3194118783657461,0.34319320840811746,0.13635452956514071,0.18771614713366094,-0.03764198018888668,0.08989378869967603,0.23726553621360302,-0.022788540596617505,0.11890914531953738,-0.027720719742960705
PC5,-0.017472051232661552,-0.08233589200970372,0.4733901409366175,0.032239228216006714,0.01351509276639223,-0.039292925990835385,0.02497008598772426,-0.01781064892643041,-0.017544945066693934,0.14850882472355553,0.029451316751613447,-0.07751978107959417,0.13558964880183608,-0.3494342089971311,0.03229864029072526,0.01733039512728619,0.04346136143685746,0.07775665279894513,0.008799732083694833,-0.06910682452368906,-0.09064657793205382,-0.04962294359936961,0.011371270387032884,-0.07460604411913183,0.19866091045683498,0.07987178094104809,-0.037999362481404,0.16174745712729774,-0.3220339788863268,0.07631206938733154,0.090150998798326,0.13170955486969502,0.06042528668449829,-0.03515344788995961,-0.06396751782181788,0.0020937912001926786,0.06382992817968902,-0.03572709750649323,0.03229864029072523,0.07593940690127247,0.18340485170874551,-0.022513748302150402,0.2692605609142988,-0.34885621407861334,-0.09341055793279937,0.10724833513578384,0.03339917641464167,-0.09988497214321942,-0.20812274794724142,-0.0819842968106112,-0.06518074638691798,-0.07499905330552153,-0.08875617262872755,-0.08233589200970355,0.03229864029072524
