,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_verano,Junio,Julio,Agosto
PC1,0.14394796491847053,0.14088826686598596,0.04753011048975945,0.1092483733625697,0.11969549950189912,0.13498246807125855,0.13936788347216106,0.14394683395052382,0.14394645769822878,0.10571606897210871,0.1405941134370914,0.13690298119526662,0.13308315564434614,0.11402358728713698,0.1433225114625067,0.1424709919204454,0.1416622356627188,0.14338661166528252,0.13817337665467477,0.14169338738180276,0.1408805174116291,0.13889592320114594,0.14322840383817698,0.14119167109793068,0.10050163227135026,0.14199166799799595,0.14035187915005803,0.1260469142695978,0.10907518745968761,0.13823104296354785,0.1387021381386906,0.14177333588154978,0.14043135994932404,0.14227967583966966,0.14107790200661466,0.1387769001178983,0.1421752618726286,0.14129855465306096,0.14332251146250669,0.10493760018433741,0.11570056675326756,0.10598902347784293,0.1184194454014841,0.05791175597937421,0.13915007239831695,0.14167381090890507,0.13711821707917624,0.12780015814132295,0.1341606533459405,0.13419818567691186,0.13226510984221074,0.14105766511080953,0.13718399520455868,0.14088826686598588,0.12515511970251222,0.14212394043831772,0.1401882890749901
PC2,0.008735099555333322,0.11061397906815842,0.38190345795644837,0.1279520244718408,0.015625193457757213,-0.030321973003799668,-0.09276099844541952,0.008719446254355714,0.008755791525419184,-0.19356719138906384,0.0954523073305864,0.06797928712177935,0.028445708668428913,-0.2957450368909824,-0.05676940247485196,-0.06400953539770901,-0.0610350972920814,-0.00805157103653879,0.005774215951449885,0.09817397186982686,0.07188882196901558,0.002629059337381929,-0.00490220201429385,0.039295660164723765,-0.2673707202836928,0.0350957475089344,0.023768000115437966,-0.02374595589860192,-0.3611227034156971,-0.13144444749086698,-0.12477000046517453,-0.07418831210881222,-0.06529696359519167,0.03402321010092665,0.020445056652352505,-0.06101989644550711,-0.07295127519648127,-0.01785638072609143,-0.056769402474852015,-0.22234000164800413,0.26809825622903305,-0.010945149552047327,0.20430606285066216,-0.3040271579258558,0.09930659801165728,0.03691055767635324,0.12787961084596847,0.02206018914730757,0.1828861093099651,0.13387079781651495,0.06290300533540302,0.10578712614156631,0.11508638337244792,0.11061397906815866,-0.08778177866835934,-0.05577974395398429,-0.03210183191640807
PC3,-0.03649980005340585,0.093830073287727,-0.31756930621661766,0.02048872474053902,-0.27575846073532057,-0.16240765303822816,-0.10249790404310737,-0.03637813019772825,-0.03653790890266035,-0.3795480429415025,-0.031755852130794564,0.0021398047629869587,0.08189201135365326,-0.005915254045872692,-0.007176491508989242,-0.016629580098826136,0.005871296631079757,-0.02344195698985436,-0.0394830204849575,-0.013989244747909498,-0.06406595995851008,-0.08771755316285744,-0.018389592365007073,-0.07598355308301166,-0.34834630953678775,-0.004283117627932006,0.03402838154837378,0.10146842145159993,0.01912514724175043,0.015460264370542333,0.03320530008812817,0.0035785233737373103,-0.011514346379528587,0.014502620324827823,-0.04043939664319723,-0.05621422924000352,0.010862232595812111,-0.04826765615550104,-0.007176491508989292,0.055432939253618446,0.1637612054018864,0.23913396829239753,-0.0939023999910552,0.5154954433901917,0.11213202965278236,0.10883563005329905,0.10859446199856086,0.09049108711948645,0.13107606374139172,0.06245799114836762,0.06168202521547499,0.10940880480856435,0.060214806835150646,0.09383007328772697,0.014408696711455744,-0.05051176440210935,0.019298669539573016
