,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_otoño,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_otoño,Octubre
PC1,0.15847113102882435,0.14668142119266173,0.0757833902351193,0.10416454833681776,0.09181314657151858,0.12977532354321145,0.15513773139652529,0.1584711310288243,0.15847113102882424,0.13030867259575188,0.1462246933775058,0.14309690090107813,0.13858144824642082,0.07069995638164497,0.15847113102882426,0.14647288562938332,0.14931623353341944,0.14959994426591172,0.1485231509028221,0.14457084969698075,0.14062309174049098,0.14629481186948645,0.1546423558997538,0.14606952648985333,0.13030867259575185,0.14622469337750577,0.1430969009010781,0.13858144824642085,0.0708581708259807,0.14647288562938332,0.14931623353341947,0.14959994426591167,0.14852315090282212,0.14457084969698072,0.14062309174049098,0.14629481186948648,0.15464235589975373,0.14606952648985336,0.15847113102882426,0.052073963736510076,0.07218242408778217,0.10317473391562593,0.11576371008742613,0.04881199593451139,0.09520358088882236,0.13383073053195602,0.12658639954220302,0.12051597823124448,0.13983101013846283,0.1201268125190589,0.1373470627970105,0.14346927704480542,0.13383915415564887,0.14668142119266178,0.15847113102882426
PC2,0.04617218552978818,-0.16170341828722432,0.2630349042998244,-0.06748554183314397,0.3176720999360073,0.23584330807636247,0.014633075218729388,0.04617218552978805,0.046172185529788155,0.00768338013366468,0.030272155157959068,-0.08267110683348722,0.038974684446062516,0.2737967375063301,0.04617218552978807,-0.039269523000655816,0.12175189449506778,0.09979654095200581,0.04583494412060895,0.1545085788379945,-0.0611787514522947,-0.05366277987238178,0.0837829315591821,-0.05819306431580517,0.007683380133664666,0.03027215515795906,-0.08267110683348719,0.03897468444606243,0.27377184954508915,-0.03926952300065583,0.12175189449506778,0.09979654095200577,0.04583494412060902,0.15450857883799446,-0.06117875145229469,-0.053662779872381765,0.08378293155918204,-0.058193064315805114,0.046172185529788044,-0.3114853745568717,-0.23167431376221864,0.04236656307175707,-0.061926896112589766,-0.04676823078438444,-0.2614810778125719,-0.08618245219695853,-0.10927754518569072,-0.19871515792310523,0.02621912498986173,-0.16371321469542952,-0.17698798898353477,-0.1460255421757489,-0.17694980209116043,-0.16170341828722426,0.046172185529788044
PC3,0.0054242152726527324,0.05760794411076929,-0.19567504730177754,-0.26541946222428925,-0.19618727026760693,-0.0717167860715939,0.02512945009865322,0.00542421527265292,0.005424215272652965,0.12256190950016126,-0.03949917418342259,-0.18635115862161172,0.043156969211844115,0.23145114947378734,0.005424215272652915,0.0525032319964599,0.06208451445473029,0.11436532390056686,0.10652518147950289,-0.02073958042328813,-0.17052679546684035,-0.14408749421344016,0.06843012587566687,-0.15925996627703795,0.12256190950016123,-0.03949917418342255,-0.18635115862161172,0.04315696921184399,0.23151093162302283,0.05250323199645996,0.06208451445473025,0.11436532390056672,0.10652518147950285,-0.02073958042328805,-0.17052679546684035,-0.14408749421344014,0.0684301258756669,-0.1592599662770378,0.0054242152726528695,0.10173271494560525,-0.06707752342283588,-0.26199392809248934,0.07180432650176087,0.31432069207442825,0.14475740195446374,0.21427124879497625,0.2558824526668757,0.1508224516723321,-0.1289469552416873,-0.156961154639584,-0.025646580937234716,0.10933411189755271,-0.0869332185805064,0.05760794411076945,0.005424215272652869
PC4,-0.005696135349386468,-0.02173451394771157,-0.05994551834925878,-0.005209871261226201,0.030027954098750254,0.006636803185148347,-0.019270327966056607,-0.005696135349386308,-0.005696135349386619,0.16587444088723663,-0.1861606892119814,-0.011879816011238824,-0.04291229264236472,0.2771374961387138,-0.005696135349386584,-0.10867953989697,-0.025984487861050225,-0.07597056108516684,-0.04110308424084621,-0.10731900563787371,0.18827772549267144,0.14319778366726998,-0.07188812144695961,0.16731544198459816,0.16587444088723644,-0.18616068921198145,-0.011879816011238824,-0.042912292642364534,0.2766761146726687,-0.10867953989696984,-0.02598448786105012,-0.07597056108516674,-0.041103084240846174,-0.10731900563787372,0.18827772549267155,0.14319778366727007,-0.07188812144695962,0.16731544198459805,-0.0056961353493865715,0.11901066839829312,-0.13961592456634522,-0.019933499919456272,-0.20387794783771834,0.4721129147813292,-0.1272903819947594,-0.07820554644715692,-0.17512318280573555,-0.0651488977145351,-0.06144541508378007,0.18355159884279512,0.17810821072829316,-0.1105165015897794,0.18426909049236664,-0.021734513947711254,-0.005696135349386573
PC5,-0.031206823822921278,0.07866287767760899,-0.18880306344707398,0.342176897747139,0.07293298658555286,0.00024263560832764482,-0.11774283017918002,-0.031206823822921233,-0.031206823822921222,-0.010982997056361658,0.0809424419523768,-0.11354522446801164,-0.24560060070497564,0.18041586581809813,-0.031206823822921257,-0.0014864820822434897,0.03876885823355579,-0.038434324511418275,-0.1644154030426937,0.08198137691444411,-0.09095662984131188,-0.022056923263974446,-0.020155933290551546,-0.055553510054407715,-0.010982997056361818,0.08094244195237676,-0.11354522446801148,-0.24560060070497572,0.18155711154997495,-0.0014864820822434268,0.03876885823355583,-0.03843432451141826,-0.16441540304269364,0.08198137691444415,-0.09095662984131192,-0.02205692326397443,-0.020155933290551542,-0.05555351005440765,-0.031206823822921274,-0.3186645810219744,0.44665315165782815,0.2096928808124975,0.09275223355213902,0.19444830678339214,0.03959742784130026,0.1583320022495428,0.050671297718540016,-0.12769516977385065,0.18675428568443977,0.04271580997906522,0.04860368156933962,0.0909488862517617,0.04829535994847165,0.07866287767760893,-0.03120682382292128
