,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_invierno,s_otoño,s_primavera,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_invierno,std_otoño,std_primavera,std_verano,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
PC1,0.13412335845790785,0.12831168099510623,0.05547854993460787,0.09848286137699241,0.08995656953479744,0.10775540750763433,0.13011217315474008,0.13412674429575908,0.1341326639358209,0.1089332575428363,0.12352526668157077,0.1204010057270909,0.12836531795658865,0.08457692855544169,0.13454654939700883,0.13212104855097168,0.13286400680603147,0.1330635735699827,0.13095735821609936,0.12669609804273269,0.12832553165164967,0.12708204080866045,0.13264814964571506,0.12879664793275653,0.1053830261365425,0.12807578872229017,0.1290233442991048,0.1217161788139131,0.08591030848700584,0.1303171304938261,0.13062841815484072,0.13359110280584482,0.13168508790393899,0.13175879384498007,0.12881932063515428,0.12742762625959217,0.13295320330069962,0.12926049325076788,0.11749518643407267,0.13002834233223756,0.12398504549444925,0.10246266336628947,0.08869173255967491,0.056216944612589206,0.06241603560928425,0.07576616004834161,0.05998343361865153,0.12380017893156221,0.12330367521667163,0.12419278612715322,0.12288974914268815,0.1249438204258154,0.11839683339588428,0.11806807258690677,0.12742907432197195,0.12126243067834669,0.09696355332063258,0.12055613308961649,0.10815478894955483,0.09522039097089786,0.10867258035498355,0.10806479194580107,0.11817550934098336,0.12131814621725676,0.12159926175761299,0.11639440575172058,0.09910155126744628,0.08625590567727451,0.12260820638124598,0.12760866527531195,0.13162680471382537,0.1276703956497288
PC2,0.0533398219758306,-0.05989812879720935,0.17449557231770046,-0.003196326712507652,0.24722153109724887,0.22258703748120293,0.04488284893600636,0.053305877720133676,0.05324639988966968,-0.1608065898122797,0.11086133929363155,0.08960167402870507,-0.025630968865132945,0.14685034792496138,-0.004159817705913207,0.012440672575256903,0.02334358835506928,0.02638898020573337,0.04853442660719756,0.11232875183742731,0.07517977055292734,0.060424107629833815,0.04585176396190022,0.06803253175463628,-0.19860156386607083,0.05901577753176884,0.03759465523412514,-0.06655604069046045,0.1043157155511571,-0.04043775147004343,-0.029608046462968725,-0.029635506320851962,-0.008606638997410543,0.05791298640843041,0.0176824086098104,0.00570745487382472,-0.010376999169436026,0.011542094657972027,-0.1816725624539945,0.03165362278955438,-0.07636873616810566,0.23281734169711565,-0.08722725566331915,0.11313290848968217,-0.1802520936832997,-0.1792426743847374,-0.08276307648180875,-0.10108143562467432,-0.10216863029261182,-0.08830896190114014,-0.06209815807488634,0.016752606868568266,-0.022259303183626185,-0.05082674482877411,-0.06681822620916689,-0.03539137649428938,-0.24224085173895551,-0.11798909104288068,-0.20498622701321068,0.2389492533193967,-0.19384045474048148,-0.2101767649245543,-0.1612296355076743,-0.0429751858202955,0.002600538760829673,0.12560812454643128,0.2455140471161718,0.2634972515751567,0.09738692211617327,0.04324887638711129,-0.038632478549493435,-0.09962406335924576
PC3,0.029923116022934782,0.1316042780432247,0.37927955725671225,0.09904885345833918,-0.012780223027805078,-0.036927906136404114,-0.03999168478489464,0.029838926982229765,0.02969141880883015,0.04789950831988896,0.05168633197986184,0.20379331483584764,-0.07723162410797944,-0.1720384039932603,-0.08772929599393309,-0.03361813465288627,-0.043192517484802684,0.013515076184424048,0.0020598247592179663,0.04071627394024568,0.1029759378660915,0.11345289651753587,-0.003625721066680489,0.10947564809521403,-0.039870881845237266,-0.06420266432084087,0.0977292600394436,-0.1574106955903178,-0.25073091907176803,-0.13745371160321737,-0.14701238082012819,-0.1008819916925536,-0.11680503840155324,-0.0839818501957772,-0.01540023885595666,0.004070766556415542,-0.11854508191759518,-0.00529460355228763,-0.06122652514509747,-0.006086229700474165,-0.19384328227210088,-0.038911084410261365,0.1948795688557757,-0.13792994799244676,0.17747846654065377,-0.04690330116586274,-0.08376316655793666,0.06692278499543824,0.0708203395167357,0.09075547104177695,0.1466503320828513,0.15171782567340292,0.15296797585126676,0.20871379827632977,0.11077716717758031,0.18336724527032103,0.11990987617658273,0.06917254270315677,0.05738980368609653,0.08511496134795168,-0.08353261501156221,-0.08822108307355153,-0.14863588914670242,-0.21609106064884973,-0.20755864317297462,-0.17724382165172214,0.014043537700296278,0.0027990629538686917,0.00561676103062771,-0.023452020927047994,9.294676675587322e-05,0.017188987466583747
PC4,-0.042107997065000395,0.10032088165450001,-0.16060642097774935,0.24818942505566788,-0.09046258830578179,-0.03190709611903712,-0.10935768514193485,-0.042075909245990945,-0.04201968508332377,-0.0841260039873561,-0.14539642720058396,-0.09788078865428189,-0.010236889929544598,0.30080228902867695,-0.008872906562981151,-0.038012253973047985,-0.03264943622091305,-0.06016083967703733,-0.10425885568307441,-0.08434325013730322,0.03177248343005555,0.001437624828067917,-0.06489976642195336,0.015943218960105397,-0.05709010848833,-0.11649871256391726,-0.066343478636591,0.013139695394078011,0.3139586492522637,-0.010991712968542471,-0.005124487207295486,-0.027344419506062253,-0.07037995093532584,-0.050511616530718034,0.06907790930824742,0.03432848753998952,-0.03294311649485614,0.05142153515359221,-0.0006363942244743183,-0.14246722638208434,-0.03580140590513412,0.10106354675833167,0.009340010286178129,-0.05428834306508935,0.10467279544698332,-0.2519420260058815,0.4596159796086606,0.10968417353314877,0.10902697724877357,0.09432132948780993,0.010531187750573066,0.057532753711446186,0.185019052204426,0.11669220390713791,0.07812782936966357,0.154539454292344,0.0960392950438701,-0.09067741234511689,-0.04925808132328849,0.13151197242950605,-0.06248740566368794,0.026892027807071592,0.0068359400113968795,-0.05352597438487848,-0.06700134110518859,0.1032036902667986,0.06592579727255556,0.12103439467279344,-0.18820406967668998,-0.1357535893828877,-0.1006497139767163,0.05064373250378716
