,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_invierno,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_invierno,Enero,Febrero,Diciembre
PC1,0.14922877462910383,0.1425576139618066,-0.004643416105270023,0.12094510669935399,0.04476264107815368,0.09537560794912142,0.14872534276691451,0.1492398317592439,0.14926224473163366,0.1372124416576398,0.1330161233046451,0.1375500131129645,0.1440808118554476,0.06095656429897331,0.14761868380211224,0.1452452343227142,0.14676351349521657,0.14655226642903027,0.1465144869973239,0.1371159285229548,0.14590597559570742,0.13831646683749724,0.14713998808068385,0.14351610472109494,0.13526951548317984,0.1370142070906189,0.14381607254034337,0.13911614145632317,0.07185840932284487,0.14644506362645066,0.14587652372435328,0.14738238490618466,0.14261321205789895,0.14182800657373792,0.14081656326930522,0.13772173004070473,0.14657897641351944,0.14074676225927177,0.1476186838021123,0.09659408282578659,0.06358140162497507,0.09484248796892823,0.08281111518227413,0.08967025991658328,0.13718516489772,0.13337797856033476,0.13292823064091921,0.13944149352967375,0.14126156391920436,0.1340957902032498,0.13483574154922723,0.14056813112246677,0.1375803860651811,0.1425576139618065,0.14017001377469546,0.14352240760546683,0.14427208523219492
PC2,0.05856575400155751,-0.14143441457406672,0.21348642653170588,-0.035664972735944704,0.4240752559415284,0.34052539310925417,-0.00682329787939863,0.05847471450868997,0.058288576131886774,-0.09547226459136054,0.139211185305047,0.025951368063358512,-0.043921842219437936,0.25825148205779597,0.03793287622084973,0.031463478686984514,0.029432358798170608,0.01352936384696342,0.058550545154390815,0.15082639449482818,0.022482210935105044,0.09121541778245695,0.05588243537316715,0.06100365254022249,-0.10123934382060085,0.1207246162172845,0.008389472389506662,-0.055993160746390026,0.25129304268273367,0.019170837374741095,0.01786422985524857,-0.002737790589647179,0.04029946612311478,0.12111178343449276,0.0027739537614875336,0.06726878009483085,0.037067622156754035,0.03766175629680961,0.03793287622084972,-0.1306340386291241,0.165551790613899,-0.26470483297924363,-0.19992030568029917,-0.06735078201791522,-0.14485218240305614,-0.17718521083576858,-0.17353854446413677,-0.15778667478457736,-0.04496072925433625,-0.16423283907448027,-0.07774015932540732,-0.14513571877829645,-0.12107890514874145,-0.14143441457406689,0.033818618525084776,-0.000853751396230575,0.09310466446897084
PC3,0.002989588876148693,-0.08403017084380057,0.4199473856576392,-0.21037317396758443,0.03156322764298664,-0.014837331792525794,0.05868629421582458,0.002985655970570228,0.002977614222565359,0.07249999244472442,0.057069693060564225,0.05539399006291421,0.07021775229288299,-0.3820165414826807,0.05956523400702712,0.004196460217836335,0.0030980624852752,0.02052864316614521,0.08551435540748534,-0.010663793913073911,-0.06898115893651653,-0.01667874257812503,0.020565901293916795,-0.04074729508379137,0.10430004597669908,0.11002322592955467,0.10120536393385497,0.10341695505462851,-0.3100163526022541,0.06909685344231298,0.06517894848165913,0.06837511065391853,0.12579961907811826,0.044950634523213226,-0.01251054964504206,0.0394828880277481,0.07568928750594524,0.015446906195500931,0.05956523400702712,0.08364536500286146,-0.17619675831702228,-0.04367757029448822,0.31280775250764975,-0.393151343056251,-0.09703533394664735,-0.100946683574368,-0.0475438296621667,0.025405284066953842,-0.08692605375948619,-0.14566787593281152,-0.0747087530543144,-0.07067299693610041,-0.11241458536095397,-0.08403017084380096,0.1451723229677395,0.05959367098961684,-0.07271206824649114
PC4,-0.01864301255792433,-0.007567175876982133,0.015575032051018402,-0.03076803353394698,-0.09782150953889883,-0.017893801139983605,-0.008619331257267736,-0.01868560407504335,-0.01877262901096862,-0.0017527267817842116,0.11043287054907781,0.06970039666452572,-0.09624584761939836,-0.2523236644415111,-0.0027499141867248222,-0.0942828668738867,-0.13039033305069764,-0.09488810018676537,-0.06575947688420983,-0.0915853945274349,0.13740958921974153,0.20907770269723425,-0.09770016223791943,0.17887783300150223,0.008303147651806468,0.12110055399545798,0.07428500471114469,-0.08069486528666957,-0.2298967285870956,-0.0732749744171528,-0.10254810490674364,-0.07628377645419321,-0.04905461082041567,-0.08241077430705229,0.14217757956985808,0.21862946597248462,-0.07784954616119741,0.18511429448879133,-0.0027499141867247693,0.43105965914554717,0.30523513538842306,-0.20164274311144062,-0.2709504286850225,0.07080548182248171,-0.06693996166890687,-0.10682859431544632,-0.09378919865419241,-0.043522011944021076,-0.06983588916056178,0.08553538899501015,0.21589235612878377,-0.08310209391247146,0.1603174132213444,-0.00756717587698209,0.020665208662837352,-0.07724864278561339,0.06796779844575401
