,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_verano,Julio
PC1,0.1486383281580505,0.14283239871369835,0.05155894892527163,0.11919577021786361,0.12871162329065033,0.1363222098799682,0.1411950054445821,0.14863832815805042,0.14863832815805045,0.11132872075680815,0.14562311406236075,0.14348685554012947,0.14229518514612388,0.12192523141556345,0.14780185915399152,0.14537727674824247,0.1395265134369052,0.14663847905863253,0.14395602096207402,0.14404392134125332,0.14515223888593082,0.14220822820940235,0.14710484167259955,0.14532830765370838,0.11039618453612635,0.14706556016218958,0.14345985721816917,0.13991117456265595,0.12180513778723905,0.14313575741383697,0.1387628612166722,0.14670257352668345,0.14476846931071227,0.14653854616592304,0.1445431251612272,0.1407658001801088,0.14679490741222567,0.1441596117401931,0.1478018591539915,0.08932601229204283,0.09575475497762675,0.07838080656734693,0.1337354279058419,0.035002829191515615,0.14208879275439082,0.12729849456876208,0.12436663621057797,0.1260801051910867,0.13518850212225636,0.1369980130888859,0.12757717481732003,0.1412987047146578,0.1396773098580583,0.14283239871369857,0.1478018591539915
PC2,-0.019031409549983367,0.12096136886827415,0.2755301368045007,0.20967455905394666,-0.02626361325204811,-0.023405924650226603,-0.13182152285076854,-0.01903140954998352,-0.01903140954998347,-0.20529575946380177,0.05287216449586277,0.010222866877870282,0.026709173555482878,-0.2603424024665009,-0.03105540578842265,-0.07835111453662555,-0.15542767726296838,0.002104706951134113,-0.05759011545816988,0.0578725044989752,0.07549711060029426,-0.005369448442603138,-0.04685130846320339,0.03803596033455272,-0.208295041615291,0.03751950426903484,0.002763169066632185,0.014292444872930759,-0.26349634274003336,-0.08740946861118101,-0.16096900462371036,-0.011280214100831366,-0.07186104713677628,0.041459385399925275,0.06353835143233362,-0.01300170510235007,-0.058979891746150974,0.027938745924103548,-0.03105540578842268,-0.257344744197088,0.38719600306082363,-0.12148580883260807,0.17325708088158515,-0.29394083086452666,0.08313051150581109,-0.12822590249795754,0.20395797471799418,0.0056527357158444175,0.1794503715188177,0.17111304091188068,0.029443356240783355,0.10014275755963963,0.1422568004788621,0.12096136886827431,-0.03105540578842269
PC3,-0.009660832514763322,0.12339428300828943,-0.40990695434369595,-0.0656706013015261,-0.27628624139751506,-0.18437314501155705,-0.0791385024135365,-0.009660832514763492,-0.009660832514763457,-0.29844769611936345,0.01524838048372333,0.04356005367989725,0.041756456651052216,-0.07693438221603952,-0.023525330159513826,-0.01866712472499955,0.05784637645603343,0.027011565966112882,0.015330669738480825,-0.0255108691141926,-0.05397046325494944,-0.05296543382603766,0.011628261329018124,-0.0540783460978593,-0.29754689018064884,-0.0007377309423729795,0.03461072634140242,0.027339884925889256,-0.09241239876226989,-0.032148671040686964,0.04346698409168094,0.011232713550318043,-0.003589214598907401,-0.04181793067458393,-0.06323660787897598,-0.0600354899161868,-0.004331657651593238,-0.06233608430294468,-0.023525330159513764,0.15527567771911913,0.11682828597481187,-0.029600433469020287,-0.06167681526955861,0.46525668704663237,0.14277668220158518,0.2307743844181457,0.14586346711077183,0.2024639195280677,0.11866101266433442,0.032892323668663265,0.10454343603902477,0.16362758745910833,0.05207478179873931,0.12339428300828918,-0.02352533015951376
