,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_primavera,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_primavera,Abril
PC1,0.16813748066421594,0.0856414275957366,0.10193235562352916,0.04277186603502661,0.12294468833580187,0.14724260319145202,0.16538585566734076,0.1681374806642157,0.16813748066421572,0.1446827635030024,0.15357167103337263,0.15709783648766598,0.15191260867873846,0.12750652173030314,0.16813748066421574,0.15798317608441265,0.16367301802039563,0.1652065107035207,0.16199277983053,0.16451459005567207,0.15606559489929597,0.15737646972880917,0.167731273290145,0.15822710789903743,0.14468276350300244,0.15357167103337263,0.15709783648766595,0.15191260867873838,0.12750652173030316,0.15798317608441265,0.1636730180203956,0.16520651070352063,0.16199277983053,0.16451459005567207,0.156065594899296,0.15737646972880912,0.167731273290145,0.15822710789903743,0.16813748066421574,0.0030792827452608275,0.01783175877677708,-0.028428989499531307,0.043973894285112114,0.026005248006353888,0.07091278048726135,0.06161638227432063,0.06099198518175557,0.06934111861144573,0.0806603133176837,0.07068732681789817,0.0896719891112077,0.07066990318078642,0.08577974872615597,0.08564142759573654,0.16813748066421574
PC2,-0.029020111878801956,0.2521668263751633,-0.20385872988322376,0.2358656226096805,-0.1934441088243357,-0.13572468780622352,-0.006064265210206847,-0.02902011187880194,-0.029020111878801956,0.01844080009518229,0.052629305451061884,5.698527798679979e-05,-0.06369396656442261,-0.15886998217126352,-0.02902011187880195,-0.0017179077624882378,0.005125054259983084,-0.0020586992365150564,-0.016913686529737577,-0.004181896467374909,-0.08271258463812954,-0.07837018964131862,-0.003399869868890511,-0.08129809045454135,0.0184408000951823,0.052629305451061856,5.698527798676488e-05,-0.06369396656442262,-0.15886998217126355,-0.0017179077624882484,0.005125054259983102,-0.0020586992365150656,-0.016913686529737567,-0.004181896467374928,-0.08271258463812951,-0.07837018964131864,-0.003399869868890487,-0.08129809045454137,-0.029020111878801925,0.14508339081480057,0.2092802179511454,0.11280226721274295,0.11990352269648884,0.14191958201648155,0.23547231626465323,0.24704818086816308,0.25692536737683747,0.23867932556404456,0.23426276621974285,0.2106645204743479,0.19957510579831952,0.2601606454776219,0.22734371308572052,0.25216682637516336,-0.02902011187880193
PC3,-0.002257177076048631,-0.006152392691202015,0.05741190833018407,-0.0916429233492151,0.016561824615177165,-0.0605144253407065,-0.020586160349593128,-0.0022571770760487,-0.002257177076048454,0.20464545387240696,-0.08352477894210698,0.15906973887892023,-0.030170301500872583,-0.11807986392692425,-0.0022571770760485103,-0.11790343978778764,-0.009507091568722483,0.08444922928965393,-0.0160497779271034,-0.005083263907437156,0.06517126214065869,-0.031995023560085,-0.011024015035564938,0.016412079418084563,0.204645453872407,-0.08352477894210696,0.15906973887892026,-0.03017030150087252,-0.11807986392692414,-0.1179034397877877,-0.009507091568722481,0.08444922928965391,-0.016049777927103284,-0.005083263907437087,0.06517126214065866,-0.03199502356008502,-0.011024015035564884,0.016412079418084622,-0.002257177076048493,0.4971161054329852,-0.27347999608575096,0.3438958079437517,0.11573391642114592,-0.45211694836186866,-0.12248138135572496,-0.006220034973082931,0.12613051438469058,-0.11902306013024401,0.09099509470170047,0.1415784783339343,-0.14191805186953357,-0.009279700392412361,0.0050751120414435965,-0.0061523926912019624,-0.0022571770760484895
PC4,0.006437633877207222,0.003269601782611288,0.0075069294586656635,-0.31596325044315765,-0.009706974484497206,-0.032623162824963504,0.024036302801320963,0.006437633877207513,0.0064376338772074125,-0.03370995733462442,-0.030818068368512558,0.06502154261156544,0.017749379206842043,0.03605317471677592,0.006437633877207439,0.12380474266133115,0.13528162381010575,-0.026795850193250228,0.08811034433163771,0.061369829551576445,-0.15660742618456386,-0.13351611897450208,0.07855990398912588,-0.14637201558043506,-0.033709957334624334,-0.030818068368512665,0.06502154261156547,0.017749379206842067,0.03605317471677586,0.12380474266133112,0.1352816238101059,-0.026795850193250266,0.08811034433163763,0.06136982955157653,-0.15660742618456372,-0.1335161189745021,0.07855990398912596,-0.14637201558043514,0.006437633877207441,-0.16713704070955274,-0.15716999408405063,0.40440198748021655,0.32989220796948526,0.12920998831889727,0.15498833750342053,0.20138636523454026,0.01742557530661814,0.07123846189246917,0.032149745778349365,-0.36039931257545926,-0.16431551919684625,0.10444060008197935,-0.26478110252350984,0.003269601782611032,0.006437633877207437
