rolling_2024-05-25_2024-08-23,0.0,1.0,2.0,3.0
0.0,0.4444444444444444,0.5555555555555556,0.0,0.0
1.0,0.25,0.75,0.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0
