rolling_2023-12-27_2024-03-26,0.0,1.0,2.0,3.0
0.0,0.8571428571428571,0.14285714285714285,0.0,0.0
1.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0
