hour,0,1,2,3
0,0.15968383212082204,0.18493087620530635,0.2799694963167036,0.27453218884120173
1,0.1392566352648996,0.14053511169671198,0.24777192309995807,0.20023605150214593
2,0.10768920169296482,0.10796985566269388,0.22445018386536503,0.15790987124463518
3,0.0964960297166118,0.09287552467795628,0.18544057027066146,0.15632618025751072
4,0.09192169159953971,0.08139600886386776,0.15866301251721865,0.15179828326180259
5,0.08689085109841171,0.07939185003294005,0.13030323770737257,0.15276394849785407
6,0.08563481097176441,0.07740800862430378,0.11755513924657124,0.15330472103004292
7,0.08563587720153693,0.07983338084685872,0.12196596753907887,0.18483261802575107
8,0.09524163191667805,0.10688942444750553,0.1531334850571959,0.24134763948497856
9,0.1146416713151684,0.2037298293106546,0.19664748637479787,0.3138197424892704
10,0.13308307028664676,0.3107083835419536,0.2725980595316524,0.4177467811158799
11,0.15875586660425323,0.33821840091034316,0.32027236749116605,0.5240257510729613
12,0.1616457014686665,0.33791095166796425,0.3457478612924477,0.7922746781115879
13,0.1650328838264646,0.33060644906270586,0.3508995963346709,1.0621416309012874
14,0.20227231540897064,0.39314989039947296,0.4370165778283524,0.9128841201716739
15,0.24161243152399345,0.37368091753009525,0.4914737737318081,0.6985922746781116
16,0.18297023418046587,0.280152851410433,0.4050226387973887,0.6451373390557941
17,0.1711266508682621,0.24700920644427143,0.2968873929448404,0.650725321888412
18,0.1786268609935441,0.23985160208420675,0.2878350961250524,0.6012918454935622
19,0.18450588539330226,0.25170680241959636,0.31979880936695215,0.6223476394849785
20,0.19141890678941312,0.28334862310594716,0.33230973707851713,0.737
21,0.1939520011962578,0.3393217895430317,0.35352029705935195,0.6005751072961373
22,0.18850634933328134,0.32827293525783074,0.4174186332874169,0.4532017167381974
23,0.1804114776384311,0.2539315996885668,0.3809077942145296,0.4075536480686695
total_mean_consumption,3.5970128684103506,5.462830273435218,6.82760913707907,11.112369098712447
