hour,0,1,2,3,4
0,0.1588198712722592,0.18144300289836135,0.2780033898305085,0.2878339222614841,0.27453218884120173
1,0.13967741686333404,0.1399713809593812,0.21816101694915252,0.3662155477031802,0.20023605150214593
2,0.10875867839519415,0.10703184941588127,0.16593728813559322,0.4585017667844523,0.15790987124463518
3,0.09598501668183197,0.09390478638004873,0.14603741496598638,0.3430531914893617,0.15632618025751072
4,0.09128784810126582,0.08367849223504131,0.12999661016949152,0.27332862190812723,0.15179828326180259
5,0.0862224758635486,0.08119866290623791,0.11924830508474576,0.17452296819787985,0.15276394849785407
6,0.0857006822570264,0.07872424961116224,0.11594745762711864,0.12398586572438162,0.15330472103004292
7,0.08471650718729887,0.08156660525117014,0.12054491525423729,0.12765017667844522,0.18483261802575107
8,0.09511250375455911,0.1050557324941334,0.14689830508474577,0.17807420494699647,0.24134763948497856
9,0.11243400557820209,0.1907215244255455,0.19580847457627118,0.2000035335689046,0.3138197424892704
10,0.1252545934348852,0.28762789537587047,0.2671822033898305,0.29426148409893993,0.4177467811158799
11,0.1445194035614675,0.3201716977283163,0.3222,0.3125618374558304,0.5240257510729613
12,0.14624465994421798,0.3213676112384551,0.35087033898305087,0.32525795053003537,0.7922746781115879
13,0.14406273331903025,0.3204859802795276,0.36643898305084743,0.2887420494699647,1.0621416309012874
14,0.1768249603089466,0.3825430904844093,0.46567796610169493,0.3223710247349823,0.9128841201716739
15,0.2389029178287921,0.35392743127507936,0.47801271186440675,0.5453180212014134,0.6985922746781116
16,0.1763795537438318,0.26944798223596694,0.38370762711864403,0.4902826855123675,0.6451373390557941
17,0.16300652649646,0.24112888415810496,0.31592372881355935,0.22074204946996467,0.650725321888412
18,0.1616278695558893,0.24381330476714194,0.30142372881355933,0.23348056537102474,0.6012918454935622
19,0.16391978974469,0.25766172928905756,0.31655593220338984,0.33277031802120144,0.6223476394849785
20,0.16298050632911393,0.29172567077010747,0.32345254237288135,0.3677385159010601,0.737
21,0.171434765071873,0.33385785492222336,0.36147457627118645,0.32170318021201416,0.6005751072961373
22,0.1778999828363012,0.31381714301788927,0.4347423728813559,0.3481236749116608,0.4532017167381974
23,0.17304068225702637,0.24782057549804812,0.35023898305084744,0.503583038869258,0.4075536480686695
total_mean_consumption,3.384813950387046,5.328693137617161,6.674484872593105,7.44010619502293,11.112369098712447
