hour,0,1,2
0,0.15968383212082204,0.18493087620530635,0.27906327840412
1,0.1392566352648996,0.14053511169671198,0.23984927783365606
2,0.10768920169296482,0.10796985566269388,0.21336013176191004
3,0.0964960297166118,0.09287552467795628,0.18058817193513632
4,0.09192169159953971,0.08139600886386776,0.1575188909746493
5,0.08689085109841171,0.07939185003294005,0.13404668950578616
6,0.08563481097176441,0.07740800862430378,0.12351340287714985
7,0.08563587720153693,0.07983338084685872,0.1324437426201909
8,0.09524163191667805,0.10688942444750553,0.16783584412849303
9,0.1146416713151684,0.2037298293106546,0.21617619572720995
10,0.13308307028664676,0.3107083835419536,0.29678951312902363
11,0.15875586660425323,0.33821840091034316,0.35423126475479866
12,0.1616457014686665,0.33791095166796425,0.4201689974289711
13,0.1650328838264646,0.33060644906270586,0.469439935429107
14,0.20227231540897064,0.39314989039947296,0.5163278348855727
15,0.24161243152399345,0.37368091753009525,0.5259935238895254
16,0.18297023418046587,0.280152851410433,0.44504175550712294
17,0.1711266508682621,0.24700920644427143,0.35586038110210233
18,0.1786268609935441,0.23985160208420675,0.34007788768647074
19,0.18450588539330226,0.25170680241959636,0.37022361438662327
20,0.19141890678941312,0.28334862310594716,0.3997581142320976
21,0.1939520011962578,0.3393217895430317,0.39469609876548284
22,0.18850634933328134,0.32827293525783074,0.4233824805292136
23,0.1804114776384311,0.2539315996885668,0.38534876985688626
total_mean_consumption,3.5970128684103506,5.462830273435218,7.5417357973513
