,0,1,2
media_consumo,0.13619258519273403,0.1888395661133101,0.29636185262055853
std_consumo,0.14936990680743317,0.23279173609183204,0.33997189281659856
min_consumo,0.02125,0.0216,0.03475
max_consumo,1.9035,2.4548,3.64375
percentil_25_consumo,0.06825,0.0668,0.1055
percentil_50_consumo,0.09675,0.1014,0.169875
percentil_75_consumo,0.1385,0.2022,0.34071875
promedio_por_dia,0.136192585192734,0.1888395661133101,0.2963618526205585
consumo_medio_diario,3.268622044625617,4.532149586719443,7.112684462893405
Mañana,0.11216606280841018,0.1705612882009288,0.21288201987179436
Mediodia,0.18167178091253663,0.24114512420848602,0.43272563439539924
Tarde,0.14766257375026817,0.23458867030005387,0.35018840011897195
Noche,0.15493951807552026,0.21744576998589835,0.3432984680933276
Madrugada,0.08661547595338702,0.09917720637441756,0.14854914788229173
sum_consumo,852.719,1307.224,2013.011674999998
Lunes,0.11803240740740738,0.20183373015873013,0.3289022945601847
Martes,0.1567708333333333,0.2211520833333333,0.3395559895833333
Miércoles,0.14882767857142853,0.197372619047619,0.3359182589285693
Jueves,0.11117619047619043,0.16166666666666663,0.26289769345238095
Viernes,0.11600148809523808,0.179753373015873,0.2961194295634902
Sábado,0.14023310439560435,0.18275984649078905,0.2894280662738914
Domingo,0.13379818361504905,0.1944984855233963,0.2996756702977273
Entre semana,0.12992476851851847,0.1904886701454775,0.31057841502761063
Fin de semana,0.13701180584063122,0.18864333767770028,0.29456967534957684
s_Mañana,115.94175,197.5072,241.4416949999997
s_Mediodia,283.91375,416.63800000000003,734.0768949999984
s_Tarde,154.8145,270.0404,393.21008499999965
s_Noche,163.78975,251.12359999999998,391.32212499999997
s_Madrugada,134.25925,171.9148,252.960875
s_Lunes,21.94075,39.7002,67.26630999999992
s_Martes,13.064499999999999,21.2306,32.597375
s_Miércoles,22.541249999999998,33.1586,52.035884999999794
s_Jueves,17.1825,27.160000000000004,40.382875
s_Viernes,17.6485,28.396799999999995,47.23592999999973
s_Sábado,385.791,559.4354000000001,868.8188199999997
s_Domingo,374.5505,598.1424,904.6744799999988
s_Entre semana,92.3775,149.6462,239.51837499999942
s_Fin de semana,760.3415,1157.5778,1773.4932999999985
s_invierno,222.47950000000003,392.9112,623.279114999999
s_otoño,142.275,244.0704,365.7534949999998
s_primavera,250.27224999999999,416.72700000000003,570.3148799999997
s_verano,237.69225,253.5154,453.66418499999935
std_Mañana,0.03704472565088673,0.06638332239652142,0.10260792159215858
std_Mediodia,0.060483553916319724,0.04980782769707576,0.07637184988227387
std_Tarde,0.02403363807430335,0.04523703303669848,0.04663939939501305
std_Noche,0.028089927509378276,0.06611274242333989,0.07350703385555786
std_Madrugada,0.018493165737953975,0.02905435107238672,0.042143095451028276
std_Lunes,0.1087053431828576,0.24713797342759786,0.3665678775423713
std_Martes,0.16613890056924335,0.2688139103649892,0.38972361688962476
std_Miércoles,0.19232641428501726,0.23523911272306428,0.33008384827552656
std_Jueves,0.09903524128615543,0.21479205980819827,0.2944430115801848
std_Viernes,0.11957457859927985,0.232526270230977,0.31594028830263826
std_Sábado,0.15157900588424722,0.22192510516557892,0.3433107932020848
std_Domingo,0.14459072172226908,0.23911072568110728,0.33103545636403997
std_Entre semana,0.15338291855296568,0.24381141072166548,0.3471629599477983
std_Fin de semana,0.14837963033382215,0.23123042414505507,0.33837116718740884
std_invierno,0.14860673374743244,0.27754370614680823,0.3597359759010706
std_otoño,0.11370588666351687,0.21611996249523316,0.28293663409049646
std_primavera,0.12201125621492778,0.22661680128661543,0.2806546236304682
std_verano,0.18535589629004098,0.18544270475988084,0.37543867168349043
Enero,90.45,147.0866,242.0872099999997
Febrero,62.013999999999996,117.977,186.02361999999982
Marzo,97.49425,155.3254,223.993125
Abril,80.892,132.4298,191.3775
Mayo,71.886,128.97179999999997,154.94425499999963
Junio,104.4185,121.42819999999999,178.03075999999982
Julio,60.5005,65.3788,136.49847999999983
Agosto,72.77325,66.70840000000001,139.1349449999997
Septiembre,49.741,74.99539999999999,111.789375
Octubre,44.237750000000005,80.583,114.99775
Noviembre,48.29625,88.49199999999999,138.9663699999998
Diciembre,70.0155,127.84760000000001,195.16828499999957
total_mean_consumption,5126.128996531793,7857.311412769748,12099.35198719911
