,0,1
media_consumo,0.16544090792638738,0.29636185262055853
std_consumo,0.19571536752098811,0.33997189281659856
min_consumo,0.021444444444444447,0.03475
max_consumo,2.2097777777777776,3.64375
percentil_25_consumo,0.06744444444444445,0.1055
percentil_50_consumo,0.09933333333333333,0.169875
percentil_75_consumo,0.17388888888888887,0.34071875
promedio_por_dia,0.16544090792638738,0.2963618526205585
consumo_medio_diario,3.9705817902332985,7.112684462893405
Mañana,0.14460785469314275,0.21288201987179436
Mediodia,0.21471252718806405,0.43272563439539924
Tarde,0.19595484961126025,0.35018840011897195
Noche,0.18966521358128585,0.3432984680933276
Madrugada,0.09359421507618176,0.14854914788229173
sum_consumo,1105.2217777777778,2013.011674999998
Lunes,0.1645886978248089,0.3289022945601847
Martes,0.1925381944444444,0.3395559895833333
Miércoles,0.1757970899470899,0.3359182589285693
Jueves,0.13922645502645498,0.26289769345238095
Viernes,0.15141920194003525,0.2961194295634902
Sábado,0.16385907222626253,0.2894280662738914
Domingo,0.16752057356413086,0.2996756702977273
Entre semana,0.1635713805334957,0.31057841502761063
Fin de semana,0.16569599019455847,0.29456967534957684
s_Mañana,161.25588888888888,241.4416949999997
s_Mediodia,357.64944444444444,734.0768949999984
s_Tarde,218.82888888888888,393.21008499999965
s_Noche,212.30855555555553,391.32212499999997
s_Madrugada,155.179,252.960875
s_Lunes,31.807111111111112,67.26630999999992
s_Martes,17.601222222222223,32.597375
s_Miércoles,28.439777777777778,52.035884999999794
s_Jueves,22.725555555555555,40.382875
s_Viernes,23.619777777777777,47.23592999999973
s_Sábado,482.26011111111114,868.8188199999997
s_Domingo,498.7682222222222,904.6744799999988
s_Entre semana,124.19344444444444,239.51837499999942
s_Fin de semana,981.0283333333334,1773.4932999999985
s_invierno,317.1637777777778,623.279114999999
s_otoño,198.828,365.7534949999998
s_primavera,342.7471111111111,570.3148799999997
s_verano,246.48288888888888,453.66418499999935
std_Mañana,0.053343946065128225,0.10260792159215858
std_Mediodia,0.05455259490562863,0.07637184988227387
std_Tarde,0.035813301942300646,0.04663939939501305
std_Noche,0.04921371357269029,0.07350703385555786
std_Madrugada,0.024360490923749943,0.042143095451028276
std_Lunes,0.18561235998549108,0.3665678775423713
std_Martes,0.22318057267799102,0.38972361688962476
std_Miércoles,0.2161668023061545,0.33008384827552656
std_Jueves,0.16334458490951256,0.2944430115801848
std_Viernes,0.18232551839466715,0.31594028830263826
std_Sábado,0.19066017215165376,0.3433107932020848
std_Domingo,0.19710183503273473,0.33103545636403997
std_Entre semana,0.2036209697577989,0.3471629599477983
std_Fin de semana,0.19440784911784043,0.33837116718740884
std_invierno,0.22023838508041899,0.3597359759010706
std_otoño,0.17060259545891482,0.28293663409049646
std_primavera,0.1801254479214209,0.2806546236304682
std_verano,0.1854041232177298,0.37543867168349043
Enero,121.91477777777777,242.0872099999997
Febrero,93.10455555555556,186.02361999999982
Marzo,129.62266666666667,223.993125
Abril,109.52411111111111,191.3775
Mayo,103.60033333333334,154.94425499999963
Junio,113.86833333333334,178.03075999999982
Julio,63.21066666666666,136.49847999999983
Agosto,69.40388888888889,139.1349449999997
Septiembre,63.77122222222223,111.789375
Octubre,64.42955555555555,114.99775
Noviembre,70.62722222222222,138.9663699999998
Diciembre,102.14444444444445,195.16828499999957
total_mean_consumption,6643.4525611084355,12099.35198719911
