,0,1,2,3
media_consumo,0.1410633054423228,0.2041607243054005,0.2893690266215488,0.3975286838340456
std_consumo,0.16164156875767946,0.26513701707153886,0.3225226042444798,0.4121848956087107
min_consumo,0.017,0.022600000000000002,0.035333333333333335,0.061
max_consumo,2.0420000000000003,2.7398,3.5548333333333333,3.8
percentil_25_consumo,0.06860000000000001,0.0626,0.105,0.165
percentil_50_consumo,0.0982,0.09759999999999999,0.17149999999999999,0.245
percentil_75_consumo,0.1426,0.21585000000000001,0.34391666666666665,0.435
promedio_por_dia,0.14106330544232276,0.2041607243054005,0.28936902662154873,0.3975286838340456
consumo_medio_diario,3.3855193306157476,4.899857383329612,6.94485663891717,9.540688412017094
Mañana,0.11048539261960948,0.18122840684499658,0.21233085833782514,0.2719727038626584
Mediodia,0.1750167467639276,0.2878460281632883,0.41127510198106104,0.6122533333333247
Tarde,0.16180395730529928,0.24314782284242678,0.3257675275997684,0.5857367811158771
Noche,0.16687924157906026,0.22958526151132208,0.3501116962128925,0.370381974248927
Madrugada,0.09649195478072213,0.09285876434630005,0.1541383865228818,0.1591572039715679
sum_consumo,909.5085999999999,1415.6978,2033.6795000000002,2222.980399999983
Lunes,0.1280407407407407,0.22747169312169307,0.3259182098765432,0.3794452083333295
Martes,0.17839166666666664,0.22675208333333327,0.33002604166666666,0.4434166666666666
Miércoles,0.14535619047619042,0.2252297619047619,0.321313492063492,0.4887091666666499
Jueves,0.11882428571428565,0.1577178571428571,0.2588452380952381,0.4204375
Viernes,0.12615238095238096,0.16779146825396823,0.2865565476190476,0.5426697222222072
Sábado,0.14532398351648348,0.19645003879848136,0.2839822412155745,0.3773926213592223
Domingo,0.1377501245001817,0.21284390537072456,0.29129745033792426,0.404335673076919
Entre semana,0.13750255991285398,0.2003935721062618,0.30286976201771026,0.4500705128205056
Fin de semana,0.14152933611567228,0.20467006181563133,0.28764918297299763,0.3909292270531375
s_Mañana,117.2414,210.0944,248.77983333333336,253.47855999999769
s_Mediodia,279.6634,499.29859999999996,723.4533333333334,855.9301599999877
s_Tarde,175.3868,280.1402,381.9331666666667,545.9066799999974
s_Noche,181.6864,265.4482,410.08083333333326,345.196
s_Madrugada,155.5306,160.7164,269.43233333333336,222.469
s_Lunes,24.8134,45.238,66.88066666666667,72.85347999999928
s_Martes,15.537200000000002,21.7682,31.6825,42.568
s_Miércoles,22.4504,37.8386,53.98066666666667,46.91607999999839
s_Jueves,18.766399999999997,26.4966,43.486,40.362
s_Viernes,19.721799999999998,26.387199999999996,46.96266666666667,78.14443999999784
s_Sábado,412.0218,602.1487999999999,881.1873333333333,932.9145599999976
s_Domingo,396.1976,655.8204,909.4996666666666,1009.2218399999898
s_Entre semana,101.2892,157.7286,242.99249999999998,280.8439999999955
s_Fin de semana,808.2194000000001,1257.9692,1790.687,1942.1363999999876
s_invierno,247.8638,468.274,616.0363333333333,563.7999199999927
s_otoño,147.2866,265.92539999999997,358.65083333333337,497.51495999999855
s_primavera,276.7756,433.2204,599.2605,501.7000399999969
s_verano,237.5826,248.27799999999996,459.7318333333333,659.9654799999948
std_Mañana,0.03179821070987412,0.0820467250748576,0.10872237391467586,0.0793999649117089
std_Mediodia,0.06032422424427314,0.05610596235603064,0.0757298342384621,0.0654182147765572
std_Tarde,0.027641802856898885,0.046879880968347595,0.04582735647045524,0.0478623546918464
std_Noche,0.0275694878698228,0.07814140548604796,0.07450372906142554,0.0554028518507685
std_Madrugada,0.02442191600091746,0.03301809094742066,0.042996276734692605,0.0112114867721295
std_Lunes,0.13172060877864958,0.29038044675410385,0.3490459750298283,0.3982731323656531
std_Martes,0.20755964848403102,0.26486803470973685,0.3753289042609516,0.5123022476843685
std_Miércoles,0.18673800880639949,0.2772362308848868,0.30601088060998294,0.430235524843274
std_Jueves,0.12044600451900633,0.24538343158160622,0.27694266735909584,0.3348421721694534
std_Viernes,0.1488939163923386,0.21474677161773298,0.29215265335315527,0.597332611803821
std_Sábado,0.16483811451232855,0.25349079476300784,0.3302427087390817,0.3893270961703902
std_Domingo,0.15432553725431716,0.2745899771685627,0.3099645127488239,0.4178355175995893
std_Entre semana,0.17155656228092955,0.2682330339856608,0.32369227416371554,0.4687907810873312
std_Fin de semana,0.1598963881957476,0.2646762822522931,0.32161513900388594,0.4040857932963152
std_invierno,0.16836568737488528,0.33038544001987513,0.33255734917183033,0.3709335409275516
std_otoño,0.11827089593969023,0.24987824162876224,0.2732374841411008,0.3187458391653379
std_primavera,0.1424322002140666,0.24815060065864905,0.27017267769264924,0.2924159498170597
std_verano,0.18572241359283234,0.18159157040906487,0.3733854435562794,0.5952639010803292
Enero,98.0402,177.44819999999999,244.14683333333335,191.6076799999975
Febrero,74.07239999999999,148.802,177.3228333333333,147.82095999999856
Marzo,105.77239999999999,175.9566,228.37066666666666,179.68
Abril,93.3802,126.89119999999998,208.32500000000002,165.43
Mayo,77.623,130.37259999999998,162.56483333333333,156.59003999999695
Junio,108.46759999999999,119.52080000000001,190.40833333333333,166.6690799999984
Julio,58.4602,65.424,131.08833333333334,254.93283999999875
Agosto,70.6548,63.3332,138.23516666666666,238.36355999999768
Septiembre,50.088,78.885,109.15083333333332,168.486
Octubre,44.799400000000006,87.84540000000001,113.62783333333333,154.857
Noviembre,52.39919999999999,99.19500000000001,135.87216666666666,174.17195999999856
Diciembre,75.75120000000001,142.0238,194.5666666666667,224.3712799999966
total_mean_consumption,5467.451357699929,8509.412355495835,12222.757910606508,13365.022917950939
