,0,1,2
media_consumo,0.145839245014245,0.2368051994301994,0.3734194889601137
std_consumo,0.17186255178873286,0.2815935595904887,0.43171927623474915
min_consumo,0.024399999999999998,0.037375,0.0302749999999868
max_consumo,2.034,2.47875,4.226
percentil_25_consumo,0.06820000000000001,0.080625,0.12493749999999999
percentil_50_consumo,0.0996,0.124375,0.227
percentil_75_consumo,0.1424,0.26190625,0.4550625
promedio_por_dia,0.145839245014245,0.2368051994301994,0.3734194889601136
consumo_medio_diario,3.50014188034188,5.683324786324786,8.962067735042726
Mañana,0.11422649572649568,0.19121955128205123,0.2599020833333331
Mediodia,0.18639800569800563,0.3345665954415954,0.5463568019943013
Tarde,0.16684957264957262,0.2860534188034188,0.4736360576923075
Noche,0.167058547008547,0.2774610042735043,0.4107708333333333
Madrugada,0.09824752756172975,0.10956622357574829,0.18455053072252411
sum_consumo,409.51660000000004,664.949,1048.561924999999
Lunes,0.1655708333333333,0.3060364583333333,0.396359375
Miércoles,0.15392708333333327,0.26584244791666667,0.34615104166666666
Jueves,0.1202666666666666,0.19507552083333327,0.330890625
Viernes,0.11741388888888885,0.21988541666666664,0.40108055555555333
Sábado,0.14957916666666665,0.22932411858974355,0.3790466346153843
Domingo,0.1443253205128205,0.24357602163461536,0.3706832331730766
Entre semana,0.1369352564102564,0.2396462339743589,0.36185592948717893
Fin de semana,0.14695224358974354,0.23645007011217947,0.3748649338942304
s_Mañana,53.458000000000006,89.49075,121.63417499999991
s_Mediodia,130.8514,234.86575,383.5424749999995
s_Tarde,78.0856,133.873,221.6616749999999
s_Noche,78.18339999999999,129.85175,192.24075
s_Madrugada,68.93820000000001,76.86775,129.48284999999981
s_Lunes,7.9474,14.68975,19.02525
s_Miércoles,14.776999999999997,25.520875,33.2305
s_Jueves,11.5456,18.727249999999998,31.765500000000003
s_Viernes,8.4538,15.83175,28.877799999999844
s_Sábado,186.6748,286.1965,473.0501999999996
s_Domingo,180.118,303.982875,462.6126749999997
s_Entre semana,42.7238,74.769625,112.89904999999985
s_Fin de semana,366.7928,590.1793749999999,935.6628749999993
s_invierno,106.4376,205.128875,280.2474999999997
s_otoño,81.1192,149.2605,205.8416999999999
s_primavera,99.44839999999999,174.523375,270.3317749999999
s_verano,122.51140000000001,136.03625,292.14094999999963
std_Mañana,0.03952949987757666,0.07766908515705123,0.14179943380760662
std_Mediodia,0.06864914364725586,0.06865355972367375,0.11699220124183247
std_Tarde,0.04277628788428968,0.059036273216783376,0.058965284851264094
std_Noche,0.03912424012505352,0.08719411302644887,0.08152979548188953
std_Madrugada,0.02438925179064712,0.037447885917442414,0.06792165499333622
std_Lunes,0.1892101494092089,0.34597969229794245,0.36771911115161227
std_Miércoles,0.20352921051970657,0.2859265680321247,0.2977656501501645
std_Jueves,0.12767034856539844,0.2194604222325988,0.3099733864821036
std_Viernes,0.1314675978730233,0.23205612108061388,0.41033037107748294
std_Sábado,0.17543425910486926,0.2728310877189206,0.46730079346743536
std_Domingo,0.16209863424236132,0.28761921882185637,0.40379086286766697
std_Entre semana,0.17953705543226745,0.2828800139358121,0.35844605665158363
std_Fin de semana,0.16965098017000468,0.2809186952722099,0.4393162798457486
std_invierno,0.17398582811209426,0.31882927635021485,0.392217785827197
std_otoño,0.12472177056073086,0.2644580441589811,0.3227635043362929
std_primavera,0.13723543758179585,0.2657068751690109,0.2952166740592055
std_verano,0.20559666048211905,0.2325096298973239,0.6098965028584671
Enero,36.595,71.89574999999999,101.47914999999992
Febrero,28.742399999999996,56.141875,71.69759999999995
Marzo,39.192,69.89275,99.12852499999985
Abril,31.8892,53.861,94.48949999999999
Mayo,28.367200000000004,50.769625,76.71375
Junio,53.154999999999994,51.229375,110.85194999999989
Julio,32.769,42.04825,90.09117499999991
Agosto,36.587399999999995,42.758625,91.19782499999982
Septiembre,27.569,46.065,64.79050000000001
Octubre,22.1874,43.028125,56.996
Noviembre,31.3628,60.167375,84.0551999999999
Diciembre,41.1002,77.09125,107.07074999999986
total_mean_consumption,2467.4942398855833,4005.8694396382216,6316.553544973811
