,0,1,2,3,4
media_consumo,0.1163045698924731,0.18500161290322575,0.26647670250896055,0.40862634408602144,0.49783469086021404
std_consumo,0.0945358854318285,0.2121112784574443,0.2920022951428476,0.5900121754954948,0.6669424238648846
min_consumo,0.020399999999999998,0.0516,0.044000000000000004,0.057999999999999996,0.0325
max_consumo,1.3106000000000002,1.7535999999999998,1.4896666666666667,4.045,4.011
percentil_25_consumo,0.07339999999999999,0.0738,0.08333333333333333,0.137875,0.135875
percentil_50_consumo,0.0972,0.1,0.13333333333333333,0.2205,0.22025
percentil_75_consumo,0.1306,0.1945,0.3485833333333333,0.373625,0.489
promedio_por_dia,0.1163045698924731,0.18500161290322575,0.26647670250896055,0.40862634408602144,0.49783469086021404
consumo_medio_diario,2.791309677419355,4.440038709677419,6.395440860215054,9.80703225806452,11.948032580645135
Mañana,0.11538790322580642,0.160158064516129,0.1524865591397849,0.20381249999999995,0.2789236290322577
Mediodia,0.1247618279569892,0.23014139784946233,0.38809587813620067,0.5162056451612903,0.7030436021505349
Tarde,0.1241572580645161,0.21913064516129027,0.3698427419354838,0.7073024193548387,0.9388578225806437
Noche,0.12614274193548383,0.21606129032258062,0.3434623655913978,0.5227641129032258,0.3844495967741935
Madrugada,0.0966645161290322,0.11296505376344083,0.10061648745519709,0.162380376344086,0.22014112903225805
sum_consumo,158.03879999999998,275.2824,396.5173333333333,608.0360000000001,740.7780199999985
Lunes,0.12801041666666663,0.19834687499999998,0.27261458333333327,0.461296875,0.5254687499999999
Martes,0.12035231481481481,0.1927046296296296,0.24810648148148143,0.4147800925925925,0.4544884259259259
Miércoles,0.11339768518518514,0.19298055555555552,0.2697222222222222,0.43870370370370365,0.5184337037037026
Jueves,0.12334499999999997,0.19680499999999998,0.2883097222222222,0.3969020833333333,0.5638708333333333
Viernes,0.10737370370370365,0.18985370370370364,0.27790740740740744,0.4371319444444445,0.399854444444444
Sábado,0.10889592592592587,0.1641712962962963,0.2512191358024691,0.3513356481481481,0.5251286111111058
Domingo,0.1128614583333333,0.15723541666666666,0.25436805555555553,0.36223437499999994,0.4927682291666666
Entre semana,0.1183835858585858,0.19410388888888883,0.27168086419753085,0.42833194444444445,0.49327661111111065
Fin de semana,0.11080027233115466,0.16090735294117642,0.2527009803921569,0.3564644607843137,0.5099001960784285
s_Mañana,26.109,39.7192,37.81666666666667,50.545500000000004,69.17305999999991
s_Mediodia,42.6366,85.6126,144.37166666666667,192.0285,261.5322199999989
s_Tarde,28.272399999999998,54.34439999999999,91.721,175.411,232.83673999999962
s_Noche,28.7332,53.5832,85.17866666666667,129.6455,95.3435
s_Madrugada,32.2876,42.023,37.42933333333334,60.4055,81.8925
s_Lunes,22.688,38.0826,52.342000000000006,88.569,100.89
s_Martes,23.6346,41.6242,53.591,89.5925,98.1695
s_Miércoles,22.0354,41.683800000000005,58.26,94.75999999999999,111.98167999999973
s_Jueves,27.041800000000002,47.2332,69.19433333333333,95.2565,135.329
s_Viernes,21.3116,41.0084,60.028,94.4205,86.36855999999992
s_Sábado,21.5196,35.461,54.26333333333333,75.8885,113.42777999999885
s_Domingo,19.8078,30.1892,48.83866666666666,69.54899999999999,94.6115
s_Entre semana,116.7114,209.6322,293.41533333333336,462.5985,532.7387399999996
s_Fin de semana,41.3274,65.6502,103.10199999999999,145.4375,208.03927999999883
s_verano,158.03879999999998,275.2824,396.5173333333333,608.0360000000001,740.7780199999985
std_Mañana,0.02968303643545836,0.05625027122804989,0.0480521325541092,0.08821607263275044,0.1452110477194307
std_Mediodia,0.04396639153858044,0.06709563656268892,0.06411516899836874,0.2002876717589032,0.23840847139241145
std_Tarde,0.023663786754014,0.04194421222807572,0.04302870894318953,0.12122331199810246,0.06533727308598845
std_Noche,0.02624500622855184,0.06901277141549587,0.06754718106531814,0.23825485261685264,0.18357263549367459
std_Madrugada,0.01958416442093272,0.02490306176037526,0.017039090575096366,0.0540887203151659,0.0549171524470166
std_Lunes,0.10710424754048922,0.24315094801892947,0.31232233603934006,0.7216541787889919,0.685299980594219
std_Martes,0.10040400153809256,0.20535901828333608,0.24693702580054275,0.6038847585216304,0.6243782597658691
std_Miércoles,0.07911900529328364,0.20676521258295733,0.2909056745671532,0.6780574291892446,0.6658462798606841
std_Jueves,0.09909944004162727,0.21182114456665824,0.30928265747221656,0.4404277601894293,0.7561469774051004
std_Viernes,0.0770754280064057,0.20478821766225494,0.3074126858175086,0.6620520223895554,0.542685961763226
std_Sábado,0.08843399179929487,0.19667660576835902,0.2773195426199712,0.3914497411077144,0.6538794541249006
std_Domingo,0.0815673375340493,0.1808638899333504,0.27912070252870524,0.47779196299904647,0.689808573914676
std_Entre semana,0.0958921087216248,0.2181936530838499,0.2946518252468506,0.6341815174846246,0.6645691062730789
std_Fin de semana,0.08844865947754613,0.1894679744964244,0.27913743971370736,0.4428450880787636,0.6713348418489686
std_verano,0.09453588543182849,0.2121112784574443,0.29200229514284753,0.5900121754954948,0.6669424238648841
Agosto,158.03879999999998,275.2824,396.5173333333333,608.0360000000001,740.7780199999985
total_mean_consumption,955.668811803529,1663.8040222802842,2395.293321178999,3676.3693705665128,4477.484333410221
