hour,0,1,2
0,0.1260128205128205,0.179125,0.256
1,0.10590064102564102,0.14415769230769232,0.19844230769230767
2,0.09476602564102564,0.13281153846153845,0.20113461538461538
3,0.09128525641025642,0.10915576923076922,0.18765384615384617
4,0.08472435897435898,0.102275,0.18678846153846157
5,0.08438461538461539,0.12226730769230769,0.21215384615384617
6,0.11433333333333333,0.21175384615384613,0.32117307692307695
7,0.1423525641025641,0.29464615384615384,0.2630961538461538
8,0.14099679487179487,0.2536057692307693,0.41394230769230766
9,0.1341025641025641,0.2490269230769231,0.35175576923076624
10,0.14591987179487179,0.2412173076923077,0.44512115384615075
11,0.1522948717948718,0.2762576923076923,0.5903153846153806
12,0.18593589743589745,0.3681192307692308,0.607199999999996
13,0.23414102564102565,0.3989461538461539,0.49421923076922675
14,0.2668333333333333,0.3768423076923077,0.5470615384615365
15,0.21291666666666667,0.30727115384615383,0.4248884615384595
16,0.17641346153846152,0.28981153846153845,0.4884461538461518
17,0.16653846153846155,0.28691346153846153,0.6716923076923076
18,0.1650897435897436,0.2985826923076923,0.67
19,0.18189102564102563,0.3764576923076923,0.6675
20,0.20379166666666668,0.4472942307692308,0.5034807692307692
21,0.1853301282051282,0.4041384615384615,0.36625
22,0.16360897435897437,0.3231846153846154,0.3093461538461538
23,0.1397852564102564,0.22674423076923075,0.3007692307692308
total_mean_consumption,3.6993493589743593,6.42060576923077,9.678430769230744
