hour,0,1,2,3
0,0.11594097331240187,0.13787153215636822,0.24621373626373627,0.16974807692307692
1,0.09844974328638924,0.10361885245901639,0.18479795482295483,0.17537980769230768
2,0.09086398728945312,0.08517553593947036,0.16685384615384616,0.17317403846153845
3,0.0856323193714498,0.0824124527112232,0.13178498168498168,0.15808365384615386
4,0.0811859364927688,0.07792613493064313,0.12788348595848598,0.14337019230769232
5,0.0856609727056932,0.10183981715006304,0.13916630036630034,0.1758201923076923
6,0.12005145951357131,0.22651926229508196,0.17657087912087913,0.3340461538461539
7,0.14740465345558512,0.34519735182849937,0.21742570207570208,0.3882586538461539
8,0.14305215722855474,0.2553934110970996,0.23837347374847376,0.3012548076923077
9,0.13981360695894857,0.24135674653215636,0.2587103174603175,0.2956582692307641
10,0.1456854480922804,0.2262596469104666,0.2675546092796093,0.3426526923076854
11,0.15745948778619587,0.21407033417402271,0.2965156898656899,0.4854705769230691
12,0.18159233120226909,0.23569709962168978,0.3966347374847375,0.5917782692307615
13,0.2347913741193244,0.261583921815889,0.4679822039072039,0.5353065384615315
14,0.2671326902221312,0.24701510088272383,0.4093191391941392,0.48125499999999394
15,0.22517782707285813,0.2512266078184111,0.3227718559218559,0.408417499999994
16,0.18845091347575818,0.25405879571248424,0.312326862026862,0.400231346153841
17,0.1777069688075899,0.273362578814628,0.3039437728937729,0.45215519230768886
18,0.18188771718274824,0.30215394073139973,0.29542371794871797,0.5061174999999982
19,0.20104903571238975,0.37932332912988653,0.3551668803418803,0.5162694230769214
20,0.24011380110572658,0.3993999684741488,0.41554478021978025,0.6110009615384616
21,0.2044692739972243,0.34107635561160154,0.4675833028083028,0.48775384615384615
22,0.1624832639410279,0.2881986443883985,0.37498821733821736,0.3302163461538462
23,0.1340849407321457,0.19712282471626733,0.2800375457875458,0.2150173076923077
total_mean_consumption,3.810140883064485,5.527860245901639,6.853573992673992,8.678436346153788
