hour,0,1,2
0,0.11689102564102566,0.1681025641025641,0.3713461538461539
1,0.09904273504273503,0.14082371794871795,0.2695480769230769
2,0.09355128205128205,0.12171474358974359,0.26279807692307694
3,0.0904423076923077,0.10939102564102564,0.17829807692307692
4,0.08304273504273504,0.10249358974358974,0.1777692307692308
5,0.08505555555555555,0.1255801282051282,0.21107692307692308
6,0.12626923076923077,0.23523076923076922,0.2884519230769231
7,0.16641452991452993,0.3398269230769231,0.2634903846153846
8,0.17620299145299145,0.2508974358974359,0.3523846153846154
9,0.1810854700854701,0.22513141025641026,0.3330413461538446
10,0.19,0.2052660256410256,0.3956086538461523
11,0.19300213675213673,0.2607051282051282,0.4827057692307672
12,0.2212051282051282,0.39806730769230775,0.5123788461538441
13,0.25130128205128205,0.44764423076923077,0.470474999999998
14,0.2772905982905983,0.41806730769230765,0.45623269230769137
15,0.2378696581196581,0.3233429487179487,0.3471076923076913
16,0.20780555555555555,0.29557692307692307,0.4006653846153836
17,0.1867136752136752,0.30665384615384617,0.5098557692307693
18,0.1885363247863248,0.33350320512820514,0.4742596153846154
19,0.23455128205128206,0.41989423076923077,0.4465480769230769
20,0.2607200854700855,0.523573717948718,0.35562499999999997
21,0.20819658119658122,0.4956410256410256,0.336
22,0.18219871794871795,0.36509935897435897,0.34623076923076923
23,0.1474102564102564,0.23387820512820512,0.3384807692307692
total_mean_consumption,4.204799145299145,6.8461057692307685,8.580378846153835
