hour,0,1,2
0,0.13640555555555556,0.25599444444444447,0.26972685185185186
1,0.10739135802469137,0.3842777777777778,0.19122129629629628
2,0.09056481481481482,0.34855,0.14376018518518519
3,0.08306913580246914,0.2567277777777778,0.13221203703703704
4,0.07796790123456791,0.20982777777777778,0.11935833333333334
5,0.07440555555555556,0.11651666666666666,0.10754444444444444
6,0.07486851851851851,0.12711111111111112,0.10662037037037038
7,0.09183765432098764,0.1533,0.14775
8,0.19331296296296296,0.19011111111111112,0.2437175925925926
9,0.1828567901234568,0.1724888888888889,0.23276296296296298
10,0.1662067901234568,0.177,0.2689416666666667
11,0.16580061728395062,0.16845555555555555,0.3212453703703703
12,0.16455246913580246,0.1872166666666667,0.38921203703703705
13,0.1602425925925926,0.18162777777777778,0.444212962962963
14,0.19610370370370372,0.2059666666666667,0.5345953703703704
15,0.24147037037037034,0.23337777777777777,0.4993796296296296
16,0.17695617283950618,0.20928333333333332,0.36888518518518515
17,0.15581296296296296,0.23785,0.28785462962962965
18,0.14351975308641973,0.24617222222222224,0.2941240740740741
19,0.13973827160493826,0.23297777777777778,0.2895842592592593
20,0.16588703703703703,0.2197277777777778,0.28875185185185187
21,0.22526111111111113,0.19227777777777777,0.3705805555555555
22,0.21989135802469137,0.22778333333333334,0.5038898148148148
23,0.17526728395061728,0.2981722222222222,0.38112037037037033
total_mean_consumption,3.6093907407407406,5.232794444444445,6.9370518518518525
