hour,0,1,2
0,0.13640555555555556,0.26816666666666666,0.25318333333333337
1,0.10739135802469137,0.24603333333333333,0.19365
2,0.09056481481481482,0.2015777777777778,0.14861666666666667
3,0.08306913580246914,0.1667920634920635,0.13918333333333335
4,0.07796790123456791,0.14247460317460317,0.13848333333333332
5,0.07440555555555556,0.10614761904761905,0.13526666666666667
6,0.07486851851851851,0.10819682539682539,0.13656666666666667
7,0.09183765432098764,0.1401666666666667,0.21193333333333333
8,0.19331296296296296,0.22857777777777777,0.24248333333333333
9,0.1828567901234568,0.21230317460317463,0.25543333333333335
10,0.1662067901234568,0.2304190476190476,0.3547166666666667
11,0.16580061728395062,0.24669047619047618,0.53755
12,0.16455246913580246,0.270084126984127,0.8191166666666666
13,0.1602425925925926,0.2984095238095238,0.9396666666666668
14,0.19610370370370372,0.40228412698412697,0.8035166666666667
15,0.24147037037037034,0.4206904761904762,0.5182
16,0.17695617283950618,0.3192063492063492,0.39743333333333336
17,0.15581296296296296,0.2574349206349206,0.4007833333333333
18,0.14351975308641973,0.261484126984127,0.4267
19,0.13973827160493826,0.24206825396825396,0.5089833333333333
20,0.16588703703703703,0.23474285714285714,0.5287666666666666
21,0.22526111111111113,0.29958888888888885,0.5109166666666667
22,0.21989135802469137,0.4422507936507936,0.38315
23,0.17526728395061728,0.3562285714285714,0.3894666666666666
total_mean_consumption,3.6093907407407406,6.102019047619048,9.373766666666668
