hour,0,1,2,3
0,0.10473555555555555,0.10458055555555557,0.4592611111111111,0.16280666666666668
1,0.09055714285714286,0.09505311355311356,0.3227087912087912,0.13823516483516482
2,0.08374130434782609,0.09084420289855072,0.27794565217391304,0.12750978260869564
3,0.08310989010989012,0.09204120879120879,0.17553846153846153,0.11890659340659342
4,0.08276043956043956,0.08652380952380952,0.14014835164835165,0.11190219780219782
5,0.07846483516483517,0.11063736263736264,0.17214285714285713,0.12731868131868135
6,0.08650879120879121,0.19255494505494505,0.2023296703296703,0.2135637362637363
7,0.10675384615384616,0.24112637362637365,0.22525824175824175,0.26853969230769215
8,0.12477802197802199,0.22213095238095237,0.20324725274725275,0.23520712087912007
9,0.1270142857142857,0.20336904761904762,0.19924175824175824,0.26485257142857005
10,0.1289901098901099,0.20825000000000002,0.22640109890109889,0.2742561318681301
11,0.12486813186813187,0.230485347985348,0.2301208791208791,0.3406135384615363
12,0.14953846153846154,0.27621794871794875,0.279978021978022,0.4484849670329648
13,0.1719747252747253,0.2914075091575092,0.3398736263736264,0.47298580219780045
14,0.17824725274725275,0.2608489010989011,0.3160054945054945,0.4179658901098885
15,0.15224725274725276,0.21716117216117214,0.21668131868131868,0.34965134065933945
16,0.14417692307692306,0.21231135531135528,0.19363186813186814,0.3258292307692298
17,0.13217252747252747,0.20415384615384616,0.19853846153846155,0.3424738901098897
18,0.13173406593406595,0.22526923076923078,0.20744505494505497,0.372710989010989
19,0.1480868131868132,0.29955219780219783,0.20588461538461542,0.4299340659340659
20,0.16055714285714287,0.3208745421245421,0.21506043956043955,0.49560549450549446
21,0.15846703296703296,0.2578754578754579,0.36775274725274726,0.46840879120879125
22,0.15130549450549452,0.19631410256410256,0.36592857142857144,0.3132318681318681
23,0.13201978021978023,0.1454047619047619,0.35048351648351644,0.22189890109890112
total_mean_consumption,3.0328098269363486,4.784987945267293,6.091607862186122,7.042893108616008
