hour,0,1,2,3,4
0,0.10473555555555555,0.10458055555555557,0.4592611111111111,0.16131944444444443,0.16875555555555558
1,0.09055714285714286,0.09505311355311356,0.3227087912087912,0.13262774725274723,0.16066483516483515
2,0.08374130434782609,0.09084420289855072,0.27794565217391304,0.12126358695652173,0.1524945652173913
3,0.08310989010989012,0.09204120879120879,0.17553846153846153,0.11122527472527473,0.14963186813186813
4,0.08276043956043956,0.08652380952380952,0.14014835164835165,0.10126373626373628,0.15445604395604395
5,0.07846483516483517,0.11063736263736264,0.17214285714285713,0.11093406593406593,0.19285714285714287
6,0.08650879120879121,0.19255494505494505,0.2023296703296703,0.2036098901098901,0.2533791208791209
7,0.10675384615384616,0.24112637362637365,0.22525824175824175,0.26521153846153844,0.28185230769230674
8,0.12477802197802199,0.22213095238095237,0.20324725274725275,0.22341895604395606,0.28235978021977626
9,0.1270142857142857,0.20336904761904762,0.19924175824175824,0.24956456043956043,0.3260046153846085
10,0.1289901098901099,0.20825000000000002,0.22640109890109889,0.23377472527472526,0.4361817582417494
11,0.12486813186813187,0.230485347985348,0.2301208791208791,0.27317032967032967,0.6103863736263628
12,0.14953846153846154,0.27621794871794875,0.279978021978022,0.40357005494505493,0.6281446153846045
13,0.1719747252747253,0.2914075091575092,0.3398736263736264,0.4780975274725275,0.4525389010988922
14,0.17824725274725275,0.2608489010989011,0.3160054945054945,0.42464010989010986,0.39126901098900313
15,0.15224725274725276,0.21716117216117214,0.21668131868131868,0.33826923076923077,0.3951797802197743
16,0.14417692307692306,0.21231135531135528,0.19363186813186814,0.3080879120879121,0.39679450549450057
17,0.13217252747252747,0.20415384615384616,0.19853846153846155,0.3121771978021978,0.46366065934065737
18,0.13173406593406595,0.22526923076923078,0.20744505494505497,0.3230700549450549,0.5712747252747252
19,0.1480868131868132,0.29955219780219783,0.20588461538461542,0.40114835164835166,0.5450769230769231
20,0.16055714285714287,0.3208745421245421,0.21506043956043955,0.5084807692307692,0.4441043956043956
21,0.15846703296703296,0.2578754578754579,0.36775274725274726,0.4719326923076923,0.45431318681318683
22,0.15130549450549452,0.19631410256410256,0.36592857142857144,0.3120906593406593,0.3177967032967033
23,0.13201978021978023,0.1454047619047619,0.35048351648351644,0.2212225274725275,0.2246043956043956
total_mean_consumption,3.0328098269363486,4.784987945267293,6.091607862186122,6.690170943488878,8.453781769124523
