hour,0,1,2,3
0,0.10382666666666666,0.1235011111111111,0.48465555555555556,0.15356666666666666
1,0.08853846153846154,0.10823736263736264,0.32124175824175827,0.15325274725274726
2,0.08494347826086956,0.10185978260869566,0.2994782608695652,0.14176086956521738
3,0.08241758241758242,0.09672197802197802,0.18073626373626372,0.13853846153846153
4,0.08080000000000001,0.09172747252747253,0.15085714285714286,0.14335164835164835
5,0.07736483516483517,0.11504175824175825,0.19076923076923077,0.18368131868131868
6,0.08537362637362636,0.20160439560439558,0.20002197802197805,0.23180219780219782
7,0.10083956043956044,0.2528087912087912,0.23254945054945053,0.2988681318681319
8,0.12037362637362639,0.22650989010989014,0.22767032967032966,0.41606593406593406
9,0.12333186813186814,0.2241010989010989,0.20564835164835163,0.3047956043956021
10,0.1256901098901099,0.22090989010989012,0.24168131868131867,0.39633626373626024
11,0.11945054945054945,0.24556043956043955,0.24843956043956045,0.5441296703296657
12,0.13984835164835166,0.3379626373626373,0.2949120879120879,0.5741186813186767
13,0.1682087912087912,0.36953956043956043,0.3629450549450549,0.4237098901098867
14,0.16905494505494506,0.34397692307692307,0.34910989010989013,0.360401098901096
15,0.13945934065934068,0.2676868131868132,0.2403846153846154,0.3448065934065911
16,0.13051428571428572,0.26344175824175825,0.20594505494505494,0.418331868131867
17,0.12282197802197803,0.2497945054945055,0.21781318681318684,0.42570439560439505
18,0.1254791208791209,0.2658978021978022,0.23303296703296703,0.5197142857142857
19,0.14127692307692308,0.3491802197802198,0.22084615384615386,0.5314945054945055
20,0.15911208791208792,0.4068824175824176,0.23056043956043953,0.43529670329670334
21,0.15502857142857143,0.3380758241758242,0.37254945054945054,0.44143956043956045
22,0.15474505494505494,0.23935824175824177,0.3996373626373626,0.30121978021978024
23,0.13780439560439559,0.17429340659340659,0.3486483516483517,0.2190879120879121
total_mean_consumption,2.936304210861602,5.6146740805329935,6.46013381642512,8.101474788979111
