estrategia,algoritmo,k,silhouette,davies_bouldin,calinski_harabasz
estacion_otono,GMM,3,0.3294720425868855,0.8092960842447763,11.285368436172014
estacion_otono,GMM,4,0.24145475855505658,0.9560269317270053,10.079449913846908
estacion_otono,GMM,5,0.2706654402571035,0.7562522280902028,13.91293700148542
mes_01,KMeans,2,0.34742074369381465,1.0444943224264722,11.696897971186297
mes_01,KMeans,3,0.328460986475263,0.782476722603875,9.383217599526217
mes_01,KMeans,4,0.2506509474641264,0.9852409742344765,9.297249660963404
mes_01,KMeans,5,0.23124424715779857,0.9776292970538535,7.499020936386341
mes_01,Agglomerative,2,0.35772384445524025,1.1447550606001247,10.215417619003045
mes_01,Agglomerative,3,0.3724068802637878,0.7855607282764345,9.163116122632111
mes_01,Agglomerative,4,0.3381516198282455,0.6364028879888695,9.10497349308396
mes_01,Agglomerative,5,0.2588486750593573,0.7458655984734317,10.953732974916864
mes_01,GMM,2,0.35439472511025727,1.090512078872313,11.222430221952115
mes_01,GMM,3,0.27281807739688413,0.8507994515713336,7.81589032655463
mes_01,GMM,4,0.2506509474641264,0.9852409742344765,9.297249660963404
mes_01,GMM,5,0.23124424715779857,0.9776292970538535,7.499020936386341
mes_02,KMeans,2,0.36308115577186334,0.9969781011363007,12.370446888940627
mes_02,KMeans,3,0.31863944248814136,1.135844257202459,10.757652061128894
mes_02,KMeans,4,0.29818559509871045,0.9129801308572362,8.84400488491562
mes_02,KMeans,5,0.2596124594219859,0.7228443985953199,11.365493060082697
mes_02,Agglomerative,2,0.3420800675732629,0.9821760830644425,11.510278277768528
mes_02,Agglomerative,3,0.31863944248814136,1.135844257202459,10.757652061128894
mes_02,Agglomerative,4,0.3058845967510315,0.884351582526367,11.48613070519875
mes_02,Agglomerative,5,0.3096457043376822,0.6950053444172087,12.186210358523873
mes_02,GMM,2,0.37845561155641194,1.1194967864810839,10.826614484935693
mes_02,GMM,3,0.31863944248814136,1.135844257202459,10.757652061128894
mes_02,GMM,4,0.29818559509871045,0.9129801308572362,8.84400488491562
mes_02,GMM,5,0.27754395687997246,0.7359150681829364,11.429294218259212
mes_03,KMeans,2,0.36849032364433176,1.0169675552764879,12.632891456211091
mes_03,KMeans,3,0.2748102343319936,1.2017614049133307,9.402065105240963
mes_03,KMeans,4,0.22674783046986569,1.0126345731072168,7.036643465435363
mes_03,KMeans,5,0.253621677795135,0.8330972634392223,8.429676774333439
mes_03,Agglomerative,2,0.36849032364433176,1.0169675552764879,12.632891456211091
mes_03,Agglomerative,3,0.38073911574139774,0.7317391273447623,11.476691351946576
mes_03,Agglomerative,4,0.2651122077612765,0.8631027632889163,10.439680273554677
mes_03,Agglomerative,5,0.2536197871135709,0.944020839060342,10.535046584264453
mes_03,GMM,2,0.36849032364433176,1.0169675552764879,12.632891456211091
mes_03,GMM,3,0.2748102343319936,1.2017614049133307,9.402065105240963
mes_03,GMM,4,0.22674783046986569,1.0126345731072168,7.036643465435363
mes_03,GMM,5,0.253621677795135,0.8330972634392223,8.429676774333439
mes_04,KMeans,2,0.35402884654085276,1.0296335300974915,11.36595182005165
mes_04,KMeans,3,0.3354932475486698,0.8324289715512996,10.149812891692214
mes_04,KMeans,4,0.23127827212526353,0.9174370774377236,8.50018224993434
mes_04,KMeans,5,0.24939608061477644,0.777623634184778,9.943640344504725
mes_04,Agglomerative,2,0.35402884654085276,1.0296335300974915,11.36595182005165
mes_04,Agglomerative,3,0.3795834744973783,0.9090154762818132,10.233068814018697
mes_04,Agglomerative,4,0.3695888125497495,0.6975667175868467,11.555942669835474
mes_04,Agglomerative,5,0.29515272916447877,0.7820184966585044,11.836028339901823
mes_04,GMM,2,0.35402884654085276,1.0296335300974915,11.36595182005165
mes_04,GMM,3,0.3354932475486698,0.8324289715512996,10.149812891692214
mes_04,GMM,4,0.23127827212526353,0.9174370774377236,8.50018224993434
mes_04,GMM,5,0.24939608061477644,0.777623634184778,9.943640344504725
mes_05,KMeans,2,0.296395486011964,1.062270797720599,9.617773111832294
mes_05,KMeans,3,0.30057145012423386,0.8121689625239563,10.312496723014773
mes_05,KMeans,4,0.23234926760519317,0.9567951525900387,10.129507783252308
mes_05,KMeans,5,0.2349223528964746,0.7875909597329724,12.609403509644634
mes_05,Agglomerative,2,0.49173891131483005,0.32960753383372027,7.001848899778766
mes_05,Agglomerative,3,0.24507415687548903,0.8002322819923888,8.307001088463883
mes_05,Agglomerative,4,0.26383174918473995,0.6354195048934569,10.456610712323254
mes_05,Agglomerative,5,0.2349223528964746,0.7875909597329724,12.609403509644634
mes_05,GMM,2,0.28356221496317285,1.1294212565161188,9.286204935153917
mes_05,GMM,3,0.30057145012423386,0.8121689625239563,10.312496723014773
mes_05,GMM,4,0.23234926760519317,0.9567951525900387,10.129507783252308
mes_05,GMM,5,0.2349223528964746,0.7875909597329724,12.609403509644634
mes_06,KMeans,2,0.36507802476873236,1.038727008133638,11.029087359562595
mes_06,KMeans,3,0.3282611243274484,0.8351936581510843,12.757033358767234
mes_06,KMeans,4,0.2947727323709368,0.8096895845544186,13.08564429142049
mes_06,KMeans,5,0.30717824231259494,0.6721688940391124,14.841408608305295
mes_06,Agglomerative,2,0.5638489493827711,0.27466197630315564,9.963410390315323
mes_06,Agglomerative,3,0.3282611243274484,0.8351936581510843,12.757033358767234
mes_06,Agglomerative,4,0.32773007235963814,0.7279846770767503,12.70461445603296
mes_06,Agglomerative,5,0.3226490377622576,0.7235688217207974,15.248888332124944
mes_06,GMM,2,0.36507802476873236,1.038727008133638,11.029087359562595
mes_06,GMM,3,0.3282611243274484,0.8351936581510843,12.757033358767234
mes_06,GMM,4,0.2947727323709368,0.8096895845544186,13.08564429142049
mes_06,GMM,5,0.30717824231259494,0.6721688940391124,14.841408608305295
mes_07,KMeans,2,0.5541006656383609,0.6978763200148409,23.80140073789809
mes_07,KMeans,3,0.265897804300674,0.843174045078506,14.078109192862803
mes_07,KMeans,4,0.2251194193077471,0.7403190080306201,12.208972766654988
mes_07,KMeans,5,0.2960397554123745,0.5978085873267227,16.572414968798775
mes_07,Agglomerative,2,0.47684253053166814,0.7881883365918565,19.824112144839397
mes_07,Agglomerative,3,0.4251174610853142,0.8508062504882045,19.044915645642906
mes_07,Agglomerative,4,0.40892469236151857,0.5718328749661428,16.682842635587843
mes_07,Agglomerative,5,0.35470831987431833,0.5087567536442593,16.839624070551636
mes_07,GMM,2,0.5541006656383609,0.6978763200148409,23.80140073789809
mes_07,GMM,3,0.265897804300674,0.843174045078506,14.078109192862803
mes_07,GMM,4,0.2251194193077471,0.7403190080306201,12.208972766654988
mes_07,GMM,5,0.2960397554123745,0.5978085873267227,16.572414968798775
mes_08,KMeans,2,0.575611224329358,0.6502260974608439,27.12113473013648
mes_08,KMeans,3,0.3297452845249965,0.7230310316763372,17.42859287520648
mes_08,KMeans,4,0.35166741719017497,0.7371435497771451,16.373898149857904
mes_08,KMeans,5,0.3099205481854344,0.6901688310976816,16.782330037250972
mes_08,Agglomerative,2,0.575611224329358,0.6502260974608439,27.12113473013648
mes_08,Agglomerative,3,0.2982654707089347,0.962229167674916,19.218455041402635
mes_08,Agglomerative,4,0.28481550739111505,0.9628980107327514,18.57799425918931
mes_08,Agglomerative,5,0.3472869850459707,0.8041805561804114,19.828594979962922
mes_08,GMM,2,0.575611224329358,0.6502260974608439,27.12113473013648
mes_08,GMM,3,0.3297452845249965,0.7230310316763372,17.42859287520648
mes_08,GMM,4,0.35166741719017497,0.7371435497771451,16.373898149857904
mes_08,GMM,5,0.3099205481854344,0.6901688310976816,16.782330037250972
mes_09,KMeans,2,0.3399910564852298,0.999387537058459,10.770518872318004
mes_09,KMeans,3,0.3454954467320345,0.7639302290421396,15.387565181325863
mes_09,KMeans,4,0.33933695077612847,0.5939515054156779,16.391768397286764
mes_09,KMeans,5,0.21747471570140012,0.7593490512299285,14.692696306359007
mes_09,Agglomerative,2,0.575001211172327,0.26458616915280897,10.799549241578495
mes_09,Agglomerative,3,0.3231979569360615,0.7747216320825348,14.537955341382688
mes_09,Agglomerative,4,0.32079436341835665,0.6114052104973026,15.779835437961085
mes_09,Agglomerative,5,0.2267144258458856,0.8009299549785387,14.839876652984803
mes_09,GMM,2,0.3399910564852298,0.999387537058459,10.770518872318004
mes_09,GMM,3,0.3454954467320345,0.7639302290421396,15.387565181325863
mes_09,GMM,4,0.32079436341835665,0.6114052104973026,15.779835437961085
mes_09,GMM,5,0.21747471570140012,0.7593490512299285,14.692696306359007
mes_10,KMeans,2,0.3589572528524453,0.967706402836057,12.168562843566788
mes_10,KMeans,3,0.3578873381515843,0.7288766563459622,9.971346485517651
mes_10,KMeans,4,0.33689195653834286,0.6004804744567569,11.355427963033211
mes_10,KMeans,5,0.26077732216126415,0.5636721368167494,10.043833936938622
mes_10,Agglomerative,2,0.339567843360938,0.962593021577202,11.033820191031586
mes_10,Agglomerative,3,0.3225202734260945,0.7835600826635342,9.621938295836818
mes_10,Agglomerative,4,0.33689195653834286,0.6004804744567569,11.355427963033211
mes_10,Agglomerative,5,0.3326229310537407,0.5485979219650708,11.833521619767989
mes_10,GMM,2,0.3589572528524453,0.967706402836057,12.168562843566788
mes_10,GMM,3,0.3578873381515843,0.7288766563459622,9.971346485517651
mes_10,GMM,4,0.33689195653834286,0.6004804744567569,11.355427963033211
mes_10,GMM,5,0.26077732216126415,0.5636721368167494,10.043833936938622
mes_11,KMeans,2,0.34996432442233144,1.0938384958322735,10.713715250695751
mes_11,KMeans,3,0.3316314603762138,0.8392479308550426,8.604197292428372
mes_11,KMeans,4,0.28269779516053206,0.740613601766015,9.310177099308827
mes_11,KMeans,5,0.2148191804385808,0.8732542082466803,9.050836767830694
mes_11,Agglomerative,2,0.34996432442233144,1.0938384958322735,10.713715250695751
mes_11,Agglomerative,3,0.3562898158398362,0.7912397061881283,9.319954737678568
mes_11,Agglomerative,4,0.32844198041553935,0.6613498486306126,9.88389879645093
mes_11,Agglomerative,5,0.24423771122779503,0.8039766112632567,10.366823365707184
mes_11,GMM,2,0.34996432442233144,1.0938384958322735,10.713715250695751
mes_11,GMM,3,0.3316314603762138,0.8392479308550426,8.604197292428372
mes_11,GMM,4,0.28269779516053206,0.740613601766015,9.310177099308827
mes_11,GMM,5,0.2148191804385808,0.8732542082466803,9.050836767830694
mes_12,KMeans,2,0.3973738232111937,0.9051310599346236,13.91573692597687
mes_12,KMeans,3,0.3764453493438035,0.7790257079062938,10.929636146722089
mes_12,KMeans,4,0.36157230197873425,0.9671144645197756,10.874006755697504
mes_12,KMeans,5,0.2632789055306897,0.6759832271583712,12.345139906717053
mes_12,Agglomerative,2,0.3973738232111937,0.9051310599346236,13.91573692597687
mes_12,Agglomerative,3,0.39125141631857974,0.7274040126676367,11.361088980661092
mes_12,Agglomerative,4,0.3744621280718892,0.6374834114265002,12.419774491635819
mes_12,Agglomerative,5,0.3587394953149282,0.5287090196584348,13.996466401797163
mes_12,GMM,2,0.40820216631715667,1.1894280351537425,9.164948829637174
mes_12,GMM,3,0.3823212121255356,0.9086056434810592,8.796608837232492
mes_12,GMM,4,0.36157230197873425,0.9671144645197756,10.874006755697504
mes_12,GMM,5,0.2632789055306897,0.6759832271583712,12.345139906717053
