,0,1
media_consumo,0.1869877622377622,0.3493503872863246
std_consumo,0.22701106742777857,0.37158143859196
min_consumo,0.037454545454545456,0.0378499999999912
max_consumo,1.9468181818181818,3.4483333333333337
percentil_25_consumo,0.06925,0.12325000000000001
percentil_50_consumo,0.10431818181818181,0.21125000000000002
percentil_75_consumo,0.19536363636363638,0.43825000000000003
promedio_por_dia,0.1869877622377622,0.34935038728632456
consumo_medio_diario,4.487706293706294,8.384409294871789
Mañana,0.14988374125874124,0.2276678685897433
Mediodia,0.23998047785547783,0.498177884615384
Tarde,0.22997902097902093,0.45759951923076914
Noche,0.23579064685314685,0.4099302884615384
Madrugada,0.09762935737033956,0.1693025547745303
sum_consumo,233.36072727272725,435.9892833333331
Domingo,0.1869877622377622,0.3493503872863246
Fin de semana,0.1869877622377622,0.3493503872863246
s_Mañana,31.175818181818183,47.35491666666662
s_Mediodia,74.8739090909091,155.43149999999983
s_Tarde,47.83563636363636,95.18069999999999
s_Noche,49.04445454545455,85.26549999999999
s_Madrugada,30.430909090909093,52.75666666666667
s_Domingo,233.36072727272725,435.9892833333331
s_Fin de semana,233.36072727272725,435.9892833333331
s_invierno,65.71272727272728,112.56786666666657
s_otoño,54.69290909090909,95.6135
s_primavera,56.76,105.831
s_verano,56.19509090909091,121.97691666666653
std_Mañana,0.06401861315700065,0.10801942650387246
std_Mediodia,0.07858371656038367,0.1287395550402496
std_Tarde,0.06892948618978098,0.06838871993903056
std_Noche,0.08787762863898883,0.0775605437443459
std_Madrugada,0.024512765891481755,0.04805749955873243
std_Domingo,0.22701106742777857,0.3715814385919602
std_Fin de semana,0.22701106742777857,0.3715814385919602
std_invierno,0.24616602847078795,0.36345221928428323
std_otoño,0.1970875742645453,0.3014736153575069
std_primavera,0.21830549311141392,0.28804995019868124
std_verano,0.19502541275144328,0.4659601684303268
Enero,20.52209090909091,37.319599999999944
Febrero,20.62490909090909,31.79133333333333
Marzo,25.92309090909091,44.06033333333334
Abril,15.823545454545455,32.505500000000005
Mayo,15.013363636363636,29.26516666666667
Junio,27.590636363636364,48.96079999999993
Julio,14.735545454545456,36.9426166666666
Agosto,13.86890909090909,36.0735
Septiembre,19.428272727272727,36.552
Octubre,16.69709090909091,26.964333333333332
Noviembre,18.567545454545453,32.097166666666666
Diciembre,24.565727272727273,43.45693333333329
total_mean_consumption,1410.5680286901115,2634.703568306854
