hour,0,1,2,3,4
0,0.13198387096774195,0.21189861751152073,0.29251612903225804,0.2977795698924731,0.2125483870967742
1,0.11635215053763441,0.1630768049155146,0.43770967741935485,0.18845430107526884,0.18429032258064518
2,0.08458870967741935,0.12768509984639018,0.5255645161290323,0.15091935483870966,0.14183870967741935
3,0.07785752688172043,0.11014669738863288,0.32101612903225807,0.12661021505376344,0.14177419354838708
4,0.0735241935483871,0.10148771121351766,0.3216612903225807,0.10885215053763442,0.13788709677419353
5,0.07374731182795699,0.09664823348694317,0.1499516129032258,0.08638440860215053,0.14735483870967742
6,0.07429032258064516,0.09004070660522275,0.15637096774193548,0.08820967741935484,0.14475806451612902
7,0.07231182795698925,0.10336712749615974,0.18135483870967742,0.17598924731182797,0.2700967741935484
8,0.09183064516129033,0.1595199692780338,0.21629032258064515,0.5403763440860215,0.26103225806451613
9,0.12454569892473119,0.21131029185867894,0.18043548387096772,0.3952258064516129,0.26240322580645165
10,0.16158870967741937,0.2313993855606759,0.229758064516129,0.38848387096774195,0.35658064516129034
11,0.1736774193548387,0.2341620583717358,0.29109677419354835,0.3810403225806452,0.3927741935483871
12,0.15588709677419355,0.23843471582181258,0.28332258064516125,0.39308602150537636,0.6389838709677419
13,0.15228494623655914,0.2745960061443932,0.29967741935483866,0.35740591397849464,1.056048387096774
14,0.18146505376344088,0.36267665130568355,0.3363225806451613,0.45823655913978495,0.9226935483870968
15,0.2228494623655914,0.38310445468509985,0.4481612903225807,0.5221451612903226,0.7898225806451613
16,0.136997311827957,0.3022987711213518,0.38435483870967746,0.4221962365591398,0.692741935483871
17,0.12266397849462365,0.2789761904761905,0.2463548387096774,0.33654032258064515,0.5142096774193549
18,0.12163440860215054,0.2553179723502304,0.3339516129032258,0.3443924731182796,0.5670967741935484
19,0.12825,0.28653840245775725,0.278741935483871,0.4111505376344086,0.6229516129032258
20,0.13670698924731184,0.3282357910906298,0.2511612903225806,0.4992284946236559,0.6924838709677419
21,0.15888978494623657,0.38660522273425496,0.2822903225806451,0.6151129032258065,0.46246774193548384
22,0.1733440860215054,0.3494293394777266,0.32070967741935485,0.6702983870967743,0.4464193548387097
23,0.15756451612903227,0.2643809523809524,0.4236774193548387,0.5002446236559139,0.42330645161290326
total_mean_consumption,3.1048360215053767,5.551337173579109,7.192451612903227,8.458362903225808,10.482564516129033
