,0,1
media_consumo,0.16706686827956987,0.3318644862604538
std_consumo,0.18127663444928632,0.36806244516340336
min_consumo,0.037375,0.05067777777777194
max_consumo,1.442875,2.734666666666667
percentil_25_consumo,0.066875,0.10497222222222222
percentil_50_consumo,0.104875,0.20133333333333334
percentil_75_consumo,0.18825,0.39133333333333337
promedio_por_dia,0.16706686827956985,0.33186448626045384
consumo_medio_diario,4.009604838709677,7.96474767025089
Mañana,0.15105947580645157,0.296586917562724
Mediodia,0.2078501344086021,0.4157926523297485
Tarde,0.192883064516129,0.3912654121863798
Noche,0.20957459677419352,0.4549435483870967
Madrugada,0.09140591397849457,0.14980137395459955
sum_consumo,124.29775000000001,246.90717777777763
Lunes,0.1725794270833333,0.34204282407407405
Martes,0.16329296875,0.33899768518518514
Miércoles,0.17821041666666662,0.3490493518518517
Jueves,0.16074166666666662,0.32613555555555535
Viernes,0.15016249999999998,0.3187558333333327
Sábado,0.15980208333333332,0.29488773148148145
Domingo,0.1877005208333333,0.35359560185185146
Entre semana,0.16474184782608692,0.33451590177133633
Fin de semana,0.17375130208333328,0.32424166666666643
s_Mañana,18.731375,36.776777777777774
s_Mediodia,38.660125,77.33743333333321
s_Tarde,23.9175,48.5169111111111
s_Noche,25.98725,56.413
s_Madrugada,17.0015,27.86305555555553
s_Lunes,16.567625,32.83611111111111
s_Martes,15.676124999999999,32.54377777777778
s_Miércoles,21.38525,41.885922222222206
s_Jueves,19.288999999999998,39.13626666666664
s_Viernes,18.0195,38.250699999999924
s_Sábado,15.341000000000001,28.309222222222225
s_Domingo,18.01925,33.945177777777744
s_Entre semana,90.9375,184.65277777777766
s_Fin de semana,33.36025,62.25439999999997
s_invierno,124.29775000000001,246.90717777777763
std_Mañana,0.07159932210901147,0.1313752818835897
std_Mediodia,0.06671980210236171,0.13401313721556452
std_Tarde,0.0613518385505964,0.11711955879312488
std_Noche,0.08455313340928525,0.1092522544479439
std_Madrugada,0.03428510644024164,0.05861042505872961
std_Lunes,0.18883800379888654,0.3372737912924092
std_Martes,0.1675551304055288,0.34019942209793047
std_Miércoles,0.178140324956465,0.38240995071849987
std_Jueves,0.1576362112971867,0.37063918711527977
std_Viernes,0.1666083203972596,0.3655443143419958
std_Sábado,0.15953302730225302,0.29423179201133787
std_Domingo,0.19844594473564472,0.4006995678098373
std_Entre semana,0.17598322793116464,0.36834767300998095
std_Fin de semana,0.18193333957709984,0.3548646875616416
std_invierno,0.18127663444928632,0.3680624451634033
Enero,124.29775000000001,246.90717777777763
total_mean_consumption,756.5899804959071,1502.7458446326473
