hour,0,1,2,3
0,0.15306050724637682,0.2929927536231884,0.26684927536231884,0.25307608695652173
1,0.12416376811594203,0.48682246376811594,0.1844840579710145,0.19156521739130433
2,0.1048461956521739,0.44172101449275364,0.14717173913043477,0.14689130434782607
3,0.09248809523809524,0.3311868131868132,0.1350139194139194,0.13949999999999999
4,0.08606050724637682,0.26283695652173916,0.11460724637681159,0.14297282608695652
5,0.08120054347826086,0.1443840579710145,0.10209420289855073,0.1386358695652174
6,0.08094510869565216,0.15092391304347827,0.10311594202898551,0.13719565217391305
7,0.09591775362318841,0.2014057971014493,0.14320869565217392,0.22211413043478262
8,0.19291503623188405,0.23595289855072465,0.25991086956521736,0.2640163043478261
9,0.1873554347826087,0.21672826086956523,0.2387913043478261,0.24928804347826086
10,0.1725585144927536,0.2386702898550725,0.25946884057971015,0.289875
11,0.17284945652173914,0.2331702898550725,0.27893913043478263,0.4256956521739131
12,0.17252626811594202,0.23823550724637682,0.2907702898550725,0.6705760869565217
13,0.1734376811594203,0.23663405797101447,0.32861159420289854,0.8753097826086956
14,0.2109251811594203,0.30734420289855074,0.4600311594202898,0.7179945652173912
15,0.2557503623188406,0.3143623188405797,0.48198478260869565,0.5360054347826086
16,0.20086666666666667,0.2733224637681159,0.3470297101449275,0.4674728260869565
17,0.18331014492753622,0.19910507246376813,0.27351521739130435,0.44350543478260873
18,0.1726659420289855,0.1986521739130435,0.2778463768115942,0.41005978260869563
19,0.16756648550724637,0.19747826086956521,0.26614202898550726,0.47372282608695654
20,0.19574764492753624,0.19907246376811596,0.27016304347826087,0.5907119565217391
21,0.24952373188405796,0.1841304347826087,0.3808702898550725,0.48420108695652175
22,0.23278858695652174,0.24197826086956523,0.5108862318840579,0.3992934782608696
23,0.18915525362318839,0.4292644927536232,0.37695289855072467,0.41636413043478265
total_mean_consumption,3.948624870600414,6.256375218983914,6.49845884695015,9.08604347826087
