hour,0,1,2
0,0.19874657715503433,0.36006542056074764,0.31641172287687935
1,0.1558125618062036,0.24799766355140188,0.33751328220235677
2,0.12079200384417176,0.1696109813084112,0.3297632822023568
3,0.10747914954663845,0.15122897196261684,0.25434132466477044
4,0.10021853280777747,0.141803738317757,0.22312332385209266
5,0.09542163321587252,0.13612032710280375,0.167994057293783
6,0.09421699374625682,0.13095794392523363,0.16962474603819586
7,0.1061052202738276,0.13774883177570094,0.20694565217391306
8,0.14975200913687203,0.19276869158878507,0.24496076290125968
9,0.13950346811148098,0.2195140186915888,0.2654406999187322
10,0.14514407287212558,0.24159929906542055,0.3481122003250712
11,0.15653669373372148,0.26282710280373833,0.4451163145062983
12,0.16829189938298258,0.26882126168224296,0.5750467035757822
13,0.18789294120924271,0.3364742990654206,0.7091816588785047
14,0.23803766174074126,0.44562733644859814,0.772210483543275
15,0.2742610554758555,0.49639252336448597,0.752036214953271
16,0.24977464239452904,0.4338714953271028,0.6628167411621292
17,0.2323412538128334,0.41127920560747666,0.6456218000812678
18,0.22614950485396326,0.40705841121495323,0.7025260310849248
19,0.22297904508544927,0.3912126168224299,0.791232044900447
20,0.21897281919857378,0.3761051401869159,0.8318584162941893
21,0.2204974441829046,0.36798364485981305,0.6961660148313694
22,0.22700009749710992,0.4723189252336449,0.4837345845184884
23,0.22159649428249092,0.44399065420560746,0.43861501930109714
total_mean_consumption,4.257523775366659,7.243378504672897,11.370393082080454
