hour,0,1,2
0,0.11681923076923076,0.17617417582417583,0.3556365384615382
1,0.10065890410958904,0.14566520547945205,0.28325410958904074
2,0.09284016393442623,0.12835081967213116,0.2505607923497264
3,0.08743013698630137,0.11352438356164382,0.19473219178082157
4,0.08435534246575342,0.10622958904109589,0.18383739726027376
5,0.09590931506849315,0.11284602739726028,0.19948506849315062
6,0.1440668493150685,0.17395013698630138,0.2525617808219177
7,0.18363342465753424,0.24635561643835616,0.2657191780821918
8,0.18074575342465754,0.24906465753424661,0.30223479452054763
9,0.17378876712328767,0.2838454794520548,0.3191701369863005
10,0.1819695890410959,0.2896410958904109,0.3802775342465742
11,0.1869923287671233,0.32892109589041096,0.43453205479451884
12,0.21615835616438356,0.43438356164383557,0.5149884931506831
13,0.25035260273972604,0.5220504109589041,0.47570260273972387
14,0.2555213698630137,0.467746301369863,0.47849068493150526
15,0.21609972602739727,0.37644986301369865,0.4625079452054781
16,0.19985424657534248,0.3552005479452055,0.44217164383561547
17,0.19102493150684932,0.3427528767123288,0.5156502739726023
18,0.20291205479452054,0.34876602739726026,0.5511606849315066
19,0.25323890410958905,0.3924564383561644,0.5295946575342465
20,0.27857589041095887,0.4756717808219178,0.42675068493150686
21,0.23449753424657532,0.4547802739726027,0.4131563013698629
22,0.19604931506849316,0.34784876712328766,0.37854808219178077
23,0.15343983516483517,0.2479664835164835,0.35043695054945045
total_mean_consumption,4.276934572334246,7.120641615999091,8.961160582730564
