hour,0,1,2
0,0.11559457740496404,0.17145219982595672,0.47649374288964735
1,0.09912213140998204,0.14360794246290656,0.3684994324631101
2,0.09103182037755356,0.13188086421237408,0.295035107587769
3,0.08670898421416529,0.121952841815282,0.19854597048808173
4,0.08433834263845434,0.1151943160673723,0.14788989784335982
5,0.0921500045933212,0.12794456073896862,0.17923836549375707
6,0.1411707204926943,0.19721802957807744,0.2117128263337117
7,0.18074502967793243,0.258331890193804,0.22887514188422248
8,0.1766228805368656,0.249564589314194,0.24059364358683313
9,0.1733022272470838,0.28215629567203027,0.26932122587968216
10,0.17827957366064084,0.3061902923976593,0.3166821793416572
11,0.18399199763908364,0.3640715710937105,0.3236345062429058
12,0.20867353578681808,0.4448104381131875,0.3674063564131669
13,0.2410321630110678,0.48839915802764305,0.40835641316685584
14,0.24219254330083712,0.4445963143999793,0.384416572077185
15,0.2103730216728888,0.36883028595482853,0.3099171396140749
16,0.19581569878514926,0.34710211543657915,0.2887139614074915
17,0.18654987676696622,0.3594348177152647,0.3135017026106697
18,0.1972242934663161,0.376680828987699,0.3236095346197503
19,0.23844536216193593,0.40938982010485975,0.2918297389330306
20,0.26088777249197037,0.47536367185924583,0.27425539160045403
21,0.2331348359638043,0.4487152702157693,0.38269012485811577
22,0.19490905352171112,0.3336210942226255,0.3766004540295119
23,0.15176867461955929,0.23362414726774924,0.39119659090909087
total_mean_consumption,4.164065121441766,7.200133355677767,7.369016020274135
