,0,1,2,3
media_consumo,0.15378321000028178,0.23568152076556767,0.2993887561868891,0.3197281259942729
std_consumo,0.16460173405550552,0.30094840218552743,0.31190624402888695,0.30739326525736393
min_consumo,0.0,0.0,0.012,0.0
max_consumo,1.727714285714286,2.582,3.6117500000000002,2.3985000000000003
percentil_25_consumo,0.072,0.059125000000000004,0.14500000000000002,0.10875
percentil_50_consumo,0.10542857142857143,0.1185,0.2105,0.1955
percentil_75_consumo,0.16442857142857142,0.25925,0.3325625,0.4195
promedio_por_dia,0.15387111177527762,0.23574157269115972,0.29944693968714975,0.3197520121141718
consumo_medio_diario,3.6894778470166694,5.654510546587133,7.18366915768391,7.671034351145038
Mañana,0.140735628602586,0.2606439126457741,0.22360903092348647,0.3215534351145038
Mediodia,0.18544134340759202,0.2707315507972262,0.3790985556553628,0.43302926208651393
Tarde,0.18119039180557714,0.29674277715455677,0.3610917139134716,0.34078053435114497
Noche,0.18456240823169365,0.3166339693935545,0.3764190795707155,0.41532274662360535
Madrugada,0.09202021602534137,0.0892439197883995,0.17773807135400643,0.1272926208651399
sum_consumo,451.3684285714285,722.5765,876.225689999999,1004.9054999999998
Lunes,0.15378321000028178,0.23568152076556767,0.2993887561868891,0.319728125994273
Entre semana,0.15378321000028178,0.23568152076556767,0.2993887561868891,0.319728125994273
s_Mañana,69.03228571428572,133.91875,108.97214999999977,168.494
s_Mediodia,133.00428571428571,206.22375,277.39391999999935,340.361
s_Tarde,90.00214285714286,151.58225,173.4736199999998,178.56900000000002
s_Noche,91.56885714285714,162.49775,185.38725,217.42950000000002
s_Madrugada,67.76085714285715,68.354,130.99875,100.05199999999999
s_Lunes,451.3684285714286,722.5765,876.225689999999,1004.9055000000001
s_Entre semana,451.3684285714286,722.5765,876.225689999999,1004.9055000000001
s_invierno,118.48585714285716,235.29625,222.31129999999956,306.03700000000003
s_otoño,82.78757142857144,132.44575,158.9090599999999,186.8985
s_primavera,127.76628571428571,213.9835,219.93675000000002,311.549
s_verano,122.3287142857143,140.851,275.06857999999954,200.421
std_Mañana,0.04363905749706171,0.07647096017391292,0.0556357947860999,0.0791289591300807
std_Mediodia,0.04823041615914496,0.07544603870117542,0.10915779394588325,0.06785248233646254
std_Tarde,0.029124975558172655,0.05989392618182503,0.064197874652846,0.052203861382160203
std_Noche,0.046248696764476085,0.09785184637130395,0.0908692886725513,0.1118240120347172
std_Madrugada,0.022211649891336727,0.027221618088769474,0.04429496220957305,0.0195017619269112
std_Lunes,0.16460173405550566,0.3009484021855274,0.311906244028887,0.3073932652573639
std_Entre semana,0.16460173405550566,0.3009484021855274,0.311906244028887,0.3073932652573639
std_invierno,0.15938129189540473,0.3817255945934191,0.2682197573799626,0.34369998375438615
std_otoño,0.13886892701118844,0.2536560312093412,0.18244703700644632,0.27316213818207014
std_primavera,0.13995695502599356,0.2773124283657115,0.19176214877676934,0.31989710315333153
std_verano,0.18438515991568574,0.23126674721122958,0.48866398875622175,0.2608665404230254
Enero,47.652857142857144,89.184,82.62361999999982,128.41299999999998
Febrero,39.711999999999996,77.94200000000001,70.256,103.34049999999999
Marzo,44.632285714285715,85.339,75.73225,110.0555
Abril,42.364,65.8135,70.7855,103.92099999999999
Mayo,40.769999999999996,62.831,73.419,97.57249999999999
Junio,51.91914285714286,65.73,88.15032999999951,88.246
Julio,37.853142857142856,40.8985,92.18875,64.128
Agosto,32.556428571428576,34.222500000000004,94.7295,48.047
Septiembre,28.835,39.39575,56.21655999999991,59.614000000000004
Octubre,27.197000000000003,47.4185,54.46275,61.563500000000005
Noviembre,26.755571428571425,45.6315,48.22975,65.721
Diciembre,31.121000000000002,68.17025,69.43167999999973,74.2835
total_mean_consumption,2716.6746437658935,4348.692858208808,5273.996158695615,6045.59351597838
