,0,1,2,3
media_consumo,0.15532752613240414,0.253985051140834,0.2671671911880409,0.34941340152111183
std_consumo,0.17300791007884436,0.3906459729144899,0.30057260921907863,0.35495615554544574
min_consumo,0.0,0.0,0.0,0.025666666666666667
max_consumo,1.664,2.988,2.6983333333333337,3.568
percentil_25_consumo,0.071,0.053,0.09250000000000001,0.1545
percentil_50_consumo,0.10371428571428572,0.087,0.16283333333333333,0.24066666666666667
percentil_75_consumo,0.15964285714285714,0.236,0.3139166666666667,0.4096666666666667
promedio_por_dia,0.15551364799406223,0.2540800861361772,0.2672988389845957,0.3495042373074467
consumo_medio_diario,3.724929919137466,6.090849056603774,6.406971698113208,8.379328930817605
Mañana,0.1411037735849056,0.4314764150943396,0.2187240566037735,0.3075455974842767
Mediodia,0.19129784366576816,0.1177735849056603,0.35232494758909844,0.43303563941299733
Tarde,0.1869561994609164,0.2894198113207547,0.3404622641509434,0.4177410377358488
Noche,0.1810920329670329,0.4699338715529753,0.3520429668601838,0.4141751330430576
Madrugada,0.09054132973944293,0.1042169811320754,0.10873742138364774,0.20484276729559747
sum_consumo,197.42128571428572,322.815,339.5695,444.10443333333313
Lunes,0.15532752613240414,0.253985051140834,0.2671671911880409,0.34941340152111183
Entre semana,0.15532752613240414,0.253985051140834,0.2671671911880409,0.34941340152111183
s_Mañana,29.913999999999998,91.47299999999998,46.369499999999995,65.19966666666666
s_Mediodia,60.83271428571429,37.452000000000005,112.03933333333333,137.7053333333332
s_Tarde,39.63471428571428,61.357,72.178,88.56109999999994
s_Noche,38.24771428571428,99.392,74.40416666666667,87.49833333333333
s_Madrugada,28.79214285714286,33.141000000000005,34.5785,65.14
s_Lunes,197.42128571428572,322.815,339.5695,444.10443333333313
s_Entre semana,197.42128571428572,322.815,339.5695,444.10443333333313
s_invierno,48.317,124.66,92.92183333333332,108.89316666666657
s_otoño,42.582,57.201,74.36516666666667,89.22566666666667
s_primavera,42.587857142857146,82.278,76.54566666666666,113.72059999999986
s_verano,63.93442857142857,58.676,95.73683333333332,132.26500000000001
std_Mañana,0.05151159265419987,0.1531997457365717,0.07470061490222599,0.14160352677499724
std_Mediodia,0.06267137535353935,0.0661289507308601,0.13102563060822728,0.1472759112811214
std_Tarde,0.043866446001731674,0.1769003088827668,0.07257825244030904,0.08571480759050483
std_Noche,0.051983865644952845,0.1795392687914209,0.08203154074481779,0.08662681912468824
std_Madrugada,0.017683258545083673,0.0484252962163262,0.022317151789174067,0.047602169971836895
std_Lunes,0.17300791007884425,0.3906459729144899,0.30057260921907863,0.35495615554544574
std_Entre semana,0.17300791007884425,0.3906459729144899,0.30057260921907863,0.35495615554544574
std_invierno,0.1632452475867084,0.5853051727702934,0.3011949066146024,0.3391502349595474
std_otoño,0.12567916553212466,0.2548600124137349,0.2419139490128869,0.2684941155784531
std_primavera,0.1369050153823068,0.3733775708489458,0.2434170309761379,0.2634530372930177
std_verano,0.20608706494444284,0.2005026709680746,0.3528058734203652,0.4406235682685475
Enero,15.619428571428571,42.045,26.873166666666666,38.482
Febrero,13.637857142857143,36.431,24.1545,28.913
Marzo,16.897,46.605,33.61266666666666,44.283766666666615
Abril,13.093571428571428,19.151,19.992333333333335,36.446333333333335
Mayo,12.597285714285714,16.522,22.94066666666667,32.99049999999991
Junio,26.051714285714286,25.996,36.905833333333334,45.913666666666664
Julio,20.874571428571425,20.694,30.915499999999998,47.63933333333333
Agosto,17.008142857142857,11.986,27.915499999999998,38.711999999999996
Septiembre,16.644000000000002,18.121,25.540333333333333,35.392
Octubre,11.924285714285714,16.738,24.709500000000002,25.42833333333333
Noviembre,14.013714285714286,22.342,24.115333333333336,28.405333333333335
Diciembre,19.059714285714286,46.184,41.89416666666667,41.49816666666658
total_mean_consumption,1193.0421455153999,1951.983881876271,2051.9563498787493,2683.464926205138
