rolling_2024-08-23_2024-11-21,0.0,1.0,2.0,3.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,0.375,0.625,0.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,1.0
