hour,0,1,2
0,0.11345394921327309,0.1360657248758595,0.2622082708075074
1,0.09769272472347719,0.10601100628796967,0.22127332135633662
2,0.0896302695123851,0.09712221685904579,0.1972240432383562
3,0.08396968375136314,0.0934103055563359,0.15478125514575897
4,0.08257191151269669,0.09383564574204938,0.14106532589547857
5,0.08480275743885342,0.10638049197070061,0.19188161647512794
6,0.11822156099080854,0.17381864518217918,0.30503286334106944
7,0.14323667237887522,0.2556967582010487,0.3263779428770257
8,0.15181702757438856,0.2878881830210915,0.26291182915614103
9,0.149667253466272,0.2558054004065231,0.2750145880751982
10,0.14347744196915407,0.21443320972488608,0.32105478907436863
11,0.1547008879887833,0.24596222266489712,0.43696038595133957
12,0.17664606636547747,0.32596231914531965,0.5282028641022517
13,0.21491914628446798,0.3974772473624664,0.4868880182187035
14,0.226340613802773,0.3855988329841593,0.4173908579009325
15,0.1965639040348964,0.293702477503745,0.392942929486401
16,0.17579097990341178,0.28599538582379097,0.36566159381048574
17,0.16480004673625176,0.276366553103534,0.3877888462936543
18,0.17709020096588254,0.27937813387566685,0.4174607531993028
19,0.20708033961676273,0.37156184749793636,0.41524970329359645
20,0.2148513942981773,0.42808671532685155,0.4878330109952247
21,0.199683252843122,0.41080040740277257,0.48316170654338597
22,0.17339503037856363,0.32256784063477306,0.36196813862558136
23,0.15031995540691193,0.21145976677867587,0.2673796923076923
total_mean_consumption,3.6907230711570294,6.055387337932278,8.107714346170921
