hour,0,1,2
0,0.10814858490566039,0.11573584905660378,0.1993632075471698
1,0.09046698113207546,0.09071698113207546,0.16367688679245282
2,0.08865801886792453,0.08132075471698112,0.14546698113207546
3,0.08179952830188679,0.09107547169811321,0.12317216981132076
4,0.08201886792452831,0.07713207547169812,0.11797877358490566
5,0.08753066037735849,0.16932075471698113,0.1372759433962264
6,0.1261745283018868,0.31184905660377354,0.21325471698113208
7,0.1490872641509434,0.5336603773584906,0.2694764150943396
8,0.15579009433962265,0.6217735849056604,0.2710660377358491
9,0.14873820754716982,0.258622641509434,0.27776650943396225
10,0.15397169811320754,0.08113207547169811,0.26128537735849056
11,0.16820518867924528,0.11332075471698114,0.3031228773584904
12,0.19033490566037736,0.09871698113207547,0.4437408018867923
13,0.23420990566037736,0.1653584905660377,0.4797174528301884
14,0.2698561320754717,0.14528301886792452,0.4501492924528298
15,0.22730896226415095,0.10283018867924529,0.3822035377358487
16,0.20089858490566037,0.12939622641509432,0.37037311320754696
17,0.18249056603773584,0.1739056603773585,0.36004268867924516
18,0.18770990566037737,0.26490566037735847,0.357252358490566
19,0.2331391509433962,0.5894716981132075,0.41043867924528304
20,0.24544103773584908,0.6132830188679245,0.45425471698113207
21,0.2114693396226415,0.5757169811320755,0.4361391509433962
22,0.18858018867924528,0.4567547169811321,0.36275235849056603
23,0.1423389423076923,0.23398076923076921,0.2702379807692308
total_mean_consumption,3.9543672441944846,6.095263788098694,7.26020802793904
