hour,0,1,2,3
0,0.11032280079970919,0.14400921870437577,0.46927777777777774,0.15867351732237228
1,0.09541665000605841,0.11043215283861012,0.3607619047619048,0.15152902965355255
2,0.08893343026778142,0.09929999374296083,0.2713809523809524,0.16014558866705814
3,0.08441394947291894,0.09439138822842363,0.16084126984126987,0.15175124779800353
4,0.08277522416091118,0.09544185124932215,0.148,0.13759798884321786
5,0.08576392069550466,0.10869523005047345,0.21121428571428572,0.18221528185554905
6,0.12106192142251303,0.17929767863846827,0.23626190476190476,0.3394183426306518
7,0.14749379468072216,0.2687639427689484,0.24936507936507937,0.36488437463299883
8,0.15420497849266934,0.30738277437116757,0.2583650793650794,0.2651852040516718
9,0.14658781503695625,0.27760100946898597,0.28509523809523807,0.26997426306517824
10,0.14871835696110505,0.21927128436157342,0.3374761904761905,0.3128440883734577
11,0.1635964119108203,0.24931174654820007,0.36569841269841274,0.472591372577803
12,0.18466848267296743,0.34015180619864016,0.4202063492063492,0.582201121550203
13,0.22837568157033805,0.4099615504943061,0.4001825396825397,0.5302407574867853
14,0.24679902914091845,0.38486398239686315,0.36643650793650795,0.4428680328831448
15,0.21046861444323275,0.2913526258707713,0.365015873015873,0.40690645772166506
16,0.18899964709802497,0.28675123055103663,0.3308888888888889,0.38304794627128425
17,0.1746702789894584,0.2818006611604722,0.28914285714285715,0.43711184086905286
18,0.18353924330546467,0.28782739957452136,0.37361904761904763,0.43938160598943043
19,0.22098200351387373,0.38043988028198394,0.29399206349206347,0.47587852319436297
20,0.23976877953471465,0.4304027551829141,0.2838015873015873,0.5898487228420435
21,0.21717423512662062,0.4226652901180495,0.4750793650793651,0.48720287727539635
22,0.18075438173997335,0.3376175071955951,0.4360476190476191,0.32492839841456256
23,0.14744296098104795,0.2254857279084552,0.40801600000000005,0.19706153846153845
total_mean_consumption,3.852932592024305,6.233218687905118,7.7961667936507935,8.263488122430985
