hour,0,1,2,3
0,0.11345394921327309,0.14154105561216687,0.10321374045801528,0.2622082708075074
1,0.09769272472347719,0.10897976178889081,0.08819847328244275,0.22127332135633662
2,0.0896302695123851,0.100777446386444,0.07519083969465648,0.1972240432383562
3,0.08396968375136314,0.095530852665598,0.08068702290076336,0.15478125514575897
4,0.08257191151269669,0.0965588894980398,0.07749618320610688,0.14106532589547857
5,0.08480275743885342,0.10295535768083008,0.12693129770992367,0.19188161647512794
6,0.11822156099080854,0.1545784957150869,0.2892595419847328,0.30503286334106944
7,0.14323667237887522,0.20426962757043474,0.5642595419847328,0.3263779428770257
8,0.15181702757438856,0.23735555194699856,0.5910839694656489,0.26291182915614103
9,0.149667253466272,0.24825515543610902,0.3011068702290076,0.2750145880751982
10,0.14347744196915407,0.22484128920829585,0.15198473282442748,0.32105478907436863
11,0.1547008879887833,0.2638592343304207,0.13858015267175572,0.43696038595133957
12,0.17664606636547747,0.35476774383747856,0.1531297709923664,0.5282028641022517
13,0.21491914628446798,0.4327221829915798,0.18600763358778627,0.4868880182187035
14,0.226340613802773,0.4099836257588729,0.23929007633587784,0.4173908579009325
15,0.1965639040348964,0.31564144003935646,0.16206870229007636,0.392942929486401
16,0.17579097990341178,0.30485339542037704,0.17284732824427482,0.36566159381048574
17,0.16480004673625176,0.28304596589814335,0.23629007633587787,0.3877888462936543
18,0.17709020096588254,0.2806396294707207,0.2718091603053435,0.4174607531993028
19,0.20708033961676273,0.3470002724626051,0.5189312977099237,0.41524970329359645
20,0.2148513942981773,0.40744340706707743,0.5519465648854962,0.4878330109952247
21,0.199683252843122,0.3871564549470006,0.5526641221374046,0.48316170654338597
22,0.17339503037856363,0.3055161703079986,0.4248778625954198,0.36196813862558136
23,0.15031995540691193,0.21081075354948084,0.21535384615384615,0.2673796923076923
total_mean_consumption,3.6907230711570294,6.019083759590006,6.273208807985906,8.107714346170921
