hour,0,1,2
0,0.1435091575091575,0.253085557299843,0.259521978021978
1,0.11057203907203908,0.2243430141287284,0.1840384615384615
2,0.09324786324786324,0.17437519623233907,0.16431318681318682
3,0.08510507246376812,0.1429169254658385,0.15210869565217391
4,0.0824981684981685,0.1336098901098901,0.15351648351648353
5,0.0834023199023199,0.10705886970172684,0.1493901098901099
6,0.07971245421245422,0.10577472527472528,0.15557692307692308
7,0.11031318681318682,0.13153924646781792,0.21892857142857142
8,0.18375091575091573,0.24244427001569857,0.2667197802197802
9,0.16391086691086693,0.2254513343799058,0.36295054945054944
10,0.14866849816849814,0.2339686028257457,0.41187362637362634
11,0.15053418803418805,0.2398445839874411,0.4905164835164835
12,0.15247252747252749,0.23646232339089482,0.6976428571428571
13,0.16505677655677656,0.2900047095761381,0.8999010989010989
14,0.1991221001221001,0.41792700156985874,0.7901868131868132
15,0.23764224664224665,0.42353375196232346,0.5959175824175824
16,0.1946196581196581,0.3237048665620094,0.5113626373626373
17,0.17126312576312575,0.27511302982731556,0.48903846153846153
18,0.16485286935286936,0.27610753532182103,0.5296758241758242
19,0.1577869352869353,0.28153296703296704,0.5156043956043956
20,0.1782997557997558,0.290903453689168,0.6259945054945055
21,0.2284884004884005,0.3827778649921507,0.48123076923076924
22,0.2156837606837607,0.4484803767660911,0.4418846153846154
23,0.17825518925518924,0.36993563579277866,0.4483901098901099
total_mean_consumption,3.6787680761267723,6.2308957323732175,9.996284519827999
