hour,0,1,2,3
0,0.15405164835164836,0.2568076923076923,0.25317142857142855,0.259521978021978
1,0.11685714285714285,0.44459340659340657,0.19047692307692307,0.1840384615384615
2,0.09446043956043956,0.426510989010989,0.13774835164835164,0.16431318681318682
3,0.0857375,0.28074456521739133,0.12564891304347828,0.15210869565217391
4,0.0833054945054945,0.25001648351648353,0.11893626373626373,0.15351648351648353
5,0.08387802197802198,0.1295054945054945,0.10634945054945055,0.1493901098901099
6,0.08070274725274726,0.13890109890109892,0.10238131868131868,0.15557692307692308
7,0.10835494505494506,0.19415934065934068,0.12717692307692308,0.21892857142857142
8,0.1838032967032967,0.2270934065934066,0.25714835164835165,0.2667197802197802
9,0.17480934065934067,0.208989010989011,0.21925494505494508,0.36295054945054944
10,0.1647098901098901,0.19441758241758242,0.22685604395604395,0.41187362637362634
11,0.1644956043956044,0.21157692307692308,0.23543736263736262,0.4905164835164835
12,0.16148296703296702,0.22908241758241757,0.2367153846153846,0.6976428571428571
13,0.1685478021978022,0.22107692307692306,0.3217978021978022,0.8999010989010989
14,0.19885109890109892,0.32367032967032966,0.48108131868131865,0.7901868131868132
15,0.23424505494505493,0.3648461538461539,0.47924395604395614,0.5959175824175824
16,0.19645384615384615,0.2547967032967033,0.3596351648351649,0.5113626373626373
17,0.1777554945054945,0.19663736263736262,0.2985934065934066,0.48903846153846153
18,0.1716978021978022,0.19465384615384615,0.30095934065934066,0.5296758241758242
19,0.16339230769230767,0.2051813186813187,0.31034175824175825,0.5156043956043956
20,0.18666703296703296,0.20285714285714287,0.31429890109890113,0.6259945054945055
21,0.24086043956043954,0.19994505494505496,0.42545824175824176,0.48123076923076924
22,0.22989340659340657,0.24862087912087913,0.5065923076923077,0.4418846153846154
23,0.1890923076923077,0.4826263736263736,0.3640593406593407,0.4483901098901099
total_mean_consumption,3.814105631868132,6.0873104992833245,6.499363198757765,9.996284519827999
