hour,0,1,2
0,0.15405164835164836,0.2537774725274725,0.259521978021978
1,0.11685714285714285,0.2328296703296703,0.1840384615384615
2,0.09446043956043956,0.18587545787545787,0.16431318681318682
3,0.0857375,0.15149818840579712,0.15210869565217391
4,0.0833054945054945,0.14078296703296703,0.15351648351648353
5,0.08387802197802198,0.1102087912087912,0.1493901098901099
6,0.08070274725274726,0.10846794871794872,0.15557692307692308
7,0.10835494505494506,0.13834065934065934,0.21892857142857142
8,0.1838032967032967,0.2521391941391941,0.2667197802197802
9,0.17480934065934067,0.21754395604395604,0.36295054945054944
10,0.1647098901098901,0.2214496336996337,0.41187362637362634
11,0.1644956043956044,0.2314606227106227,0.4905164835164835
12,0.16148296703296702,0.23544322344322344,0.6976428571428571
13,0.1685478021978022,0.305010989010989,0.8999010989010989
14,0.19885109890109892,0.4548461538461539,0.7901868131868132
15,0.23424505494505493,0.46017765567765573,0.5959175824175824
16,0.19645384615384615,0.3421620879120879,0.5113626373626373
17,0.1777554945054945,0.2816007326007326,0.48903846153846153
18,0.1716978021978022,0.28324175824175823,0.5296758241758242
19,0.16339230769230767,0.2928150183150183,0.5156043956043956
20,0.18666703296703296,0.2957252747252747,0.6259945054945055
21,0.24086043956043954,0.3878727106227106,0.48123076923076924
22,0.22989340659340657,0.46359706959706964,0.4418846153846154
23,0.1890923076923077,0.3838205128205128,0.4483901098901099
total_mean_consumption,3.814105631868132,6.430687748845358,9.996284519827999
