,0,1,2
media_consumo,0.1658055377689759,0.2769437908347421,0.31049585215428405
std_consumo,0.1849905884834255,0.3253884720731963,0.33126393550845523
min_consumo,0.0,0.0,0.012
max_consumo,2.325222222222222,3.3365,4.04175
percentil_25_consumo,0.06944444444444445,0.081125,0.13775
percentil_50_consumo,0.10644444444444444,0.14150000000000001,0.2115
percentil_75_consumo,0.1773888888888889,0.332125,0.34199999999999997
promedio_por_dia,0.16581680056813525,0.276951621793955,0.31048646385428436
consumo_medio_diario,3.9791328813128715,6.6463473135964914,7.450495762492521
Mañana,0.14929095469498455,0.289094024122807,0.22453484317465539
Mediodia,0.20811449512367175,0.3454327028508772,0.4053609280163304
Tarde,0.19725664925575506,0.31610683936403505,0.38716899623808043
Noche,0.19506001526033745,0.3627211075012758,0.3721245474604625
Madrugada,0.09404027167737199,0.11706074376708263,0.18082187303746736
sum_consumo,3413.8725555555557,6061.46875,6318.723649999987
Lunes,0.16726257582214146,0.28832540566337894,0.2993887561868891
Martes,0.16762772682280386,0.2846153044871794,0.30806623237179454
Miércoles,0.16787526821429963,0.28956418269230766,0.3072330870344921
Jueves,0.1669088643863491,0.2762372596153846,0.3046693133942404
Viernes,0.1596124431292919,0.25721153846153844,0.3186200305126805
Sábado,0.16385907222626253,0.2640720352564102,0.3147840972913725
Domingo,0.16752057356413086,0.27848505089058523,0.3208662897048693
Entre semana,0.16585255999471585,0.27920418613582537,0.3075610772506474
Fin de semana,0.16569599019455847,0.2713061542145594,0.31783319648459435
s_Mañana,513.4784444444444,1054.615,759.5245099999981
s_Mediodia,1062.2155555555555,1890.20775,2056.82402999999
s_Tarde,680.5483333333334,1153.15775,1294.5148599999984
s_Noche,674.509,1322.9995,1276.64125
s_Madrugada,483.1212222222222,640.48875,931.219
s_Lunes,492.7632222222223,906.20675,876.225689999999
s_Martes,491.1675555555555,887.99975,897.4423499999991
s_Miércoles,491.41999999999996,903.44025,892.792039999997
s_Jueves,489.88855555555557,861.8602500000001,883.9571799999986
s_Viernes,467.6048888888888,802.5,920.7815399999959
s_Sábado,482.26011111111114,823.9047499999999,913.7328899999993
s_Domingo,498.7682222222222,875.557,933.7919599999974
s_Entre semana,2432.8442222222225,4362.007,4471.198799999989
s_Fin de semana,981.0283333333334,1699.46175,1847.5248499999968
s_invierno,889.7848888888889,2044.2925,1530.1934399999955
s_otoño,644.3502222222222,1139.3085,1205.7591899999968
s_primavera,1008.9469999999999,1777.153,1631.5831699999972
s_verano,870.7904444444443,1100.71475,1951.187849999997
std_Mañana,0.038272102896762965,0.08182765983403212,0.06878632118643932
std_Mediodia,0.043526056011544245,0.05550607226204035,0.0649935094051851
std_Tarde,0.02969945147547519,0.0475819732767364,0.041628093824275375
std_Noche,0.04762215360581279,0.10369404331434057,0.07358454680117694
std_Madrugada,0.021178382013285955,0.03754819857697957,0.03717924857627522
std_Lunes,0.18254360957359228,0.3319749478707615,0.311906244028887
std_Martes,0.18226050999769283,0.3267773019955107,0.30964797853718395
std_Miércoles,0.1810412590934079,0.3374272887659804,0.32774393799580254
std_Jueves,0.18096474533716173,0.3137727225060658,0.30777191816480504
std_Viernes,0.1729184647462093,0.2981532951643463,0.3460832237279762
std_Sábado,0.19066017215165376,0.3223741963064428,0.36424739009772683
std_Domingo,0.19710183503273473,0.32833013155502433,0.3337407811730556
std_Entre semana,0.18043609945728914,0.3222933094109836,0.32258109381026456
std_Fin de semana,0.19440784911784043,0.3258303942121754,0.35091194016264227
std_invierno,0.19775069358146502,0.4008099780315506,0.2763056102895738
std_otoño,0.15618882121692715,0.28310439913455,0.24034306342855322
std_primavera,0.16807732155983968,0.3086736734884593,0.23107615656731922
std_verano,0.18884765919993932,0.2422383476071737,0.4969329694446154
Enero,334.06522222222225,786.62775,547.9130499999984
Febrero,310.77288888888893,731.276,520.7098799999991
Marzo,360.8571111111111,696.143,571.8600199999996
Abril,312.92066666666665,556.0185,518.5296199999987
Mayo,335.16922222222223,524.9915,541.1935299999988
Junio,377.50600000000003,514.196,636.3001699999983
Julio,243.27066666666667,310.01025,640.4806699999993
Agosto,250.01377777777776,276.5085,674.4070099999992
Septiembre,207.93477777777778,331.68825,396.7056499999986
Octubre,220.48611111111111,374.39075,406.8062299999993
Noviembre,215.92933333333335,433.22950000000003,402.24730999999883
Diciembre,244.9467777777778,526.3887500000001,461.57050999999814
total_mean_consumption,20495.2990537879,36388.61673566663,37934.36413930931
