date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k4_2024_02
2024-02-01;1:00;0.09;Real;;;;2
2024-02-01;2:00;0.033;Real;;;;2
2024-02-01;3:00;0.07;Real;;;;2
2024-02-01;4:00;0.04;Real;;;;2
2024-02-01;5:00;0.035;Real;;;;2
2024-02-01;6:00;0.208;Real;;;;2
2024-02-01;7:00;0.234;Real;;;;2
2024-02-01;8:00;1.618;Real;;;;2
2024-02-01;9:00;0.616;Real;;;;2
2024-02-01;10:00;0.036;Real;;;;2
2024-02-01;11:00;0.03;Real;;;;2
2024-02-01;12:00;0.217;Real;;;;2
2024-02-01;13:00;0.053;Real;;;;2
2024-02-01;14:00;0.034;Real;;;;2
2024-02-01;15:00;0.04;Real;;;;2
2024-02-01;16:00;0.056;Real;;;;2
2024-02-01;17:00;0.037;Real;;;;2
2024-02-01;18:00;0.475;Real;;;;2
2024-02-01;19:00;2.244;Real;;;;2
2024-02-01;20:00;0.702;Real;;;;2
2024-02-01;21:00;1.803;Real;;;;2
2024-02-01;22:00;1.21;Real;;;;2
2024-02-01;23:00;0.959;Real;;;;2
2024-02-01;24:00:00;1.261;Real;;;;2
2024-02-02;1:00;0.522;Real;;;;2
2024-02-02;2:00;0.53;Real;;;;2
2024-02-02;3:00;0.546;Real;;;;2
2024-02-02;4:00;0.72;Real;;;;2
2024-02-02;5:00;0.531;Real;;;;2
2024-02-02;6:00;0.553;Real;;;;2
2024-02-02;7:00;1.184;Real;;;;2
2024-02-02;8:00;1.81;Real;;;;2
2024-02-02;9:00;0.153;Real;;;;2
2024-02-02;10:00;0.056;Real;;;;2
2024-02-02;11:00;0.045;Real;;;;2
2024-02-02;12:00;0.199;Real;;;;2
2024-02-02;13:00;0.062;Real;;;;2
2024-02-02;14:00;0.031;Real;;;;2
2024-02-02;15:00;0.035;Real;;;;2
2024-02-02;16:00;0.058;Real;;;;2
2024-02-02;17:00;0.035;Real;;;;2
2024-02-02;18:00;0.226;Real;;;;2
2024-02-02;19:00;0.116;Real;;;;2
2024-02-02;20:00;0.413;Real;;;;2
2024-02-02;21:00;0.587;Real;;;;2
2024-02-02;22:00;1.375;Real;;;;2
2024-02-02;23:00;1.277;Real;;;;2
2024-02-02;24:00:00;1.318;Real;;;;2
2024-02-03;1:00;0.926;Real;;;;2
2024-02-03;2:00;0.088;Real;;;;2
2024-02-03;3:00;0.062;Real;;;;2
2024-02-03;4:00;0.032;Real;;;;2
2024-02-03;5:00;0.047;Real;;;;2
2024-02-03;6:00;0.198;Real;;;;2
2024-02-03;7:00;0.048;Real;;;;2
2024-02-03;8:00;0.059;Real;;;;2
2024-02-03;9:00;0.173;Real;;;;2
2024-02-03;10:00;0.206;Real;;;;2
2024-02-03;11:00;1.231;Real;;;;2
2024-02-03;12:00;0.655;Real;;;;2
2024-02-03;13:00;1.541;Real;;;;2
2024-02-03;14:00;0.792;Real;;;;2
2024-02-03;15:00;1.178;Real;;;;2
2024-02-03;16:00;1.056;Real;;;;2
2024-02-03;17:00;0.622;Real;;;;2
2024-02-03;18:00;0.35;Real;;;;2
2024-02-03;19:00;0.866;Real;;;;2
2024-02-03;20:00;0.52;Real;;;;2
2024-02-03;21:00;0.826;Real;;;;2
2024-02-03;22:00;0.947;Real;;;;2
2024-02-03;23:00;0.996;Real;;;;2
2024-02-03;24:00:00;0.864;Real;;;;2
2024-02-04;1:00;0.747;Real;;;;2
2024-02-04;2:00;0.031;Real;;;;2
2024-02-04;3:00;0.067;Real;;;;2
2024-02-04;4:00;0.178;Real;;;;2
2024-02-04;5:00;0.034;Real;;;;2
2024-02-04;6:00;0.063;Real;;;;2
2024-02-04;7:00;0.038;Real;;;;2
2024-02-04;8:00;0.052;Real;;;;2
2024-02-04;9:00;0.187;Real;;;;2
2024-02-04;10:00;0.322;Real;;;;2
2024-02-04;11:00;0.828;Real;;;;2
2024-02-04;12:00;0.942;Real;;;;2
2024-02-04;13:00;1.761;Real;;;;2
2024-02-04;14:00;1.817;Real;;;;2
2024-02-04;15:00;1.384;Real;;;;2
2024-02-04;16:00;0.713;Real;;;;2
2024-02-04;17:00;0.493;Real;;;;2
2024-02-04;18:00;0.605;Real;;;;2
2024-02-04;19:00;0.94;Real;;;;2
2024-02-04;20:00;0.477;Real;;;;2
2024-02-04;21:00;0.439;Real;;;;2
2024-02-04;22:00;0.876;Real;;;;2
2024-02-04;23:00;0.161;Real;;;;2
2024-02-04;24:00:00;0.235;Real;;;;2
2024-02-05;1:00;0.083;Real;;;;2
2024-02-05;2:00;0.029;Real;;;;2
2024-02-05;3:00;0.044;Real;;;;2
2024-02-05;4:00;0.062;Real;;;;2
2024-02-05;5:00;0.166;Real;;;;2
2024-02-05;6:00;0.061;Real;;;;2
2024-02-05;7:00;0.055;Real;;;;2
2024-02-05;8:00;1.089;Real;;;;2
2024-02-05;9:00;1.347;Real;;;;2
2024-02-05;10:00;0.919;Real;;;;2
2024-02-05;11:00;0.045;Real;;;;2
2024-02-05;12:00;0.051;Real;;;;2
2024-02-05;13:00;0.04;Real;;;;2
