date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k4_2024_01
2024-01-01;1:00;0.031;Real;;;;2
2024-01-01;2:00;0.458;Real;;;;2
2024-01-01;3:00;0.079;Real;;;;2
2024-01-01;4:00;0.074;Real;;;;2
2024-01-01;5:00;0.196;Real;;;;2
2024-01-01;6:00;0.037;Real;;;;2
2024-01-01;7:00;0.04;Real;;;;2
2024-01-01;8:00;0.029;Real;;;;2
2024-01-01;9:00;0.044;Real;;;;2
2024-01-01;10:00;0.203;Real;;;;2
2024-01-01;11:00;0.462;Real;;;;2
2024-01-01;12:00;0.658;Real;;;;2
2024-01-01;13:00;1.86;Real;;;;2
2024-01-01;14:00;0.086;Real;;;;2
2024-01-01;15:00;0.041;Real;;;;2
2024-01-01;16:00;0.178;Real;;;;2
2024-01-01;17:00;0.611;Real;;;;2
2024-01-01;18:00;0.885;Real;;;;2
2024-01-01;19:00;0.908;Real;;;;2
2024-01-01;20:00;0.849;Real;;;;2
2024-01-01;21:00;0.809;Real;;;;2
2024-01-01;22:00;0.871;Real;;;;2
2024-01-01;23:00;0.614;Real;;;;2
2024-01-01;24:00:00;0.784;Real;;;;2
2024-01-02;1:00;0.47;Real;;;;2
2024-01-02;2:00;0.353;Real;;;;2
2024-01-02;3:00;0.215;Real;;;;2
2024-01-02;4:00;0.054;Real;;;;2
2024-01-02;5:00;0.069;Real;;;;2
2024-01-02;6:00;0.028;Real;;;;2
2024-01-02;7:00;0.276;Real;;;;2
2024-01-02;8:00;1.283;Real;;;;2
2024-01-02;9:00;0.054;Real;;;;2
2024-01-02;10:00;0.179;Real;;;;2
2024-01-02;11:00;0.608;Real;;;;2
2024-01-02;12:00;1.264;Real;;;;2
2024-01-02;13:00;0.064;Real;;;;2
2024-01-02;14:00;0.198;Real;;;;2
2024-01-02;15:00;0.745;Real;;;;2
2024-01-02;16:00;0.478;Real;;;;2
2024-01-02;17:00;0.056;Real;;;;2
2024-01-02;18:00;0.074;Real;;;;2
2024-01-02;19:00;0.462;Real;;;;2
2024-01-02;20:00;0.47;Real;;;;2
2024-01-02;21:00;0.473;Real;;;;2
2024-01-02;22:00;1.113;Real;;;;2
2024-01-02;23:00;0.42;Real;;;;2
2024-01-02;24:00:00;0.146;Real;;;;2
2024-01-03;1:00;0.139;Real;;;;2
2024-01-03;2:00;0.09;Real;;;;2
2024-01-03;3:00;0.035;Real;;;;2
2024-01-03;4:00;0.072;Real;;;;2
2024-01-03;5:00;0.053;Real;;;;2
2024-01-03;6:00;0.037;Real;;;;2
2024-01-03;7:00;0.369;Real;;;;2
2024-01-03;8:00;0.828;Real;;;;2
2024-01-03;9:00;0.539;Real;;;;2
2024-01-03;10:00;1.518;Real;;;;2
2024-01-03;11:00;0.105;Real;;;;2
2024-01-03;12:00;0.043;Real;;;;2
2024-01-03;13:00;0.229;Real;;;;2
2024-01-03;14:00;0.584;Real;;;;2
2024-01-03;15:00;0.281;Real;;;;2
2024-01-03;16:00;0.467;Real;;;;2
2024-01-03;17:00;0.086;Real;;;;2
2024-01-03;18:00;0.071;Real;;;;2
2024-01-03;19:00;0.256;Real;;;;2
2024-01-03;20:00;0.054;Real;;;;2
2024-01-03;21:00;0.035;Real;;;;2
2024-01-03;22:00;0.114;Real;;;;2
2024-01-03;23:00;0.373;Real;;;;2
