date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k4_2023_06
2023-06-01;1:00;0.283;Real;;;;0
2023-06-01;2:00;0.11;Real;;;;0
2023-06-01;3:00;0.1;Real;;;;0
2023-06-01;4:00;0.187;Real;;;;0
2023-06-01;5:00;0.206;Real;;;;0
2023-06-01;6:00;0.096;Real;;;;0
2023-06-01;7:00;0.084;Real;;;;0
2023-06-01;8:00;0.215;Real;;;;0
2023-06-01;9:00;0.188;Real;;;;0
2023-06-01;10:00;0.306;Real;;;;0
2023-06-01;11:00;0.128;Real;;;;0
2023-06-01;12:00;0.139;Real;;;;0
2023-06-01;13:00;0.209;Real;;;;0
2023-06-01;14:00;0.254;Real;;;;0
2023-06-01;15:00;0.326;Real;;;;0
2023-06-01;16:00;0.275;Real;;;;0
2023-06-01;17:00;0.311;Real;;;;0
2023-06-01;18:00;0.102;Real;;;;0
2023-06-01;19:00;0.143;Real;;;;0
2023-06-01;20:00;0.139;Real;;;;0
2023-06-01;21:00;0.875;Real;;;;0
2023-06-01;22:00;0.469;Real;;;;0
2023-06-01;23:00;0.508;Real;;;;0
2023-06-01;24:00:00;0.375;Real;;;;0
2023-06-02;1:00;0.229;Real;;;;0
2023-06-02;2:00;0.079;Real;;;;0
2023-06-02;3:00;0.182;Real;;;;0
2023-06-02;4:00;0.138;Real;;;;0
2023-06-02;5:00;0.098;Real;;;;0
2023-06-02;6:00;0.107;Real;;;;0
2023-06-02;7:00;0.175;Real;;;;0
2023-06-02;8:00;0.098;Real;;;;0
2023-06-02;9:00;0.075;Real;;;;0
2023-06-02;10:00;0.175;Real;;;;0
2023-06-02;11:00;0.23;Real;;;;0
2023-06-02;12:00;0.16;Real;;;;0
2023-06-02;13:00;0.094;Real;;;;0
2023-06-02;14:00;0.091;Real;;;;0
2023-06-02;15:00;0.653;Real;;;;0
2023-06-02;16:00;0.662;Real;;;;0
2023-06-02;17:00;0.407;Real;;;;0
2023-06-02;18:00;0.354;Real;;;;0
2023-06-02;19:00;0.309;Real;;;;0
2023-06-02;20:00;0.306;Real;;;;0
2023-06-02;21:00;0.3;Real;;;;0
2023-06-02;22:00;0.666;Real;;;;0
2023-06-02;23:00;0.868;Real;;;;0
2023-06-02;24:00:00;0.43;Real;;;;0
2023-06-03;1:00;0.309;Real;;;;0
2023-06-03;2:00;0.213;Real;;;;0
2023-06-03;3:00;0.13;Real;;;;0
2023-06-03;4:00;0.199;Real;;;;0
2023-06-03;5:00;0.088;Real;;;;0
2023-06-03;6:00;0.097;Real;;;;0
2023-06-03;7:00;0.183;Real;;;;0
2023-06-03;8:00;0.088;Real;;;;0
2023-06-03;9:00;0.104;Real;;;;0
2023-06-03;10:00;0.34;Real;;;;0
2023-06-03;11:00;0.278;Real;;;;0
2023-06-03;12:00;0.146;Real;;;;0
2023-06-03;13:00;0.14;Real;;;;0
2023-06-03;14:00;0.202;Real;;;;0
2023-06-03;15:00;0.075;Real;;;;0
2023-06-03;16:00;0.08;Real;;;;0
2023-06-03;17:00;0.172;Real;;;;0
2023-06-03;18:00;0.304;Real;;;;0
2023-06-03;19:00;0.251;Real;;;;0
2023-06-03;20:00;0.245;Real;;;;0
2023-06-03;21:00;0.202;Real;;;;0
2023-06-03;22:00;0.152;Real;;;;0
2023-06-03;23:00;0.08;Real;;;;0
2023-06-03;24:00:00;0.084;Real;;;;0
2023-06-04;1:00;0.191;Real;;;;0
2023-06-04;2:00;0.395;Real;;;;0
2023-06-04;3:00;0.296;Real;;;;0
2023-06-04;4:00;0.119;Real;;;;0
2023-06-04;5:00;0.093;Real;;;;0
2023-06-04;6:00;0.169;Real;;;;0
2023-06-04;7:00;0.158;Real;;;;0
2023-06-04;8:00;0.081;Real;;;;0
2023-06-04;9:00;0.099;Real;;;;0
2023-06-04;10:00;0.185;Real;;;;0
2023-06-04;11:00;0.952;Real;;;;0
2023-06-04;12:00;0.162;Real;;;;0
2023-06-04;13:00;0.176;Real;;;;0
2023-06-04;14:00;0.092;Real;;;;0
2023-06-04;15:00;0.08;Real;;;;0
2023-06-04;16:00;0.306;Real;;;;0
2023-06-04;17:00;0.328;Real;;;;0
2023-06-04;18:00;0.234;Real;;;;0
2023-06-04;19:00;0.3;Real;;;;0
2023-06-04;20:00;0.245;Real;;;;0
2023-06-04;21:00;0.153;Real;;;;0
2023-06-04;22:00;0.935;Real;;;;0
2023-06-04;23:00;0.769;Real;;;;0
2023-06-04;24:00:00;0.324;Real;;;;0
2023-06-05;1:00;0.121;Real;;;;0
2023-06-05;2:00;0.123;Real;;;;0
2023-06-05;3:00;0.195;Real;;;;0
2023-06-05;4:00;0.122;Real;;;;0
2023-06-05;5:00;0.212;Real;;;;0
2023-06-05;6:00;0.117;Real;;;;0
2023-06-05;7:00;0.082;Real;;;;0
2023-06-05;8:00;0.14;Real;;;;0
2023-06-05;9:00;0.259;Real;;;;0
2023-06-05;10:00;0.142;Real;;;;0
2023-06-05;11:00;0.08;Real;;;;0
2023-06-05;12:00;0.145;Real;;;;0
2023-06-05;13:00;0.18;Real;;;;0
2023-06-05;14:00;0.125;Real;;;;0
2023-06-05;15:00;0.613;Real;;;;0
2023-06-05;16:00;0.317;Real;;;;0
2023-06-05;17:00;0.198;Real;;;;0
2023-06-05;18:00;0.079;Real;;;;0
2023-06-05;19:00;0.096;Real;;;;0
