date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k4_2023_10
2023-10-01;1:00;0.361;Estimada;;;;0
2023-10-01;2:00;0.11;Real;;;;0
2023-10-01;3:00;0.092;Real;;;;0
2023-10-01;4:00;0.137;Real;;;;0
2023-10-01;5:00;0.121;Real;;;;0
2023-10-01;6:00;0.125;Real;;;;0
2023-10-01;7:00;0.087;Real;;;;0
2023-10-01;8:00;0.084;Real;;;;0
2023-10-01;9:00;0.306;Real;;;;0
2023-10-01;10:00;0.367;Real;;;;0
2023-10-01;11:00;1.013;Real;;;;0
2023-10-01;12:00;0.333;Real;;;;0
2023-10-01;13:00;0.115;Real;;;;0
2023-10-01;14:00;0.105;Real;;;;0
2023-10-01;15:00;0.479;Real;;;;0
2023-10-01;16:00;0.546;Real;;;;0
2023-10-01;17:00;0.156;Real;;;;0
2023-10-01;18:00;0.137;Real;;;;0
2023-10-01;19:00;0.343;Real;;;;0
2023-10-01;20:00;0.32;Real;;;;0
2023-10-01;21:00;0.283;Real;;;;0
2023-10-01;22:00;0.478;Real;;;;0
2023-10-01;23:00;0.311;Real;;;;0
2023-10-01;24:00:00;0.154;Real;;;;0
2023-10-02;1:00;0.105;Estimada;;;;0
2023-10-02;2:00;0.081;Real;;;;0
2023-10-02;3:00;0.08;Real;;;;0
2023-10-02;4:00;0.143;Real;;;;0
2023-10-02;5:00;0.119;Real;;;;0
2023-10-02;6:00;0.097;Real;;;;0
2023-10-02;7:00;0.119;Real;;;;0
2023-10-02;8:00;0.215;Real;;;;0
2023-10-02;9:00;0.312;Real;;;;0
2023-10-02;10:00;0.098;Real;;;;0
2023-10-02;11:00;0.08;Real;;;;0
2023-10-02;12:00;0.144;Real;;;;0
2023-10-02;13:00;0.106;Real;;;;0
2023-10-02;14:00;0.529;Real;;;;0
2023-10-02;15:00;0.601;Real;;;;0
2023-10-02;16:00;0.32;Real;;;;0
2023-10-02;17:00;0.196;Real;;;;0
2023-10-02;18:00;0.154;Real;;;;0
2023-10-02;19:00;0.19;Real;;;;0
2023-10-02;20:00;0.722;Real;;;;0
2023-10-02;21:00;1.072;Real;;;;0
2023-10-02;22:00;0.52;Real;;;;0
2023-10-02;23:00;0.322;Real;;;;0
2023-10-02;24:00:00;0.121;Real;;;;0
2023-10-03;1:00;0.087;Real;;;;0
2023-10-03;2:00;0.108;Real;;;;0
2023-10-03;3:00;0.154;Real;;;;0
2023-10-03;4:00;0.111;Real;;;;0
2023-10-03;5:00;0.096;Real;;;;0
2023-10-03;6:00;0.1;Real;;;;0
2023-10-03;7:00;0.116;Real;;;;0
2023-10-03;8:00;0.123;Real;;;;0
2023-10-03;9:00;0.229;Real;;;;0
2023-10-03;10:00;0.1;Real;;;;0
2023-10-03;11:00;0.155;Real;;;;0
2023-10-03;12:00;0.106;Real;;;;0
2023-10-03;13:00;0.084;Real;;;;0
2023-10-03;14:00;0.085;Real;;;;0
2023-10-03;15:00;0.368;Real;;;;0
2023-10-03;16:00;0.19;Real;;;;0
2023-10-03;17:00;0.396;Real;;;;0
2023-10-03;18:00;0.255;Real;;;;0
2023-10-03;19:00;0.454;Real;;;;0
2023-10-03;20:00;1.143;Real;;;;0
2023-10-03;21:00;0.799;Real;;;;0
2023-10-03;22:00;0.51;Real;;;;0
2023-10-03;23:00;0.515;Real;;;;0
2023-10-03;24:00:00;0.158;Real;;;;0
2023-10-04;1:00;0.09;Estimada;;;;0
2023-10-04;2:00;0.145;Real;;;;0
2023-10-04;3:00;0.117;Real;;;;0
2023-10-04;4:00;0.105;Real;;;;0
2023-10-04;5:00;0.087;Real;;;;0
2023-10-04;6:00;0.081;Real;;;;0
2023-10-04;7:00;0.113;Real;;;;0
2023-10-04;8:00;0.292;Real;;;;0
2023-10-04;9:00;0.283;Real;;;;0
2023-10-04;10:00;0.144;Real;;;;0
2023-10-04;11:00;0.115;Real;;;;0
2023-10-04;12:00;0.106;Real;;;;0
2023-10-04;13:00;0.083;Real;;;;0
2023-10-04;14:00;0.085;Real;;;;0
2023-10-04;15:00;0.223;Real;;;;0
2023-10-04;16:00;0.136;Real;;;;0
2023-10-04;17:00;0.331;Real;;;;0
2023-10-04;18:00;0.232;Real;;;;0
2023-10-04;19:00;0.229;Real;;;;0
2023-10-04;20:00;0.39;Real;;;;0
2023-10-04;21:00;0.896;Real;;;;0
2023-10-04;22:00;0.484;Real;;;;0
2023-10-04;23:00;0.325;Real;;;;0
2023-10-04;24:00:00;0.148;Real;;;;0
2023-10-05;1:00;0.118;Real;;;;0
2023-10-05;2:00;0.15;Real;;;;0
2023-10-05;3:00;0.112;Real;;;;0
2023-10-05;4:00;0.103;Real;;;;0
2023-10-05;5:00;0.089;Real;;;;0
2023-10-05;6:00;0.08;Real;;;;0
2023-10-05;7:00;0.104;Real;;;;0
2023-10-05;8:00;0.157;Real;;;;0
2023-10-05;9:00;0.217;Real;;;;0
2023-10-05;10:00;0.14;Real;;;;0
2023-10-05;11:00;0.113;Real;;;;0
2023-10-05;12:00;0.092;Real;;;;0
2023-10-05;13:00;0.095;Real;;;;0
2023-10-05;14:00;0.478;Real;;;;0
2023-10-05;15:00;0.451;Real;;;;0
2023-10-05;16:00;0.238;Real;;;;0
2023-10-05;17:00;0.302;Real;;;;0
2023-10-05;18:00;0.225;Real;;;;0
2023-10-05;19:00;0.974;Real;;;;0
2023-10-05;20:00;0.227;Real;;;;0
2023-10-05;21:00;0.813;Real;;;;0
2023-10-05;22:00;0.273;Real;;;;0
2023-10-05;23:00;0.184;Real;;;;0
2023-10-05;24:00:00;0.189;Real;;;;0
2023-10-06;1:00;0.078;Real;;;;0
2023-10-06;2:00;0.146;Real;;;;0
2023-10-06;3:00;0.113;Real;;;;0
2023-10-06;4:00;0.105;Real;;;;0
2023-10-06;5:00;0.087;Real;;;;0
2023-10-06;6:00;0.08;Real;;;;0
2023-10-06;7:00;0.108;Real;;;;0
2023-10-06;8:00;0.225;Real;;;;0
2023-10-06;9:00;0.284;Real;;;;0
2023-10-06;10:00;0.133;Real;;;;0
2023-10-06;11:00;0.118;Real;;;;0
2023-10-06;12:00;0.103;Real;;;;0
2023-10-06;13:00;0.08;Real;;;;0
2023-10-06;14:00;0.077;Real;;;;0
2023-10-06;15:00;0.368;Real;;;;0
2023-10-06;16:00;0.169;Real;;;;0
2023-10-06;17:00;0.115;Real;;;;0
2023-10-06;18:00;0.267;Real;;;;0
2023-10-06;19:00;0.129;Real;;;;0
2023-10-06;20:00;0.113;Real;;;;0
2023-10-06;21:00;0.702;Real;;;;0
2023-10-06;22:00;0.316;Real;;;;0
2023-10-06;23:00;0.345;Real;;;;0
2023-10-06;24:00:00;0.135;Real;;;;0
2023-10-07;1:00;0.164;Real;;;;0
2023-10-07;2:00;0.13;Real;;;;0
2023-10-07;3:00;0.107;Real;;;;0
2023-10-07;4:00;0.083;Real;;;;0
2023-10-07;5:00;0.106;Real;;;;0
2023-10-07;6:00;0.14;Real;;;;0
2023-10-07;7:00;0.083;Real;;;;0
2023-10-07;8:00;0.078;Real;;;;0
2023-10-07;9:00;0.163;Real;;;;0
2023-10-07;10:00;0.194;Real;;;;0
2023-10-07;11:00;0.159;Real;;;;0
2023-10-07;12:00;0.613;Real;;;;0
2023-10-07;13:00;0.427;Real;;;;0
2023-10-07;14:00;1.235;Real;;;;0
2023-10-07;15:00;0.648;Real;;;;0
2023-10-07;16:00;0.532;Real;;;;0
2023-10-07;17:00;0.285;Real;;;;0
2023-10-07;18:00;0.397;Real;;;;0
2023-10-07;19:00;0.391;Real;;;;0
2023-10-07;20:00;0.125;Real;;;;0
2023-10-07;21:00;0.11;Real;;;;0
2023-10-07;22:00;0.123;Real;;;;0
2023-10-07;23:00;0.304;Real;;;;0
2023-10-07;24:00:00;0.227;Real;;;;0
2023-10-08;1:00;0.127;Real;;;;0
2023-10-08;2:00;0.109;Real;;;;0
2023-10-08;3:00;0.088;Real;;;;0
2023-10-08;4:00;0.091;Real;;;;0
2023-10-08;5:00;0.094;Real;;;;0
2023-10-08;6:00;0.12;Real;;;;0
2023-10-08;7:00;0.151;Real;;;;0
2023-10-08;8:00;0.113;Real;;;;0
2023-10-08;9:00;0.123;Real;;;;0
2023-10-08;10:00;0.152;Real;;;;0
2023-10-08;11:00;0.111;Real;;;;0
2023-10-08;12:00;0.428;Real;;;;0
2023-10-08;13:00;0.766;Real;;;;0
2023-10-08;14:00;0.176;Real;;;;0
2023-10-08;15:00;0.394;Real;;;;0
2023-10-08;16:00;0.733;Real;;;;0
2023-10-08;17:00;0.363;Real;;;;0
2023-10-08;18:00;0.138;Real;;;;0
2023-10-08;19:00;0.129;Real;;;;0
2023-10-08;20:00;0.09;Real;;;;0
2023-10-08;21:00;0.085;Real;;;;0
2023-10-08;22:00;0.211;Real;;;;0
2023-10-08;23:00;0.661;Real;;;;0
2023-10-08;24:00:00;0.237;Real;;;;0
2023-10-09;1:00;0.136;Real;;;;0
2023-10-09;2:00;0.107;Real;;;;0
2023-10-09;3:00;0.09;Real;;;;0
2023-10-09;4:00;0.087;Real;;;;0
2023-10-09;5:00;0.086;Real;;;;0
2023-10-09;6:00;0.083;Real;;;;0
2023-10-09;7:00;0.112;Real;;;;0
2023-10-09;8:00;0.131;Real;;;;0
2023-10-09;9:00;0.275;Real;;;;0
2023-10-09;10:00;0.372;Real;;;;0
2023-10-09;11:00;0.361;Real;;;;0
2023-10-09;12:00;0.134;Real;;;;0
2023-10-09;13:00;0.911;Real;;;;0
2023-10-09;14:00;0.869;Real;;;;0
2023-10-09;15:00;0.404;Real;;;;0
2023-10-09;16:00;0.183;Real;;;;0
2023-10-09;17:00;0.402;Real;;;;0
2023-10-09;18:00;0.316;Real;;;;0
2023-10-09;19:00;0.207;Real;;;;0
2023-10-09;20:00;0.123;Real;;;;0
2023-10-09;21:00;0.162;Real;;;;0
2023-10-09;22:00;0.235;Real;;;;0
2023-10-09;23:00;0.149;Real;;;;0
2023-10-09;24:00:00;0.172;Real;;;;0
2023-10-10;1:00;0.152;Real;;;;0
2023-10-10;2:00;0.11;Real;;;;0
2023-10-10;3:00;0.087;Real;;;;0
2023-10-10;4:00;0.086;Real;;;;0
2023-10-10;5:00;0.085;Real;;;;0
2023-10-10;6:00;0.149;Real;;;;0
2023-10-10;7:00;0.118;Real;;;;0
2023-10-10;8:00;0.103;Real;;;;0
2023-10-10;9:00;0.085;Real;;;;0
2023-10-10;10:00;0.146;Real;;;;0
2023-10-10;11:00;0.13;Real;;;;0
2023-10-10;12:00;0.46;Real;;;;0
2023-10-10;13:00;1.147;Real;;;;0
2023-10-10;14:00;0.433;Real;;;;0
2023-10-10;15:00;0.393;Real;;;;0
2023-10-10;16:00;0.284;Real;;;;0
2023-10-10;17:00;0.579;Real;;;;0
2023-10-10;18:00;0.3;Real;;;;0
2023-10-10;19:00;0.138;Real;;;;0
2023-10-10;20:00;0.126;Real;;;;0
2023-10-10;21:00;0.155;Real;;;;0
2023-10-10;22:00;0.253;Real;;;;0
2023-10-10;23:00;0.203;Real;;;;0
2023-10-10;24:00:00;0.21;Real;;;;0
2023-10-11;1:00;0.324;Real;;;;0
2023-10-11;2:00;0.183;Real;;;;0
2023-10-11;3:00;0.106;Real;;;;0
2023-10-11;4:00;0.09;Real;;;;0
2023-10-11;5:00;0.087;Real;;;;0
2023-10-11;6:00;0.079;Real;;;;0
2023-10-11;7:00;0.077;Real;;;;0
2023-10-11;8:00;0.14;Real;;;;0
2023-10-11;9:00;0.134;Real;;;;0
2023-10-11;10:00;0.344;Real;;;;0
2023-10-11;11:00;0.105;Real;;;;0
2023-10-11;12:00;0.089;Real;;;;0
2023-10-11;13:00;1.566;Real;;;;0
2023-10-11;14:00;1.089;Real;;;;0
2023-10-11;15:00;0.758;Real;;;;0
2023-10-11;16:00;0.444;Real;;;;0
2023-10-11;17:00;0.146;Real;;;;0
2023-10-11;18:00;0.452;Real;;;;0
2023-10-11;19:00;0.199;Real;;;;0
2023-10-11;20:00;0.161;Real;;;;0
2023-10-11;21:00;0.114;Real;;;;0
2023-10-11;22:00;0.122;Real;;;;0
2023-10-11;23:00;0.12;Real;;;;0
2023-10-11;24:00:00;0.122;Real;;;;0
2023-10-12;1:00;0.243;Real;;;;0
2023-10-12;2:00;0.145;Real;;;;0
2023-10-12;3:00;0.11;Real;;;;0
2023-10-12;4:00;0.144;Real;;;;0
2023-10-12;5:00;0.09;Real;;;;0
2023-10-12;6:00;0.119;Real;;;;0
2023-10-12;7:00;0.096;Real;;;;0
2023-10-12;8:00;0.084;Real;;;;0
2023-10-12;9:00;0.106;Real;;;;0
2023-10-12;10:00;0.4;Real;;;;0
2023-10-12;11:00;0.453;Real;;;;0
2023-10-12;12:00;0.172;Real;;;;0
2023-10-12;13:00;0.083;Real;;;;0
2023-10-12;14:00;0.077;Real;;;;0
2023-10-12;15:00;0.078;Real;;;;0
2023-10-12;16:00;0.397;Real;;;;0
2023-10-12;17:00;0.547;Real;;;;0
2023-10-12;18:00;0.414;Real;;;;0
2023-10-12;19:00;0.182;Real;;;;0
2023-10-12;20:00;0.137;Real;;;;0
2023-10-12;21:00;0.538;Real;;;;0
