date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2023_08
2023-08-01;1:00;0.236;Real;;;;2023;8;3
2023-08-01;2:00;0.148;Real;;;;2023;8;3
2023-08-01;3:00;0.141;Real;;;;2023;8;3
2023-08-01;4:00;0.116;Real;;;;2023;8;3
2023-08-01;5:00;0.123;Real;;;;2023;8;3
2023-08-01;6:00;0.118;Real;;;;2023;8;3
2023-08-01;7:00;0.108;Real;;;;2023;8;3
2023-08-01;8:00;0.112;Real;;;;2023;8;3
2023-08-01;9:00;0.292;Real;;;;2023;8;3
2023-08-01;10:00;0.162;Real;;;;2023;8;3
2023-08-01;11:00;0.265;Real;;;;2023;8;3
2023-08-01;12:00;0.314;Real;;;;2023;8;3
2023-08-01;13:00;0.304;Real;;;;2023;8;3
2023-08-01;14:00;0.311;Real;;;;2023;8;3
2023-08-01;15:00;0.309;Real;;;;2023;8;3
2023-08-01;16:00;0.414;Real;;;;2023;8;3
2023-08-01;17:00;0.477;Real;;;;2023;8;3
2023-08-01;18:00;0.646;Real;;;;2023;8;3
2023-08-01;19:00;0.584;Real;;;;2023;8;3
2023-08-01;20:00;0.524;Real;;;;2023;8;3
2023-08-01;21:00;0.402;Real;;;;2023;8;3
2023-08-01;22:00;0.541;Real;;;;2023;8;3
2023-08-01;23:00;0.396;Real;;;;2023;8;3
2023-08-01;24:00:00;0.386;Real;;;;2023;8;3
2023-08-02;1:00;0.305;Real;;;;2023;8;3
2023-08-02;2:00;0.168;Real;;;;2023;8;3
2023-08-02;3:00;0.151;Real;;;;2023;8;3
2023-08-02;4:00;0.178;Real;;;;2023;8;3
2023-08-02;5:00;0.158;Real;;;;2023;8;3
2023-08-02;6:00;0.184;Real;;;;2023;8;3
2023-08-02;7:00;0.127;Real;;;;2023;8;3
2023-08-02;8:00;0.168;Real;;;;2023;8;3
2023-08-02;9:00;0.21;Real;;;;2023;8;3
