date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k4_2024_12
2024-12-01;1:00;0.134;Real;;;;2024;12;1
2024-12-01;2:00;0.122;Real;;;;2024;12;1
2024-12-01;3:00;0.143;Real;;;;2024;12;1
2024-12-01;4:00;0.087;Real;;;;2024;12;1
2024-12-01;5:00;0.134;Real;;;;2024;12;1
2024-12-01;6:00;0.125;Real;;;;2024;12;1
2024-12-01;7:00;0.062;Real;;;;2024;12;1
2024-12-01;8:00;0.175;Real;;;;2024;12;1
2024-12-01;9:00;0.13;Real;;;;2024;12;1
2024-12-01;10:00;0.131;Real;;;;2024;12;1
2024-12-01;11:00;0.865;Real;;;;2024;12;1
2024-12-01;12:00;0.978;Real;;;;2024;12;1
2024-12-01;13:00;0.369;Real;;;;2024;12;1
2024-12-01;14:00;0.335;Real;;;;2024;12;1
2024-12-01;15:00;0.435;Real;;;;2024;12;1
2024-12-01;16:00;0.441;Real;;;;2024;12;1
2024-12-01;17:00;0.357;Real;;;;2024;12;1
2024-12-01;18:00;0.52;Real;;;;2024;12;1
2024-12-01;19:00;0.621;Real;;;;2024;12;1
2024-12-01;20:00;0.335;Real;;;;2024;12;1
2024-12-01;21:00;0.414;Real;;;;2024;12;1
2024-12-01;22:00;0.681;Real;;;;2024;12;1
2024-12-01;23:00;0.265;Real;;;;2024;12;1
2024-12-01;24:00:00;0.087;Real;;;;2024;12;1
2024-12-02;1:00;0.145;Real;;;;2024;12;1
2024-12-02;2:00;0.064;Real;;;;2024;12;1
2024-12-02;3:00;0.125;Real;;;;2024;12;1
2024-12-02;4:00;0.063;Real;;;;2024;12;1
2024-12-02;5:00;0.134;Real;;;;2024;12;1
2024-12-02;6:00;0.134;Real;;;;2024;12;1
2024-12-02;7:00;0.156;Real;;;;2024;12;1
2024-12-02;8:00;0.184;Real;;;;2024;12;1
2024-12-02;9:00;0.355;Real;;;;2024;12;1
2024-12-02;10:00;0.567;Real;;;;2024;12;1
2024-12-02;11:00;0.382;Real;;;;2024;12;1
2024-12-02;12:00;0.19;Real;;;;2024;12;1
2024-12-02;13:00;0.51;Real;;;;2024;12;1
2024-12-02;14:00;0.761;Real;;;;2024;12;1
2024-12-02;15:00;1.162;Real;;;;2024;12;1
2024-12-02;16:00;0.309;Real;;;;2024;12;1
2024-12-02;17:00;0.414;Real;;;;2024;12;1
2024-12-02;18:00;0.359;Real;;;;2024;12;1
2024-12-02;19:00;0.288;Real;;;;2024;12;1
2024-12-02;20:00;0.308;Real;;;;2024;12;1
2024-12-02;21:00;0.725;Real;;;;2024;12;1
2024-12-02;22:00;0.637;Real;;;;2024;12;1
2024-12-02;23:00;0.304;Real;;;;2024;12;1
2024-12-02;24:00:00;0.206;Real;;;;2024;12;1
2024-12-03;1:00;0.141;Real;;;;2024;12;1
2024-12-03;2:00;0.074;Real;;;;2024;12;1
2024-12-03;3:00;0.206;Real;;;;2024;12;1
2024-12-03;4:00;0.08;Real;;;;2024;12;1
2024-12-03;5:00;0.141;Real;;;;2024;12;1
2024-12-03;6:00;0.071;Real;;;;2024;12;1
2024-12-03;7:00;0.113;Real;;;;2024;12;1
2024-12-03;8:00;0.181;Real;;;;2024;12;1
2024-12-03;9:00;0.102;Real;;;;2024;12;1
2024-12-03;10:00;0.341;Real;;;;2024;12;1
2024-12-03;11:00;0.154;Real;;;;2024;12;1
2024-12-03;12:00;0.145;Real;;;;2024;12;1
2024-12-03;13:00;0.867;Real;;;;2024;12;1
2024-12-03;14:00;1.177;Real;;;;2024;12;1
2024-12-03;15:00;0.406;Real;;;;2024;12;1
2024-12-03;16:00;0.353;Real;;;;2024;12;1
2024-12-03;17:00;0.345;Real;;;;2024;12;1
2024-12-03;18:00;0.432;Real;;;;2024;12;1
2024-12-03;19:00;0.526;Real;;;;2024;12;1
2024-12-03;20:00;0.383;Real;;;;2024;12;1
2024-12-03;21:00;0.793;Real;;;;2024;12;1
2024-12-03;22:00;0.819;Real;;;;2024;12;1
2024-12-03;23:00;0.373;Real;;;;2024;12;1
2024-12-03;24:00:00;0.19;Real;;;;2024;12;1
2024-12-04;1:00;0.146;Real;;;;2024;12;1
2024-12-04;2:00;0.071;Real;;;;2024;12;1
2024-12-04;3:00;0.126;Real;;;;2024;12;1
2024-12-04;4:00;0.067;Real;;;;2024;12;1
2024-12-04;5:00;0.132;Real;;;;2024;12;1
2024-12-04;6:00;0.073;Real;;;;2024;12;1
2024-12-04;7:00;0.129;Real;;;;2024;12;1
2024-12-04;8:00;0.191;Real;;;;2024;12;1
2024-12-04;9:00;0.168;Real;;;;2024;12;1
2024-12-04;10:00;0.195;Real;;;;2024;12;1
2024-12-04;11:00;0.625;Real;;;;2024;12;1
2024-12-04;12:00;0.796;Real;;;;2024;12;1
2024-12-04;13:00;0.458;Real;;;;2024;12;1
2024-12-04;14:00;0.344;Real;;;;2024;12;1
2024-12-04;15:00;0.557;Real;;;;2024;12;1
2024-12-04;16:00;0.372;Real;;;;2024;12;1
2024-12-04;17:00;0.601;Real;;;;2024;12;1
2024-12-04;18:00;0.315;Real;;;;2024;12;1
2024-12-04;19:00;0.266;Real;;;;2024;12;1
2024-12-04;20:00;1.103;Real;;;;2024;12;1
2024-12-04;21:00;0.639;Real;;;;2024;12;1
2024-12-04;22:00;0.481;Real;;;;2024;12;1
2024-12-04;23:00;0.318;Real;;;;2024;12;1
2024-12-04;24:00:00;0.235;Real;;;;2024;12;1
2024-12-05;1:00;0.152;Real;;;;2024;12;1
2024-12-05;2:00;0.073;Real;;;;2024;12;1
2024-12-05;3:00;0.127;Real;;;;2024;12;1
2024-12-05;4:00;0.063;Real;;;;2024;12;1
2024-12-05;5:00;0.198;Real;;;;2024;12;1
2024-12-05;6:00;0.109;Real;;;;2024;12;1
2024-12-05;7:00;0.119;Real;;;;2024;12;1
2024-12-05;8:00;0.172;Real;;;;2024;12;1
2024-12-05;9:00;0.168;Real;;;;2024;12;1
2024-12-05;10:00;0.125;Real;;;;2024;12;1
2024-12-05;11:00;0.123;Real;;;;2024;12;1
2024-12-05;12:00;0.152;Real;;;;2024;12;1
2024-12-05;13:00;0.509;Real;;;;2024;12;1
2024-12-05;14:00;0.58;Real;;;;2024;12;1
2024-12-05;15:00;0.452;Real;;;;2024;12;1
2024-12-05;16:00;0.52;Real;;;;2024;12;1
2024-12-05;17:00;0.304;Real;;;;2024;12;1
2024-12-05;18:00;0.303;Real;;;;2024;12;1
2024-12-05;19:00;0.263;Real;;;;2024;12;1
2024-12-05;20:00;0.389;Real;;;;2024;12;1
2024-12-05;21:00;0.482;Real;;;;2024;12;1
2024-12-05;22:00;0.712;Real;;;;2024;12;1
2024-12-05;23:00;0.165;Real;;;;2024;12;1
2024-12-05;24:00:00;0.086;Real;;;;2024;12;1
2024-12-06;1:00;0.17;Real;;;;2024;12;1
2024-12-06;2:00;0.14;Real;;;;2024;12;1
2024-12-06;3:00;0.177;Real;;;;2024;12;1
2024-12-06;4:00;0.07;Real;;;;2024;12;1
2024-12-06;5:00;0.129;Real;;;;2024;12;1
2024-12-06;6:00;0.079;Real;;;;2024;12;1
2024-12-06;7:00;0.118;Real;;;;2024;12;1
2024-12-06;8:00;0.068;Real;;;;2024;12;1
2024-12-06;9:00;0.126;Real;;;;2024;12;1
2024-12-06;10:00;0.148;Real;;;;2024;12;1
2024-12-06;11:00;1.028;Real;;;;2024;12;1
2024-12-06;12:00;1.035;Real;;;;2024;12;1
2024-12-06;13:00;1.051;Real;;;;2024;12;1
2024-12-06;14:00;0.838;Real;;;;2024;12;1
2024-12-06;15:00;0.587;Real;;;;2024;12;1
2024-12-06;16:00;0.706;Real;;;;2024;12;1
2024-12-06;17:00;0.402;Real;;;;2024;12;1
2024-12-06;18:00;0.272;Real;;;;2024;12;1
2024-12-06;19:00;0.261;Real;;;;2024;12;1
2024-12-06;20:00;0.17;Real;;;;2024;12;1
2024-12-06;21:00;0.23;Real;;;;2024;12;1
2024-12-06;22:00;0.304;Real;;;;2024;12;1
2024-12-06;23:00;0.144;Real;;;;2024;12;1
2024-12-06;24:00:00;0.2;Real;;;;2024;12;1
2024-12-07;1:00;0.143;Real;;;;2024;12;1
2024-12-07;2:00;0.067;Real;;;;2024;12;1
2024-12-07;3:00;0.131;Real;;;;2024;12;1
2024-12-07;4:00;0.07;Real;;;;2024;12;1
2024-12-07;5:00;0.126;Real;;;;2024;12;1
2024-12-07;6:00;0.073;Real;;;;2024;12;1
2024-12-07;7:00;0.125;Real;;;;2024;12;1
2024-12-07;8:00;0.141;Real;;;;2024;12;1
2024-12-07;9:00;0.158;Real;;;;2024;12;1
2024-12-07;10:00;0.09;Real;;;;2024;12;1
2024-12-07;11:00;0.132;Real;;;;2024;12;1
2024-12-07;12:00;0.136;Real;;;;2024;12;1
2024-12-07;13:00;0.083;Real;;;;2024;12;1
2024-12-07;14:00;1.252;Real;;;;2024;12;1
2024-12-07;15:00;0.874;Real;;;;2024;12;1
2024-12-07;16:00;0.563;Real;;;;2024;12;1
2024-12-07;17:00;0.358;Real;;;;2024;12;1
2024-12-07;18:00;0.414;Real;;;;2024;12;1
2024-12-07;19:00;0.221;Real;;;;2024;12;1
2024-12-07;20:00;0.206;Real;;;;2024;12;1
2024-12-07;21:00;0.171;Real;;;;2024;12;1
2024-12-07;22:00;0.361;Real;;;;2024;12;1
2024-12-07;23:00;0.353;Real;;;;2024;12;1
2024-12-07;24:00:00;0.278;Real;;;;2024;12;1
2024-12-08;1:00;0.181;Real;;;;2024;12;1
2024-12-08;2:00;0.146;Real;;;;2024;12;1
2024-12-08;3:00;0.076;Real;;;;2024;12;1
2024-12-08;4:00;0.198;Real;;;;2024;12;1
2024-12-08;5:00;0.084;Real;;;;2024;12;1
2024-12-08;6:00;0.132;Real;;;;2024;12;1
2024-12-08;7:00;0.078;Real;;;;2024;12;1
2024-12-08;8:00;0.13;Real;;;;2024;12;1
2024-12-08;9:00;0.086;Real;;;;2024;12;1
2024-12-08;10:00;0.124;Real;;;;2024;12;1
2024-12-08;11:00;0.106;Real;;;;2024;12;1
2024-12-08;12:00;0.975;Real;;;;2024;12;1
2024-12-08;13:00;1.017;Real;;;;2024;12;1
2024-12-08;14:00;1.202;Real;;;;2024;12;1
2024-12-08;15:00;0.384;Real;;;;2024;12;1
2024-12-08;16:00;0.563;Real;;;;2024;12;1
2024-12-08;17:00;0.405;Real;;;;2024;12;1
2024-12-08;18:00;0.406;Real;;;;2024;12;1
2024-12-08;19:00;0.564;Real;;;;2024;12;1
2024-12-08;20:00;0.431;Real;;;;2024;12;1
2024-12-08;21:00;0.428;Real;;;;2024;12;1
2024-12-08;22:00;0.316;Real;;;;2024;12;1
2024-12-08;23:00;0.427;Real;;;;2024;12;1
2024-12-08;24:00:00;0.335;Real;;;;2024;12;1
2024-12-09;1:00;0.189;Real;;;;2024;12;1
2024-12-09;2:00;0.076;Real;;;;2024;12;1
2024-12-09;3:00;0.14;Real;;;;2024;12;1
2024-12-09;4:00;0.084;Real;;;;2024;12;1
2024-12-09;5:00;0.123;Real;;;;2024;12;1
2024-12-09;6:00;0.066;Real;;;;2024;12;1
2024-12-09;7:00;0.12;Real;;;;2024;12;1
2024-12-09;8:00;0.061;Real;;;;2024;12;1
2024-12-09;9:00;0.145;Real;;;;2024;12;1
2024-12-09;10:00;0.252;Real;;;;2024;12;1
2024-12-09;11:00;0.37;Real;;;;2024;12;1
2024-12-09;12:00;1.147;Real;;;;2024;12;1
2024-12-09;13:00;0.622;Real;;;;2024;12;1
2024-12-09;14:00;0.436;Real;;;;2024;12;1
2024-12-09;15:00;0.521;Real;;;;2024;12;1
2024-12-09;16:00;0.498;Real;;;;2024;12;1
2024-12-09;17:00;0.321;Real;;;;2024;12;1
2024-12-09;18:00;0.251;Real;;;;2024;12;1
2024-12-09;19:00;0.378;Real;;;;2024;12;1
2024-12-09;20:00;0.322;Real;;;;2024;12;1
2024-12-09;21:00;0.7;Real;;;;2024;12;1
