date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k4_2023_06
2023-06-01;1:00;0.068;Real;;;;2
2023-06-01;2:00;0.068;Real;;;;2
2023-06-01;3:00;0.062;Real;;;;2
2023-06-01;4:00;0.123;Real;;;;2
2023-06-01;5:00;0.08;Real;;;;2
2023-06-01;6:00;0.068;Real;;;;2
2023-06-01;7:00;0.067;Real;;;;2
2023-06-01;8:00;0.092;Real;;;;2
2023-06-01;9:00;0.151;Real;;;;2
2023-06-01;10:00;0.102;Real;;;;2
2023-06-01;11:00;0.138;Real;;;;2
2023-06-01;12:00;0.1;Real;;;;2
2023-06-01;13:00;0.17;Real;;;;2
2023-06-01;14:00;0.223;Real;;;;2
2023-06-01;15:00;0.147;Real;;;;2
2023-06-01;16:00;0.108;Real;;;;2
2023-06-01;17:00;0.119;Real;;;;2
2023-06-01;18:00;0.124;Real;;;;2
2023-06-01;19:00;0.134;Real;;;;2
2023-06-01;20:00;0.146;Real;;;;2
2023-06-01;21:00;0.156;Real;;;;2
2023-06-01;22:00;0.139;Real;;;;2
2023-06-01;23:00;0.219;Real;;;;2
2023-06-01;24:00:00;0.129;Real;;;;2
2023-06-02;1:00;0.165;Real;;;;2
2023-06-02;2:00;0.079;Real;;;;2
2023-06-02;3:00;0.07;Real;;;;2
2023-06-02;4:00;0.071;Real;;;;2
2023-06-02;5:00;0.067;Real;;;;2
2023-06-02;6:00;0.064;Real;;;;2
2023-06-02;7:00;0.069;Real;;;;2
2023-06-02;8:00;0.201;Real;;;;2
2023-06-02;9:00;0.299;Real;;;;2
2023-06-02;10:00;0.098;Real;;;;2
2023-06-02;11:00;0.136;Real;;;;2
2023-06-02;12:00;0.158;Real;;;;2
2023-06-02;13:00;0.425;Real;;;;2
2023-06-02;14:00;0.293;Real;;;;2
2023-06-02;15:00;0.126;Real;;;;2
2023-06-02;16:00;0.15;Real;;;;2
2023-06-02;17:00;0.104;Real;;;;2
2023-06-02;18:00;0.102;Real;;;;2
2023-06-02;19:00;0.179;Real;;;;2
2023-06-02;20:00;0.19;Real;;;;2
2023-06-02;21:00;0.21;Real;;;;2
2023-06-02;22:00;0.493;Real;;;;2
2023-06-02;23:00;0.847;Real;;;;2
2023-06-02;24:00:00;0.142;Real;;;;2
2023-06-03;1:00;0.188;Real;;;;2
2023-06-03;2:00;0.126;Real;;;;2
2023-06-03;3:00;0.081;Real;;;;2
2023-06-03;4:00;0.076;Real;;;;2
2023-06-03;5:00;0.086;Real;;;;2
2023-06-03;6:00;0.067;Real;;;;2
2023-06-03;7:00;0.065;Real;;;;2
2023-06-03;8:00;0.102;Real;;;;2
2023-06-03;9:00;0.143;Real;;;;2
2023-06-03;10:00;0.197;Real;;;;2
2023-06-03;11:00;0.564;Real;;;;2
2023-06-03;12:00;0.966;Real;;;;2
2023-06-03;13:00;0.305;Real;;;;2
2023-06-03;14:00;0.082;Real;;;;2
2023-06-03;15:00;0.132;Real;;;;2
2023-06-03;16:00;0.592;Real;;;;2
2023-06-03;17:00;0.604;Real;;;;2
2023-06-03;18:00;0.751;Real;;;;2
2023-06-03;19:00;0.266;Real;;;;2
2023-06-03;20:00;0.144;Real;;;;2
2023-06-03;21:00;0.25;Real;;;;2
2023-06-03;22:00;1.173;Real;;;;2
2023-06-03;23:00;0.196;Real;;;;2
2023-06-03;24:00:00;0.181;Real;;;;2
2023-06-04;1:00;0.133;Real;;;;2
2023-06-04;2:00;0.082;Real;;;;2
2023-06-04;3:00;0.083;Real;;;;2
2023-06-04;4:00;0.066;Real;;;;2
2023-06-04;5:00;0.065;Real;;;;2
2023-06-04;6:00;0.07;Real;;;;2
2023-06-04;7:00;0.068;Real;;;;2
2023-06-04;8:00;0.067;Real;;;;2
2023-06-04;9:00;0.101;Real;;;;2
2023-06-04;10:00;0.272;Real;;;;2
2023-06-04;11:00;0.296;Real;;;;2
2023-06-04;12:00;0.075;Real;;;;2
2023-06-04;13:00;0.064;Real;;;;2
2023-06-04;14:00;0.069;Real;;;;2
2023-06-04;15:00;0.068;Real;;;;2
2023-06-04;16:00;0.1;Real;;;;2
