hour,0,1,2,3
0,0.11226140767087489,0.16993192868719612,0.4928946488294314,0.16178632294587764
1,0.09889477983134218,0.12554902755267422,0.35939130434782607,0.1736020691627682
2,0.09084253370535407,0.10794529983792545,0.2892073578595318,0.1789447763009524
3,0.0868718129495265,0.10454902755267424,0.18742976588628762,0.15959929285524077
4,0.08401764895443244,0.10292139384116694,0.14970903010033443,0.14001940456504516
5,0.09651294366292504,0.1076385737439222,0.20441304347826086,0.18439182098816165
6,0.16343117897605888,0.16939870340356564,0.24033779264214047,0.34404565045154034
7,0.20942474445782472,0.25066288492706645,0.24456020066889633,0.38718866904901983
8,0.1815919689097281,0.23867706645056727,0.236376254180602,0.2852669699948368
9,0.15961317501929667,0.24716288492706648,0.26009030100334446,0.28284423037599016
10,0.1607039089344938,0.23474311183144247,0.30394816053511703,0.33071359986323456
11,0.1672474857940805,0.25310980551053486,0.3284665551839465,0.4589811629260154
12,0.19568754323247067,0.34149513776337115,0.39481270903010035,0.5701204862894074
13,0.22877013572614832,0.44752188006482985,0.39227591973244147,0.5265883572609674
14,0.23870483563478045,0.41210008103727713,0.33168896321070235,0.4770978429290414
15,0.21413350126196035,0.3369307131280389,0.29231103678929765,0.4242412697816576
16,0.19650317269581913,0.32179294975688816,0.3148695652173913,0.40567179322976155
17,0.1863115208418601,0.31930186385737436,0.3185652173913044,0.44377471518361733
18,0.1959814844343709,0.3175036466774716,0.30091304347826087,0.4860567064605813
19,0.24313025117843517,0.36561021069692057,0.27450334448160535,0.5012550962564727
20,0.26866620925961454,0.4611345218800648,0.2548327759197324,0.571714916788552
21,0.240260798504382,0.46068192868719615,0.36037290969899666,0.47867945145010604
22,0.20099614025169305,0.3468614262560778,0.37975250836120406,0.3281325107720283
23,0.15357110506140342,0.24656696428571429,0.38209380234505863,0.2057979292049414
total_mean_consumption,4.174130286948876,6.489791032357027,7.293816210371812,8.50651504508582
