hour,0,1,2
0,0.16977317718113671,0.2814110882071209,0.27085162601626017
1,0.13252863918704913,0.22847729833410899,0.19756795131845842
2,0.10814671407198356,0.18141317860491984,0.15909127789046654
3,0.09513334106100853,0.1523344783607626,0.1524685598377282
4,0.08914416817760767,0.13726009055422064,0.15271196754563895
5,0.08579432836700043,0.10763170783835288,0.1519046653144016
6,0.0842915423369775,0.11128589161525529,0.15226166328600405
7,0.09231874430317435,0.18370436029336037,0.24991683569979717
8,0.15720018948846334,0.37861168741060924,0.2836957403651115
9,0.165769402613816,0.27739169501487165,0.31288032454361053
10,0.15412389993488235,0.23935444613169934,0.37365111561866127
11,0.1580934837142365,0.233894176854081,0.4653772819472617
12,0.1588853138134418,0.2351088292301033,0.638156186612576
13,0.1745756408745754,0.28855962105683763,0.8500709939148072
14,0.2124392890257943,0.4069797426166251,0.7966815415821501
15,0.2634923074167056,0.4373584310130008,0.6556795131845842
16,0.22885753370660414,0.3356124579035931,0.5754146341463414
17,0.20882283393490522,0.29256525843263914,0.5531077235772358
18,0.19076717088788347,0.30565849776324727,0.5928252032520326
19,0.18341331058935736,0.31005274353579615,0.6339532520325204
20,0.203755350325337,0.33249970767728504,0.7133577235772357
21,0.2453196627311951,0.4162905509683044,0.5735284552845529
22,0.225943133132436,0.4901535050461483,0.4727012195121951
23,0.19494530070085667,0.4096855374207921,0.42888211382113817
total_mean_consumption,3.9835344775764288,6.773294981883735,10.406737569880772
