hour,0,1,2
0,0.11449775985663083,0.15843817204301075,0.3559580645161288
1,0.10225089605734766,0.13581854838709678,0.2740891129032256
2,0.094,0.1224361559139785,0.24372620967741915
3,0.08777464157706093,0.10992137096774195,0.18577661290322559
4,0.0844475806451613,0.10251948924731182,0.1827602822580644
5,0.10312679211469535,0.1105766129032258,0.2143568548387097
6,0.17193145161290324,0.18537836021505374,0.2766350806451613
7,0.2183866487455197,0.263133064516129,0.2722903225806451
8,0.17803405017921148,0.25536827956989244,0.3050709677419353
9,0.14343324372759858,0.2583655913978495,0.29815685483870885
10,0.1492181899641577,0.24868548387096776,0.349328629032257
11,0.1528064516129032,0.2930685483870968,0.3999651209677402
12,0.17703584229390681,0.4104186827956989,0.4838040322580626
13,0.2253445340501792,0.4682224462365592,0.44205463709677195
14,0.24968817204301075,0.4168279569892473,0.4435760080645143
15,0.20963844086021505,0.35557123655913975,0.4280127016129019
16,0.18639605734767026,0.34992405913978497,0.44758044354838616
17,0.18049686379928315,0.32580712365591397,0.5251645161290316
18,0.192375,0.3290772849462365,0.526756451612903
19,0.25681137992831543,0.36719556451612906,0.5070060483870968
20,0.29030510752688177,0.44863642473118276,0.40847782258064513
21,0.24740008960573479,0.4215416666666667,0.3844215725806451
22,0.20874148745519713,0.3220611559139785,0.37481874999999987
23,0.15617723796671165,0.2308697705802969,0.3406338056680161
total_mean_consumption,4.180317918970296,6.68986305015019,8.670420902442196
