hour,0,1,2,3
0,0.12120435742776306,0.09289465153970827,0.4928946488294314,0.16419524230638996
1,0.10262103590913796,0.08605672609400325,0.35939130434782607,0.14521619233285446
2,0.09014415445089702,0.08186709886547812,0.2892073578595318,0.14295748912653977
3,0.08546127810349732,0.08125283630470016,0.18742976588628762,0.134049441615354
4,0.08271813517809531,0.07805186385737439,0.14970903010033443,0.12533353168015096
5,0.08572558547816003,0.18408427876823338,0.20441304347826086,0.14462544800628574
6,0.1325110817313263,0.5118022690437601,0.24033779264214047,0.23261696358418177
7,0.18117093570579879,0.638354943273906,0.24456020066889633,0.2842424044105317
8,0.16804496728898255,0.340160453808752,0.236376254180602,0.2641103536381292
9,0.1602476968993615,0.19573095623987036,0.26009030100334446,0.2704527650839455
10,0.16556954912898328,0.15594327390599674,0.30394816053511703,0.2791599942402695
11,0.1706730935736591,0.1512544570502431,0.3284665551839465,0.3489782026096282
12,0.19951752702501524,0.15614586709886547,0.39481270903010035,0.4623551637215977
13,0.24685749391091333,0.15450567260940032,0.39227591973244147,0.5015769960648407
14,0.2586492440626573,0.19347487844408426,0.33168896321070235,0.44193540945686777
15,0.22990335539486145,0.17318638573743922,0.29231103678929765,0.37306409300180404
16,0.21154190851429563,0.16419124797406806,0.3148695652173913,0.3567873558656485
17,0.19762918696827822,0.2237520259319287,0.3185652173913044,0.3655656397201244
18,0.20051762705997872,0.274677471636953,0.30091304347826087,0.38441782034760363
19,0.23525099672138494,0.43296434359805513,0.27450334448160535,0.42215584725461497
20,0.26268646857890143,0.4744862236628849,0.2548327759197324,0.5146558208483218
21,0.2340802474508974,0.4608800648298217,0.36037290969899666,0.48020241267080416
22,0.19343228287730085,0.37734683954619125,0.37975250836120406,0.3484004921532197
23,0.15601347519127357,0.20768831168831167,0.38209380234505863,0.23315034051314537
total_mean_consumption,4.1721716846314205,5.8907531415100305,7.293816210371812,7.420205420252854
