hour,0,1
0,0.11304314516129033,0.22322764976958517
1,0.10095645161290323,0.1819690092165898
2,0.09359516129032258,0.16173110599078336
3,0.08791975806451613,0.13455080645161283
4,0.08434516129032259,0.1281734447004608
5,0.10110604838709678,0.14417914746543778
6,0.16553870967741935,0.2225051843317972
7,0.2116407258064516,0.281778801843318
8,0.18493951612903226,0.2707518433179723
9,0.15845443548387098,0.26469458525345596
10,0.1648334677419355,0.2693427419354836
11,0.1729399193548387,0.3148857718894004
12,0.2041383064516129,0.4260085253456216
13,0.2367302419354839,0.4791774769585247
14,0.2470766129032258,0.4520781682027644
15,0.21539112903225804,0.3888982142857139
16,0.1976677419354839,0.385084619815668
17,0.19126895161290322,0.38813629032258046
18,0.2026241935483871,0.3904442396313363
19,0.2610237903225806,0.4168928571428571
20,0.28525282258064516,0.4669988479262673
21,0.24087862903225807,0.4451296658986175
22,0.20437379032258068,0.35956284562211976
23,0.15557813765182188,0.27375714285714287
total_mean_consumption,4.281316847329241,7.469958986175111
