hour,0,1,2,3,4
0,0.12120435742776306,0.09289465153970827,0.1658011885467315,0.4928946488294314,0.16178632294587764
1,0.10262103590913796,0.08605672609400325,0.12629227444624527,0.35939130434782607,0.1736020691627682
2,0.09014415445089702,0.08186709886547812,0.11896596434359806,0.2892073578595318,0.1789447763009524
3,0.08546127810349732,0.08125283630470016,0.11701620745542951,0.18742976588628762,0.15959929285524077
4,0.08271813517809531,0.07805186385737439,0.11554294975688817,0.14970903010033443,0.14001940456504516
5,0.08572558547816003,0.18408427876823338,0.11811453268503512,0.20441304347826086,0.18439182098816165
6,0.1325110817313263,0.5118022690437601,0.15833117233927607,0.24033779264214047,0.34404565045154034
7,0.18117093570579879,0.638354943273906,0.21561156131820636,0.24456020066889633,0.38718866904901983
8,0.16804496728898255,0.340160453808752,0.25000594273365745,0.236376254180602,0.2852669699948368
9,0.1602476968993615,0.19573095623987036,0.26219178822258243,0.26009030100334446,0.28284423037599016
10,0.16556954912898328,0.15594327390599674,0.24479092382495948,0.30394816053511703,0.33071359986323456
11,0.1706730935736591,0.1512544570502431,0.2756428957320367,0.3284665551839465,0.4589811629260154
12,0.19951752702501524,0.15614586709886547,0.39051161534305784,0.39481270903010035,0.5701204862894074
13,0.24685749391091333,0.15450567260940032,0.48490275526742305,0.39227591973244147,0.5265883572609674
14,0.2586492440626573,0.19347487844408426,0.41849378714208535,0.33168896321070235,0.4770978429290414
15,0.22990335539486145,0.17318638573743922,0.3389459751485684,0.29231103678929765,0.4242412697816576
16,0.21154190851429563,0.16419124797406806,0.3241977309562399,0.3148695652173913,0.40567179322976155
17,0.19762918696827822,0.2237520259319287,0.3134262560777958,0.3185652173913044,0.44377471518361733
18,0.20051762705997872,0.274677471636953,0.3166585629389519,0.30091304347826087,0.4860567064605813
19,0.23525099672138494,0.43296434359805513,0.3694230145867099,0.27450334448160535,0.5012550962564727
20,0.26268646857890143,0.4744862236628849,0.4766164235548352,0.2548327759197324,0.571714916788552
21,0.2340802474508974,0.4608800648298217,0.48121772015126957,0.36037290969899666,0.47867945145010604
22,0.19343228287730085,0.37734683954619125,0.36191247974068075,0.37975250836120406,0.3281325107720283
23,0.15601347519127357,0.20768831168831167,0.25138528138528143,0.38209380234505863,0.2057979292049414
total_mean_consumption,4.1721716846314205,5.8907531415100305,6.695999003697544,7.293816210371812,8.50651504508582
