,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PC1,0.18948678965710453,0.11853352024957986,0.11894779750395253,0.1626848035636899,0.17386872369215567,0.2209746193222467,0.2190730060625003,0.2033278129130267,0.08732160580979884,0.1783997504095967,0.2094925147286125,0.2394257346307113,0.2284122706435416,0.23418111347109732,0.23608825637270622,0.21307047083338973,0.21718905843378045,0.22898666686141494,0.23087701265207483,0.22906052017597378,0.22486762219894812,0.20909040660066142,0.1987403046415217,0.23034866804998683
PC2,0.1338873320497504,0.4215799704662159,0.4494257624297664,0.4076442219812795,0.3655184309516679,0.13581583574759598,0.14810138396375924,0.09898900004368258,-0.09810652373251688,-0.06614100188875947,-0.09981133429699068,-0.07514011414365176,-0.07594747355207582,-0.1328500462885157,-0.06639128704689475,-0.056285867331825376,-0.12495408939853238,-0.1378748043083934,-0.1560638084822919,-0.15856953446748667,-0.1765544087316739,-0.21637191239055908,-0.10621720889877308,0.13568421016772653
PC3,-0.2896456696904983,-0.13909207431413573,-0.021406829034271265,0.021310902029259456,0.12573441084721956,0.09523079939085938,0.12300013588917699,0.37839180267961514,0.41437625581547005,0.39038677474102046,0.13404120120725552,0.048575770881370474,0.1491625765340651,0.13580780600072523,-0.06301533737076903,-0.30165822943113496,-0.2729101930339837,-0.1475755314420174,-0.05970823880481241,0.023050811362578957,0.07960377872508821,-0.12824941281314406,-0.26640267443416155,-0.19608909972739164
PC4,-0.009548144475718001,-0.003522009350911723,0.0532337062716229,0.022216930722860427,0.06630242808230549,-0.08520874992392402,-0.2299635711447981,0.15451125661120388,0.5599251205144885,0.22071477886342017,-0.13131051118166207,-0.1935489304435214,-0.3111378878897141,-0.20287256462457215,0.0590054067491044,0.19263878711965154,0.11038315765031975,-0.050719642073627794,-0.1375322134674028,-0.1082285771485709,-0.20153848751512182,0.28325676863147203,0.3668155882137054,0.10896790521034065
PC5,0.43652723132189386,0.20153587455900585,-0.12602360904424892,-0.13057610014779789,-0.18518242082182707,-0.13333393990644718,0.012322628990928425,-0.05621237239079935,-0.01974792238398184,0.20681439576945107,0.47117417921538884,0.2430731452286905,0.01645078576625207,-0.15782632618499073,-0.24613944009639616,-0.20900062230372654,-0.13642700728631377,-0.2860906845850327,-0.18755761588512992,-0.119894176635443,0.051510709253432665,0.12374985403711436,0.11755786543132495,0.21216890285395032
